,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH ),Week_label,Power_round,Voltage_round,Curve_Iteration
11/30/2021 20:55,11/30/2021 20:55,11/30/2021 20:55,0,0,1.8,4,3,7,0,0,2
11/30/2021 21:00,11/30/2021 21:00,11/30/2021 21:00,0.1,0,1.8,3,3,7,0,0,2
11/30/2021 21:05,11/30/2021 21:05,11/30/2021 21:05,0.1,0,1.8,3,3,7,0,0,2
11/30/2021 21:10,11/30/2021 21:11,11/30/2021 21:10,0.1,0,1.8,3,2,7,0,0,2
11/30/2021 21:15,11/30/2021 21:16,11/30/2021 21:15,0.1,0,1.8,3,1,7,0,0,2
11/30/2021 21:20,11/30/2021 21:21,11/30/2021 21:20,0,0,1.8,1,1,7,0,0,2
11/30/2021 21:25,11/30/2021 21:27,11/30/2021 21:25,0.1,0,1.8,3,1,7,0,0,2
11/30/2021 21:35,11/30/2021 21:32,11/30/2021 21:35,0.1,0,1.8,4,3,7,0,0,2
11/30/2021 21:40,11/30/2021 21:38,11/30/2021 21:40,0.1,0,1.8,4,4,7,0,0,2
11/30/2021 21:45,11/30/2021 21:43,11/30/2021 21:45,0.1,0,1.8,8,5,7,0,0,2
11/30/2021 21:50,11/30/2021 21:48,11/30/2021 21:50,0.1,0,1.8,11,9,7,0,0,2
11/30/2021 21:55,11/30/2021 21:54,11/30/2021 21:55,0.1,0,1.8,9,8,7,0,0,2
11/30/2021 22:00,11/30/2021 21:59,11/30/2021 22:00,0.1,0,1.8,9,8,7,0,0,2
11/30/2021 22:05,11/30/2021 22:04,11/30/2021 22:05,0.1,0,1.8,9,7,7,0,0,2
11/30/2021 22:10,11/30/2021 22:10,11/30/2021 22:10,0,0,1.8,6,5,7,0,0,2
11/30/2021 22:15,11/30/2021 22:15,11/30/2021 22:15,0.1,0,1.8,6,4,7,0,0,2
11/30/2021 22:20,11/30/2021 22:20,11/30/2021 22:20,0.1,0,1.8,4,3,7,0,0,2
11/30/2021 22:25,11/30/2021 22:26,11/30/2021 22:25,0.1,0,1.8,3,3,7,0,0,2
11/30/2021 22:30,11/30/2021 22:31,11/30/2021 22:30,0.1,0,1.8,3,3,7,0,0,2
11/30/2021 22:35,11/30/2021 22:36,11/30/2021 22:35,0.1,0,1.8,3,2,7,0,0,2
11/30/2021 22:40,11/30/2021 22:42,11/30/2021 22:40,0.1,0,1.8,6,4,7,0,0,2
11/30/2021 22:50,11/30/2021 22:47,11/30/2021 22:50,0.1,0,1.8,9,7,7,0,0,2
11/30/2021 22:55,11/30/2021 22:53,11/30/2021 22:55,0.1,0,1.8,9,7,7,0,0,2
11/30/2021 23:00,11/30/2021 22:58,11/30/2021 23:00,0.1,0,1.8,6,6,7,0,0,2
11/30/2021 23:05,11/30/2021 23:03,11/30/2021 23:05,0.1,0,1.8,6,6,7,0,0,2
11/30/2021 23:10,11/30/2021 23:09,11/30/2021 23:10,0.1,0,1.8,6,5,7,0,0,2
11/30/2021 23:15,11/30/2021 23:14,11/30/2021 23:15,0.1,0,1.8,8,6,7,0,0,2
11/30/2021 23:20,11/30/2021 23:19,11/30/2021 23:20,0.1,0,1.8,6,5,7,0,0,2
11/30/2021 23:25,11/30/2021 23:25,11/30/2021 23:25,0.1,0,1.8,4,2,7,0,0,2
11/30/2021 23:30,11/30/2021 23:30,11/30/2021 23:30,0.1,0,1.8,6,3,7,0,0,2
11/30/2021 23:35,11/30/2021 23:35,11/30/2021 23:35,0.1,0,1.8,9,7,7,0,0,2
11/30/2021 23:40,11/30/2021 23:41,11/30/2021 23:40,0.1,0,1.8,11,9,7,0,0,2
11/30/2021 23:45,11/30/2021 23:46,11/30/2021 23:45,0.1,0,1.8,12,10,7,0,0,2
11/30/2021 23:50,11/30/2021 23:52,11/30/2021 23:50,0.2,0,1.8,12,11,7,0,0,2
12/1/2021 0:00,11/30/2021 23:57,12/1/2021 0:00,0.1,0,1.8,8,6,7,0,0,2
