,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH )
2021-11-09 15:30:00,2021-11-09 15:31:51,2021-11-09 15:30:00,182,0,0.7,12,9
2021-11-09 15:35:00,2021-11-09 15:37:15,2021-11-09 15:35:00,183.2,0,0.7,12,10
2021-11-09 15:45:00,2021-11-09 15:42:38,2021-11-09 15:45:00,151.5,0,0.7,12,10
2021-11-09 15:50:00,2021-11-09 15:48:00,2021-11-09 15:50:00,191.2,130.49,0.7,11,10
2021-11-09 15:55:00,2021-11-09 15:53:22,2021-11-09 15:55:00,157.1,0,0.7,12,11
2021-11-09 16:00:00,2021-11-09 15:58:46,2021-11-09 16:00:00,183.3,0,0.7,12,12
2021-11-09 16:05:00,2021-11-09 16:04:09,2021-11-09 16:05:00,175.1,0,0.7,14,13
2021-11-09 16:10:00,2021-11-09 16:09:32,2021-11-09 16:10:00,186.2,90.77,0.8,14,12
2021-11-09 16:15:00,2021-11-09 16:14:54,2021-11-09 16:15:00,183.1,35.7,0.8,12,12
2021-11-09 16:20:00,2021-11-09 16:20:17,2021-11-09 16:20:00,128.7,0,0.8,9,9
2021-11-09 16:35:00,2021-11-09 16:36:27,2021-11-09 16:35:00,179.5,0,0.8,12,12
2021-11-09 21:40:00,2021-11-09 21:41:14,2021-11-09 21:40:00,0.1,0,0.8,4,4
2021-11-09 21:45:00,2021-11-09 21:46:35,2021-11-09 21:45:00,0.1,0,0.8,4,4
2021-11-10 04:55:00,2021-11-10 04:53:53,2021-11-10 04:55:00,0.6,0,0,11,11
2021-11-10 05:00:00,2021-11-10 04:59:14,2021-11-10 05:00:00,0.5,0,0,12,12
2021-11-10 05:05:00,2021-11-10 05:04:34,2021-11-10 05:05:00,0.6,0,0,12,12
2021-11-10 05:10:00,2021-11-10 05:09:54,2021-11-10 05:10:00,1.1,0,0,12,11
2021-11-10 05:15:00,2021-11-10 05:15:14,2021-11-10 05:15:00,0.5,0,0,12,11
2021-11-10 05:20:00,2021-11-10 05:20:35,2021-11-10 05:20:00,0.5,0,0,9,9
2021-11-10 05:25:00,2021-11-10 05:25:56,2021-11-10 05:25:00,0.5,0,0,9,7
2021-11-10 05:30:00,2021-11-10 05:31:16,2021-11-10 05:30:00,0.5,0,0,8,6
2021-11-10 05:35:00,2021-11-10 05:36:36,2021-11-10 05:35:00,0.5,0,0,8,7
2021-11-10 05:40:00,2021-11-10 05:41:56,2021-11-10 05:40:00,0.5,0,0,6,6
2021-11-10 08:55:00,2021-11-10 08:53:23,2021-11-10 08:55:00,176.5,0,0,17,17
2021-11-10 09:00:00,2021-11-10 08:58:45,2021-11-10 09:00:00,143.8,0,0,27,21
2021-11-10 09:05:00,2021-11-10 09:04:06,2021-11-10 09:05:00,230.3,336.81,0,22,22
2021-11-10 09:10:00,2021-11-10 09:09:29,2021-11-10 09:10:00,230,336.37,0.1,20,19
2021-11-10 09:15:00,2021-11-10 09:14:54,2021-11-10 09:15:00,233.7,341.78,0.1,22,19
2021-11-10 09:20:00,2021-11-10 09:20:16,2021-11-10 09:20:00,203,197.92,0.1,20,19
2021-11-10 09:25:00,2021-11-10 09:25:38,2021-11-10 09:25:00,225.2,329.35,0.2,25,24
2021-11-10 09:30:00,2021-11-10 09:31:00,2021-11-10 09:30:00,301.7,1088.38,0.2,27,24
2021-11-10 09:35:00,2021-11-10 09:36:23,2021-11-10 09:35:00,299.8,1081.52,0.3,35,26
2021-11-10 09:45:00,2021-11-10 09:45:32,2021-11-10 09:45:00,259.1,555.76,0.4,28,24
2021-11-10 09:50:00,2021-11-10 09:50:51,2021-11-10 09:50:00,184.7,90.04,0.5,27,24
2021-11-10 09:55:00,2021-11-10 09:56:13,2021-11-10 09:55:00,301.8,1177.02,0.5,32,23
2021-11-10 10:00:00,2021-11-10 10:01:35,2021-11-10 10:00:00,257.2,551.69,0.6,24,23
2021-11-10 10:05:00,2021-11-10 10:06:58,2021-11-10 10:05:00,278.5,814.61,0.6,28,22
2021-11-10 10:10:00,2021-11-10 10:12:19,2021-11-10 10:10:00,240.2,398.13,0.6,25,19
2021-11-10 10:20:00,2021-11-10 10:17:42,2021-11-10 10:20:00,255.3,547.61,0.7,27,22
2021-11-10 10:25:00,2021-11-10 10:26:05,2021-11-10 10:25:00,231.8,339,0.8,33,27
2021-11-10 10:30:00,2021-11-10 10:31:28,2021-11-10 10:30:00,239.5,420.32,0.8,27,22
2021-11-10 10:35:00,2021-11-10 10:36:53,2021-11-10 10:35:00,314.1,1286.23,0.9,32,26
2021-11-10 10:40:00,2021-11-10 10:42:17,2021-11-10 10:40:00,275.3,724.72,1,32,26
2021-11-10 10:50:00,2021-11-10 10:47:40,2021-11-10 10:50:00,257.2,551.69,1,30,24
2021-11-10 10:55:00,2021-11-10 10:53:06,2021-11-10 10:55:00,275.5,725.25,1.1,28,22
2021-11-10 11:00:00,2021-11-10 10:58:31,2021-11-10 11:00:00,231.5,338.56,1.2,28,19
2021-11-10 11:05:00,2021-11-10 11:03:55,2021-11-10 11:05:00,228.2,333.74,1.2,25,20
2021-11-10 11:15:00,2021-11-10 11:13:02,2021-11-10 11:15:00,216.7,253.53,1.3,30,23
2021-11-10 11:20:00,2021-11-10 11:18:20,2021-11-10 11:20:00,254.2,545.25,1.3,28,24
2021-11-10 11:25:00,2021-11-10 11:23:45,2021-11-10 11:25:00,265.3,646.66,1.4,30,25
2021-11-10 11:30:00,2021-11-10 11:29:12,2021-11-10 11:30:00,263.5,642.28,1.5,27,23
2021-11-10 11:35:00,2021-11-10 11:34:38,2021-11-10 11:35:00,213.2,249.44,1.5,28,22
2021-11-10 11:40:00,2021-11-10 11:40:03,2021-11-10 11:40:00,265,645.93,1.6,27,18
2021-11-10 11:45:00,2021-11-10 11:45:25,2021-11-10 11:45:00,234.2,342.51,1.6,25,21
2021-11-10 11:50:00,2021-11-10 11:50:48,2021-11-10 11:50:00,246.2,480.09,1.7,28,22
2021-11-10 11:55:00,2021-11-10 11:56:10,2021-11-10 11:55:00,224.1,284.04,1.7,28,22
2021-11-10 12:00:00,2021-11-10 12:01:33,2021-11-10 12:00:00,214,250.38,1.8,25,22
2021-11-10 12:05:00,2021-11-10 12:06:56,2021-11-10 12:05:00,232.5,340.03,1.8,24,19
2021-11-10 12:10:00,2021-11-10 12:12:17,2021-11-10 12:10:00,211.1,246.98,1.9,20,20
2021-11-10 12:20:00,2021-11-10 12:17:39,2021-11-10 12:20:00,287,839.47,1.9,32,28
2021-11-10 12:25:00,2021-11-10 12:23:02,2021-11-10 12:25:00,275.8,726.04,2,30,27
2021-11-10 12:30:00,2021-11-10 12:28:25,2021-11-10 12:30:00,324.5,1487.02,2.1,28,27
2021-11-10 12:35:00,2021-11-10 12:33:46,2021-11-10 12:35:00,327.7,1597.53,2.1,30,25
2021-11-10 12:40:00,2021-11-10 12:39:09,2021-11-10 12:40:00,258.3,579.23,2.2,61,30
2021-11-10 12:45:00,2021-11-10 12:44:31,2021-11-10 12:45:00,288.6,900.43,2.3,30,27
2021-11-10 12:50:00,2021-11-10 12:49:54,2021-11-10 12:50:00,253.6,543.97,2.4,32,25
2021-11-10 12:55:00,2021-11-10 12:55:15,2021-11-10 12:55:00,273.3,719.46,2.5,30,23
2021-11-10 13:00:00,2021-11-10 13:00:37,2021-11-10 13:00:00,289.5,903.24,2.5,30,25
2021-11-10 13:05:00,2021-11-10 13:06:00,2021-11-10 13:05:00,285.3,834.5,2.6,33,28
2021-11-10 13:10:00,2021-11-10 13:11:22,2021-11-10 13:10:00,186.3,90.82,2.7,27,21
2021-11-10 13:15:00,2021-11-10 13:16:49,2021-11-10 13:15:00,234.8,389.18,2.7,28,22
2021-11-10 13:20:00,2021-11-10 13:22:11,2021-11-10 13:20:00,297.2,1014.19,2.8,27,23
2021-11-10 13:30:00,2021-11-10 13:27:34,2021-11-10 13:30:00,221.1,258.68,2.8,27,22
2021-11-10 13:35:00,2021-11-10 13:32:56,2021-11-10 13:35:00,256.1,549.33,2.9,24,19
2021-11-10 13:40:00,2021-11-10 13:38:18,2021-11-10 13:40:00,239.5,396.97,2.9,30,24
2021-11-10 13:45:00,2021-11-10 13:43:40,2021-11-10 13:45:00,289,901.68,2.9,33,26
2021-11-10 13:50:00,2021-11-10 13:49:02,2021-11-10 13:50:00,246.2,480.09,3,28,24
2021-11-10 13:55:00,2021-11-10 13:54:23,2021-11-10 13:55:00,292.1,996.79,3.1,25,20
2021-11-10 14:00:00,2021-11-10 13:59:44,2021-11-10 14:00:00,274.6,722.88,3.1,27,20
2021-11-10 14:05:00,2021-11-10 14:05:05,2021-11-10 14:05:00,240,397.8,3.1,28,23
2021-11-10 14:10:00,2021-11-10 14:10:27,2021-11-10 14:10:00,200.3,195.29,3.2,28,22
2021-11-10 14:15:00,2021-11-10 14:15:49,2021-11-10 14:15:00,252.5,541.61,3.2,28,22
2021-11-10 14:20:00,2021-11-10 14:21:10,2021-11-10 14:20:00,324.8,1488.39,3.3,32,27
2021-11-10 14:25:00,2021-11-10 14:26:32,2021-11-10 14:25:00,273.8,720.77,3.4,28,24
2021-11-10 14:30:00,2021-11-10 14:31:53,2021-11-10 14:30:00,235.8,390.83,3.4,25,18
2021-11-10 14:35:00,2021-11-10 14:37:15,2021-11-10 14:35:00,302.8,1180.92,3.5,28,23
2021-11-10 14:45:00,2021-11-10 14:42:36,2021-11-10 14:45:00,265.5,647.15,3.5,28,21
2021-11-10 14:50:00,2021-11-10 14:47:58,2021-11-10 14:50:00,226.2,330.81,3.6,27,22
2021-11-10 14:55:00,2021-11-10 14:53:19,2021-11-10 14:55:00,231.3,338.27,3.6,30,25
2021-11-10 15:00:00,2021-11-10 14:58:43,2021-11-10 15:00:00,248.5,484.57,3.6,35,26
2021-11-10 15:05:00,2021-11-10 15:04:04,2021-11-10 15:05:00,332.7,1686.78,3.7,28,25
2021-11-10 15:10:00,2021-11-10 15:09:26,2021-11-10 15:10:00,276.2,807.88,3.8,33,26
2021-11-10 15:15:00,2021-11-10 15:14:47,2021-11-10 15:15:00,283.8,885.45,3.9,28,24
2021-11-10 15:20:00,2021-11-10 15:20:09,2021-11-10 15:20:00,262.6,640.08,3.9,30,24
2021-11-10 15:25:00,2021-11-10 15:25:30,2021-11-10 15:25:00,293.3,1000.88,4,30,24
2021-11-10 15:30:00,2021-11-10 15:30:52,2021-11-10 15:30:00,271.3,687.74,4,27,22
2021-11-10 15:35:00,2021-11-10 15:36:13,2021-11-10 15:35:00,259.6,632.77,4.1,25,23
2021-11-10 15:40:00,2021-11-10 15:41:35,2021-11-10 15:40:00,257.2,551.69,4.2,30,24
2021-11-10 15:45:00,2021-11-10 15:46:56,2021-11-10 15:45:00,281.6,823.68,4.2,30,21
2021-11-10 15:50:00,2021-11-10 15:52:18,2021-11-10 15:50:00,331,1516.8,4.3,30,23
2021-11-10 16:00:00,2021-11-10 15:57:40,2021-11-10 16:00:00,247.2,482.03,4.3,30,26
2021-11-10 16:05:00,2021-11-10 16:03:01,2021-11-10 16:05:00,301.6,1176.24,4.4,30,24
2021-11-10 16:10:00,2021-11-10 16:08:23,2021-11-10 16:10:00,232.1,362.07,4.5,30,23
2021-11-10 16:15:00,2021-11-10 16:13:44,2021-11-10 16:15:00,234.2,342.51,4.5,30,20
2021-11-10 16:20:00,2021-11-10 16:19:05,2021-11-10 16:20:00,241.6,400.45,4.6,35,25
2021-11-10 16:25:00,2021-11-10 16:24:30,2021-11-10 16:25:00,219.2,256.46,4.6,28,24
2021-11-10 16:30:00,2021-11-10 16:29:51,2021-11-10 16:30:00,279.1,816.36,4.7,28,24
2021-11-10 16:35:00,2021-11-10 16:35:12,2021-11-10 16:35:00,280.6,820.75,4.7,32,27
2021-11-10 16:40:00,2021-11-10 16:40:33,2021-11-10 16:40:00,233.7,364.57,4.8,25,20
2021-11-10 16:45:00,2021-11-10 16:45:53,2021-11-10 16:45:00,280.2,819.58,4.8,24,21
2021-11-10 16:50:00,2021-11-10 16:51:15,2021-11-10 16:50:00,255.5,548.04,4.9,28,24
2021-11-10 16:55:00,2021-11-10 16:56:36,2021-11-10 16:55:00,226.5,331.25,4.9,24,21
2021-11-10 17:00:00,2021-11-10 17:01:58,2021-11-10 17:00:00,249.6,511.05,5,33,24
2021-11-10 17:05:00,2021-11-10 17:07:18,2021-11-10 17:05:00,219.2,256.46,5.1,32,26
2021-11-10 17:15:00,2021-11-10 17:12:39,2021-11-10 17:15:00,258.1,553.62,5.1,28,21
2021-11-10 17:20:00,2021-11-10 17:18:00,2021-11-10 17:20:00,276.8,809.64,5.2,28,23
2021-11-10 17:25:00,2021-11-10 17:23:22,2021-11-10 17:25:00,274.5,722.62,5.2,27,23
2021-11-10 17:30:00,2021-11-10 17:28:44,2021-11-10 17:30:00,275.7,725.78,5.3,30,21
2021-11-10 17:35:00,2021-11-10 17:34:05,2021-11-10 17:35:00,221.3,258.92,5.3,20,20
2021-11-10 18:10:00,2021-11-10 18:11:38,2021-11-10 18:10:00,282.8,827.19,5.6,30,30
2021-11-10 18:15:00,2021-11-10 18:16:59,2021-11-10 18:15:00,299.3,1079.72,5.7,35,28
2021-11-10 18:20:00,2021-11-10 18:22:21,2021-11-10 18:20:00,274.6,722.88,5.7,32,26
2021-11-10 18:30:00,2021-11-10 18:27:41,2021-11-10 18:30:00,321.2,1409.26,5.8,27,24
2021-11-10 18:35:00,2021-11-10 18:33:03,2021-11-10 18:35:00,239,396.14,5.9,30,26
2021-11-10 18:40:00,2021-11-10 18:38:24,2021-11-10 18:40:00,259.1,631.55,5.9,28,24
2021-11-10 18:45:00,2021-11-10 18:43:46,2021-11-10 18:45:00,187.6,91.45,6,32,28
2021-11-10 18:50:00,2021-11-10 18:49:08,2021-11-10 18:50:00,253.8,544.4,6,28,25
2021-11-10 18:55:00,2021-11-10 18:54:29,2021-11-10 18:55:00,263.6,642.52,6.1,35,24
2021-11-10 19:00:00,2021-11-10 18:59:51,2021-11-10 19:00:00,265,645.93,6.1,32,26
2021-11-10 20:20:00,2021-11-10 20:21:32,2021-11-10 20:20:00,257.1,551.47,7.2,25,25
2021-11-10 20:25:00,2021-11-10 20:26:53,2021-11-10 20:25:00,289.7,903.86,7.2,36,31
2021-11-10 20:30:00,2021-11-10 20:32:15,2021-11-10 20:30:00,290.1,905.11,7.3,35,29
2021-11-10 20:40:00,2021-11-10 20:37:37,2021-11-10 20:40:00,299.5,1022.04,7.4,36,30
2021-11-10 20:45:00,2021-11-10 20:42:59,2021-11-10 20:45:00,282,824.85,7.5,38,30
2021-11-10 20:50:00,2021-11-10 20:48:22,2021-11-10 20:50:00,290.7,906.98,7.5,35,30
2021-11-10 20:55:00,2021-11-10 20:53:44,2021-11-10 20:55:00,276.6,809.05,7.6,27,27
2021-11-10 21:05:00,2021-11-10 21:04:26,2021-11-10 21:05:00,315,1382.06,7.8,33,33
2021-11-10 21:10:00,2021-11-10 21:09:49,2021-11-10 21:10:00,292.7,998.83,7.9,36,36
2021-11-10 21:15:00,2021-11-10 21:15:11,2021-11-10 21:15:00,280.8,821.34,8,33,33
2021-11-10 21:20:00,2021-11-10 21:20:33,2021-11-10 21:20:00,280.8,821.34,8.1,35,30
2021-11-10 21:25:00,2021-11-10 21:25:55,2021-11-10 21:25:00,249.7,511.26,8.2,33,26
2021-11-10 21:30:00,2021-11-10 21:31:16,2021-11-10 21:30:00,263.8,643.01,8.2,33,30
2021-11-10 21:35:00,2021-11-10 21:36:38,2021-11-10 21:35:00,338,1812.52,8.3,32,27
2021-11-10 21:40:00,2021-11-10 21:42:01,2021-11-10 21:40:00,280.3,819.87,8.4,32,28
2021-11-10 21:45:00,2021-11-10 21:47:23,2021-11-10 21:45:00,278.3,814.02,8.5,33,28
2021-11-10 21:55:00,2021-11-10 21:52:45,2021-11-10 21:55:00,282.1,825.14,8.5,36,28
2021-11-10 22:00:00,2021-11-10 21:58:06,2021-11-10 22:00:00,267.6,652.27,8.6,35,30
2021-11-10 22:05:00,2021-11-10 22:03:28,2021-11-10 22:05:00,299.3,1079.72,8.7,33,31
2021-11-10 22:10:00,2021-11-10 22:08:50,2021-11-10 22:10:00,285.6,891.07,8.8,36,35
2021-11-10 22:15:00,2021-11-10 22:14:12,2021-11-10 22:15:00,293.5,1001.56,8.9,35,28
2021-11-10 22:20:00,2021-11-10 22:19:35,2021-11-10 22:20:00,258,553.41,9,40,31
2021-11-10 22:25:00,2021-11-10 22:24:56,2021-11-10 22:25:00,295.3,1007.71,9.1,32,29
2021-11-10 22:30:00,2021-11-10 22:30:17,2021-11-10 22:30:00,291.7,910.1,9.1,35,30
2021-11-10 22:35:00,2021-11-10 22:35:39,2021-11-10 22:35:00,279.2,734.99,9.2,33,33
2021-11-10 22:40:00,2021-11-10 22:41:02,2021-11-10 22:40:00,273.1,718.93,9.19,35,30
2021-11-10 22:45:00,2021-11-10 22:46:24,2021-11-10 22:45:00,266.8,650.32,9.19,33,28
2021-11-10 22:50:00,2021-11-10 22:51:46,2021-11-10 22:50:00,286.8,894.81,9.19,32,27
2021-11-10 22:55:00,2021-11-10 22:57:08,2021-11-10 22:55:00,298.6,1018.97,9.19,40,29
2021-11-10 23:00:00,2021-11-10 23:02:29,2021-11-10 23:00:00,255.6,548.26,9.19,33,27
2021-11-10 23:10:00,2021-11-10 23:07:51,2021-11-10 23:10:00,245.2,478.14,9.19,32,27
2021-11-10 23:15:00,2021-11-10 23:13:14,2021-11-10 23:15:00,274.5,722.62,9.19,33,28
2021-11-10 23:20:00,2021-11-10 23:18:36,2021-11-10 23:20:00,236.2,391.5,10.19,33,26
2021-11-10 23:25:00,2021-11-10 23:23:58,2021-11-10 23:25:00,256.8,550.83,10.19,30,25
2021-11-10 23:30:00,2021-11-10 23:29:19,2021-11-10 23:30:00,211.8,247.8,10.19,32,25
2021-11-10 23:35:00,2021-11-10 23:34:41,2021-11-10 23:35:00,280.8,821.34,10.19,33,25
2021-11-10 23:40:00,2021-11-10 23:40:03,2021-11-10 23:40:00,215.8,252.48,10.19,32,27
2021-11-10 23:45:00,2021-11-10 23:45:26,2021-11-10 23:45:00,249.2,485.93,10.19,28,23
2021-11-10 23:50:00,2021-11-10 23:50:48,2021-11-10 23:50:00,247.7,483.01,10.19,32,24
2021-11-10 23:55:00,2021-11-10 23:56:09,2021-11-10 23:55:00,252.1,540.75,10.19,30,24
2021-11-11 00:00:00,2021-11-11 00:01:31,2021-11-11 00:00:00,243.6,403.76,1,30,23
2021-11-11 00:05:00,2021-11-11 00:06:53,2021-11-11 00:05:00,273.2,719.19,1.1,30,25
2021-11-11 00:10:00,2021-11-11 00:12:15,2021-11-11 00:10:00,236.3,391.66,1.2,32,27
2021-11-11 00:20:00,2021-11-11 00:17:37,2021-11-11 00:20:00,281.6,878.59,1.3,28,23
2021-11-11 00:25:00,2021-11-11 00:22:59,2021-11-11 00:25:00,189.6,129.4,1.3,25,21
2021-11-11 00:30:00,2021-11-11 00:28:20,2021-11-11 00:30:00,221.8,259.5,1.4,25,22
2021-11-11 00:35:00,2021-11-11 00:33:42,2021-11-11 00:35:00,249.1,485.74,1.4,33,26
2021-11-11 00:40:00,2021-11-11 00:39:05,2021-11-11 00:40:00,285.8,891.69,1.4,32,25
2021-11-11 00:45:00,2021-11-11 00:44:27,2021-11-11 00:45:00,236.7,392.33,1.5,32,26
2021-11-11 00:50:00,2021-11-11 00:49:50,2021-11-11 00:50:00,266.1,648.61,1.6,32,25
2021-11-11 00:55:00,2021-11-11 00:55:11,2021-11-11 00:55:00,294,1060.6,1.6,33,25
2021-11-11 01:00:00,2021-11-11 01:00:32,2021-11-11 01:00:00,187.8,128.17,1.7,35,27
2021-11-11 01:05:00,2021-11-11 01:05:55,2021-11-11 01:05:00,279.8,818.41,1.8,30,26
2021-11-11 01:10:00,2021-11-11 01:11:17,2021-11-11 01:10:00,216.2,252.95,1.8,32,24
2021-11-11 01:15:00,2021-11-11 01:16:39,2021-11-11 01:15:00,234,387.85,1.9,30,25
2021-11-11 01:20:00,2021-11-11 01:22:01,2021-11-11 01:20:00,323.2,1418.03,1.9,28,26
2021-11-11 01:25:00,2021-11-11 01:27:23,2021-11-11 01:25:00,189.1,129.06,2,32,25
2021-11-11 01:35:00,2021-11-11 01:32:44,2021-11-11 01:35:00,206.2,201.04,2,33,27
2021-11-11 01:40:00,2021-11-11 01:38:06,2021-11-11 01:40:00,260.2,634.23,2.1,30,26
2021-11-11 01:45:00,2021-11-11 01:43:29,2021-11-11 01:45:00,268.8,655.19,2.1,35,28
2021-11-11 01:50:00,2021-11-11 01:48:51,2021-11-11 01:50:00,251,513.92,2.1,36,28
2021-11-11 01:55:00,2021-11-11 01:54:12,2021-11-11 01:55:00,244.6,476.96,2.2,32,26
2021-11-11 02:00:00,2021-11-11 01:59:34,2021-11-11 02:00:00,203.1,198.02,2.2,28,23
2021-11-11 02:05:00,2021-11-11 02:04:56,2021-11-11 02:05:00,222,259.73,2.3,32,26
2021-11-11 02:10:00,2021-11-11 02:10:18,2021-11-11 02:10:00,223.8,327.3,2.3,30,26
2021-11-11 02:15:00,2021-11-11 02:15:41,2021-11-11 02:15:00,307.3,1198.47,2.4,35,27
2021-11-11 02:20:00,2021-11-11 02:21:02,2021-11-11 02:20:00,254.7,546.33,2.4,35,30
2021-11-11 02:25:00,2021-11-11 02:26:23,2021-11-11 02:25:00,273.1,745.56,2.5,35,29
2021-11-11 02:30:00,2021-11-11 02:31:46,2021-11-11 02:30:00,258,553.41,2.5,33,27
2021-11-11 02:35:00,2021-11-11 02:37:08,2021-11-11 02:35:00,219.7,257.04,2.6,28,23
2021-11-11 02:45:00,2021-11-11 02:42:31,2021-11-11 02:45:00,211.6,247.57,2.6,33,26
2021-11-11 02:50:00,2021-11-11 02:47:53,2021-11-11 02:50:00,219,256.23,2.7,30,22
2021-11-11 02:55:00,2021-11-11 02:53:14,2021-11-11 02:55:00,204.5,199.38,2.7,25,20
2021-11-11 03:00:00,2021-11-11 02:58:35,2021-11-11 03:00:00,184.1,35.89,2.7,35,26
2021-11-11 03:05:00,2021-11-11 03:03:57,2021-11-11 03:05:00,198.8,193.83,2.8,32,25
2021-11-11 03:10:00,2021-11-11 03:09:20,2021-11-11 03:10:00,245.7,479.11,2.8,30,24
2021-11-11 03:15:00,2021-11-11 03:14:42,2021-11-11 03:15:00,206.1,200.94,2.8,30,24
2021-11-11 03:20:00,2021-11-11 03:20:03,2021-11-11 03:20:00,223.6,327.01,2.8,32,25
2021-11-11 03:25:00,2021-11-11 03:25:25,2021-11-11 03:25:00,248.1,483.79,2.9,27,23
2021-11-11 03:30:00,2021-11-11 03:30:47,2021-11-11 03:30:00,238.2,394.81,2.9,35,25
2021-11-11 03:35:00,2021-11-11 03:36:09,2021-11-11 03:35:00,240.3,398.29,3,30,24
2021-11-11 03:40:00,2021-11-11 03:41:32,2021-11-11 03:40:00,215.2,251.78,3,27,23
2021-11-11 03:45:00,2021-11-11 03:46:54,2021-11-11 03:45:00,244.7,477.16,3.1,28,22
2021-11-11 03:50:00,2021-11-11 03:52:15,2021-11-11 03:50:00,256,549.12,3.1,27,24
2021-11-11 04:00:00,2021-11-11 03:57:37,2021-11-11 04:00:00,249.7,486.91,3.1,25,22
2021-11-11 04:05:00,2021-11-11 04:02:59,2021-11-11 04:05:00,234.8,343.39,3.2,30,24
2021-11-11 04:10:00,2021-11-11 04:08:21,2021-11-11 04:10:00,235.5,390.34,3.2,30,23
2021-11-11 04:15:00,2021-11-11 04:12:53,2021-11-11 04:15:00,244.3,476.38,3.3,30,24
2021-11-11 04:20:00,2021-11-11 04:18:06,2021-11-11 04:20:00,259.2,581.25,3.3,33,23
2021-11-11 04:25:00,2021-11-11 04:23:27,2021-11-11 04:25:00,245.6,478.91,3.4,35,26
2021-11-11 04:30:00,2021-11-11 04:28:49,2021-11-11 04:30:00,282.7,826.89,3.4,30,25
2021-11-11 04:35:00,2021-11-11 04:34:11,2021-11-11 04:35:00,233.5,364.26,3.5,32,26
2021-11-11 04:40:00,2021-11-11 04:39:34,2021-11-11 04:40:00,233.2,341.05,3.5,36,26
2021-11-11 04:45:00,2021-11-11 04:44:56,2021-11-11 04:45:00,324.1,1485.18,3.6,32,25
2021-11-11 04:50:00,2021-11-11 04:50:17,2021-11-11 04:50:00,251.6,539.68,3.6,30,24
2021-11-11 04:55:00,2021-11-11 04:55:39,2021-11-11 04:55:00,303.1,1182.09,3.7,30,23
2021-11-11 05:00:00,2021-11-11 05:01:01,2021-11-11 05:00:00,215.1,251.66,3.7,30,24
2021-11-11 05:05:00,2021-11-11 05:06:24,2021-11-11 05:05:00,227.3,332.42,3.8,30,22
2021-11-11 05:10:00,2021-11-11 05:11:46,2021-11-11 05:10:00,260.1,633.99,3.8,35,25
2021-11-11 05:15:00,2021-11-11 05:17:09,2021-11-11 05:15:00,302,1030.57,3.9,38,29
2021-11-11 05:20:00,2021-11-11 05:22:30,2021-11-11 05:20:00,268.3,653.98,3.9,38,29
2021-11-11 05:30:00,2021-11-11 05:27:52,2021-11-11 05:30:00,206,200.85,4,28,24
2021-11-11 05:35:00,2021-11-11 05:33:14,2021-11-11 05:35:00,237.1,392.99,4,35,28
2021-11-11 05:40:00,2021-11-11 05:38:36,2021-11-11 05:40:00,233.1,363.63,4,36,26
2021-11-11 05:45:00,2021-11-11 05:43:59,2021-11-11 05:45:00,275.2,724.46,4.1,32,26
2021-11-11 05:50:00,2021-11-11 05:49:20,2021-11-11 05:50:00,216.2,252.95,4.1,33,26
2021-11-11 05:55:00,2021-11-11 05:54:42,2021-11-11 05:55:00,198.6,193.63,4.2,36,28
2021-11-11 06:00:00,2021-11-11 06:00:04,2021-11-11 06:00:00,245.2,478.14,4.2,35,27
2021-11-11 06:05:00,2021-11-11 06:05:26,2021-11-11 06:05:00,236.6,392.16,4.3,28,23
2021-11-11 06:10:00,2021-11-11 06:10:51,2021-11-11 06:10:00,249,485.55,4.3,38,28
2021-11-11 06:15:00,2021-11-11 06:16:12,2021-11-11 06:15:00,255.3,547.61,4.3,33,27
2021-11-11 06:20:00,2021-11-11 06:21:34,2021-11-11 06:20:00,304.6,1187.94,4.4,36,29
2021-11-11 06:25:00,2021-11-11 06:26:56,2021-11-11 06:25:00,188.8,128.85,4.5,33,29
2021-11-11 06:30:00,2021-11-11 06:32:19,2021-11-11 06:30:00,210.3,246.05,4.5,38,26
2021-11-11 06:40:00,2021-11-11 06:37:41,2021-11-11 06:40:00,230.2,336.66,4.6,41,29
2021-11-11 06:45:00,2021-11-11 06:43:04,2021-11-11 06:45:00,239.8,397.46,4.6,41,33
2021-11-11 06:50:00,2021-11-11 06:48:25,2021-11-11 06:50:00,206.3,201.14,4.7,46,34
2021-11-11 06:55:00,2021-11-11 06:53:47,2021-11-11 06:55:00,243,426.46,4.8,33,26
2021-11-11 07:00:00,2021-11-11 06:59:09,2021-11-11 07:00:00,257,551.26,4.8,36,28
2021-11-11 07:05:00,2021-11-11 07:04:31,2021-11-11 07:05:00,238.6,395.47,4.9,36,30
2021-11-11 07:10:00,2021-11-11 07:09:54,2021-11-11 07:10:00,236.5,391.99,4.9,36,28
2021-11-11 07:15:00,2021-11-11 07:15:15,2021-11-11 07:15:00,287.7,897.62,5,41,27
2021-11-11 07:20:00,2021-11-11 07:20:37,2021-11-11 07:20:00,342.1,1834.51,5,41,29
2021-11-11 07:25:00,2021-11-11 07:25:59,2021-11-11 07:25:00,188.3,128.51,5.1,40,32
2021-11-11 07:30:00,2021-11-11 07:31:22,2021-11-11 07:30:00,317.7,1393.9,5.1,43,33
2021-11-11 07:35:00,2021-11-11 07:36:44,2021-11-11 07:35:00,259,631.31,5.2,38,30
