,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH )
2021-10-20 02:10:00,2021-10-20 02:09:02,2021-10-20 02:10:00,186.5,90.91,0.2,16,13
2021-10-20 02:15:00,2021-10-20 02:14:25,2021-10-20 02:15:00,182.8,35.64,0.2,16,14
2021-10-20 02:20:00,2021-10-20 02:19:46,2021-10-20 02:20:00,174.8,0,0.2,16,13
2021-10-20 02:25:00,2021-10-20 02:25:08,2021-10-20 02:25:00,175,0,0.2,16,13
2021-10-20 02:30:00,2021-10-20 02:30:31,2021-10-20 02:30:00,187.6,128.03,0.2,16,13
2021-10-20 02:35:00,2021-10-20 02:35:53,2021-10-20 02:35:00,182.2,0,0.2,19,15
2021-10-20 02:40:00,2021-10-20 02:41:15,2021-10-20 02:40:00,181.7,0,0.2,20,16
2021-10-20 02:45:00,2021-10-20 02:46:37,2021-10-20 02:45:00,186.1,36.28,0.2,17,15
2021-10-20 02:50:00,2021-10-20 02:52:00,2021-10-20 02:50:00,131.8,0,0.2,17,15
2021-10-20 02:55:00,2021-10-20 02:57:22,2021-10-20 02:55:00,183.3,0,0.2,19,16
2021-10-20 03:10:00,2021-10-20 03:08:06,2021-10-20 03:10:00,201.1,137.25,0.2,12,12
2021-10-20 03:30:00,2021-10-20 03:29:35,2021-10-20 03:30:00,182,0,0.2,16,16
2021-10-20 03:35:00,2021-10-20 03:34:58,2021-10-20 03:35:00,187.2,91.25,0.2,20,16
2021-10-20 03:40:00,2021-10-20 03:40:19,2021-10-20 03:40:00,187.6,91.45,0.2,19,16
2021-10-20 03:45:00,2021-10-20 03:45:48,2021-10-20 03:45:00,186.5,90.91,0.2,19,17
2021-10-20 03:50:00,2021-10-20 03:51:09,2021-10-20 03:50:00,191.8,130.9,0.2,20,17
2021-10-20 03:55:00,2021-10-20 03:56:32,2021-10-20 03:55:00,183.8,89.6,0.2,22,18
2021-10-20 04:00:00,2021-10-20 04:01:54,2021-10-20 04:00:00,193.2,131.85,0.2,22,19
2021-10-20 04:05:00,2021-10-20 04:07:15,2021-10-20 04:05:00,196.8,153.5,0.3,22,18
2021-10-20 04:15:00,2021-10-20 04:12:40,2021-10-20 04:15:00,226.1,264.53,0.3,19,15
2021-10-20 04:20:00,2021-10-20 04:18:02,2021-10-20 04:20:00,188.7,128.78,0.3,19,15
2021-10-20 04:25:00,2021-10-20 04:23:44,2021-10-20 04:25:00,181.6,0,0.3,20,16
2021-10-20 04:30:00,2021-10-20 04:29:05,2021-10-20 04:30:00,182.7,0,0.3,20,18
2021-10-20 04:35:00,2021-10-20 04:34:27,2021-10-20 04:35:00,213.5,208.16,0.3,24,19
2021-10-20 04:40:00,2021-10-20 04:39:49,2021-10-20 04:40:00,189.6,92.42,0.3,20,17
2021-10-20 04:45:00,2021-10-20 04:45:11,2021-10-20 04:45:00,189.1,92.18,0.3,22,19
2021-10-20 04:50:00,2021-10-20 04:50:34,2021-10-20 04:50:00,189.8,129.53,0.3,22,18
2021-10-20 04:55:00,2021-10-20 04:55:56,2021-10-20 04:55:00,181,0,0.4,20,17
2021-10-20 05:00:00,2021-10-20 05:01:18,2021-10-20 05:00:00,185.2,36.11,0.4,20,19
2021-10-20 05:05:00,2021-10-20 05:06:40,2021-10-20 05:05:00,270.8,528.06,0.4,22,18
2021-10-20 05:10:00,2021-10-20 05:12:02,2021-10-20 05:10:00,189.7,129.47,0.4,22,18
2021-10-20 05:15:00,2021-10-20 05:17:25,2021-10-20 05:15:00,227,265.59,0.4,22,18
2021-10-20 05:25:00,2021-10-20 05:22:48,2021-10-20 05:25:00,188.3,91.79,0.4,22,18
2021-10-20 05:30:00,2021-10-20 05:28:10,2021-10-20 05:30:00,234,342.22,0.4,20,18
2021-10-20 05:35:00,2021-10-20 05:33:32,2021-10-20 05:35:00,209.2,203.96,0.4,20,17
2021-10-20 05:40:00,2021-10-20 05:38:53,2021-10-20 05:40:00,206.8,201.63,0.5,20,17
2021-10-20 05:45:00,2021-10-20 05:44:16,2021-10-20 05:45:00,183.5,35.78,0.5,22,17
2021-10-20 05:50:00,2021-10-20 05:49:38,2021-10-20 05:50:00,182.1,35.5,0.5,19,16
2021-10-20 05:55:00,2021-10-20 05:55:01,2021-10-20 05:55:00,185.1,36.09,0.5,20,16
2021-10-20 06:00:00,2021-10-20 06:00:23,2021-10-20 06:00:00,180.2,0,0.5,19,16
2021-10-20 06:05:00,2021-10-20 06:05:44,2021-10-20 06:05:00,202.6,197.53,0.5,19,15
2021-10-20 06:10:00,2021-10-20 06:11:07,2021-10-20 06:10:00,187.5,91.4,0.5,19,16
2021-10-20 06:15:00,2021-10-20 06:16:29,2021-10-20 06:15:00,241,352.46,0.5,22,18
2021-10-20 06:20:00,2021-10-20 06:21:53,2021-10-20 06:20:00,185.7,90.52,0.5,19,17
2021-10-20 06:25:00,2021-10-20 06:27:14,2021-10-20 06:25:00,194,132.4,0.5,20,17
2021-10-20 06:35:00,2021-10-20 06:32:36,2021-10-20 06:35:00,186.6,90.96,0.5,20,18
2021-10-20 06:40:00,2021-10-20 06:37:57,2021-10-20 06:40:00,186.8,36.42,0.6,20,19
2021-10-20 06:45:00,2021-10-20 06:43:20,2021-10-20 06:45:00,197.5,192.56,0.6,20,17
2021-10-20 06:50:00,2021-10-20 06:48:43,2021-10-20 06:50:00,221.7,259.38,0.6,22,18
2021-10-20 06:55:00,2021-10-20 06:54:05,2021-10-20 06:55:00,205.3,200.16,0.6,22,17
2021-10-20 07:05:00,2021-10-20 07:04:48,2021-10-20 07:05:00,187.2,91.25,0.6,17,17
2021-10-20 07:10:00,2021-10-20 07:10:11,2021-10-20 07:10:00,184.5,0,0.6,19,16
2021-10-20 07:15:00,2021-10-20 07:15:33,2021-10-20 07:15:00,185.7,36.21,0.6,19,17
2021-10-20 07:20:00,2021-10-20 07:20:56,2021-10-20 07:20:00,180.7,0,0.6,19,16
2021-10-20 07:25:00,2021-10-20 07:26:18,2021-10-20 07:25:00,156.8,0,0.6,19,16
2021-10-20 07:30:00,2021-10-20 07:31:40,2021-10-20 07:30:00,194.8,189.93,0.6,19,16
2021-10-20 07:35:00,2021-10-20 07:37:02,2021-10-20 07:35:00,208.5,203.28,0.6,20,18
2021-10-20 07:40:00,2021-10-20 07:42:24,2021-10-20 07:40:00,182.8,0,0.7,20,17
2021-10-20 07:50:00,2021-10-20 07:47:47,2021-10-20 07:50:00,220.1,257.51,0.7,19,13
2021-10-20 07:55:00,2021-10-20 07:53:09,2021-10-20 07:55:00,179.5,0,0.7,16,14
2021-10-20 08:00:00,2021-10-20 07:58:31,2021-10-20 08:00:00,196.6,191.68,0.7,11,11
2021-10-20 08:05:00,2021-10-20 08:03:55,2021-10-20 08:05:00,221.5,259.15,0.7,19,15
2021-10-20 08:10:00,2021-10-20 08:09:17,2021-10-20 08:10:00,178.2,0,0.7,20,16
2021-10-20 08:15:00,2021-10-20 08:14:40,2021-10-20 08:15:00,208,202.79,0.7,25,18
2021-10-20 08:20:00,2021-10-20 08:20:02,2021-10-20 08:20:00,193.2,131.85,0.7,19,15
2021-10-20 08:25:00,2021-10-20 08:25:24,2021-10-20 08:25:00,186.1,90.72,0.7,22,17
2021-10-20 08:30:00,2021-10-20 08:30:46,2021-10-20 08:30:00,163.1,0,0.7,19,16
2021-10-20 08:35:00,2021-10-20 08:36:09,2021-10-20 08:35:00,181.3,0,0.7,20,16
2021-10-20 08:45:00,2021-10-20 08:46:54,2021-10-20 08:45:00,184.2,89.79,0.7,12,12
2021-10-20 09:00:00,2021-10-20 08:57:38,2021-10-20 09:00:00,85,0,0.7,6,6
2021-10-20 09:05:00,2021-10-20 09:03:00,2021-10-20 09:05:00,30.1,0,0.7,6,6
2021-10-20 09:15:00,2021-10-20 09:13:45,2021-10-20 09:15:00,183,35.68,0.7,11,11
2021-10-20 09:20:00,2021-10-20 09:19:08,2021-10-20 09:20:00,186.7,91.01,0.7,12,12
2021-10-20 09:25:00,2021-10-20 09:24:30,2021-10-20 09:25:00,180.5,0,0.8,12,12
2021-10-20 09:30:00,2021-10-20 09:29:52,2021-10-20 09:30:00,201.1,196.07,0.8,12,12
2021-10-20 11:30:00,2021-10-20 11:28:07,2021-10-20 11:30:00,174.8,0,0.8,8,8
2021-10-20 11:35:00,2021-10-20 11:33:30,2021-10-20 11:35:00,149.6,0,0.8,12,9
2021-10-20 11:40:00,2021-10-20 11:38:52,2021-10-20 11:40:00,109.6,0,0.8,9,7
2021-10-20 11:45:00,2021-10-20 11:44:15,2021-10-20 11:45:00,50,0,0.8,11,7
2021-10-20 11:50:00,2021-10-20 11:49:37,2021-10-20 11:50:00,71.3,0,0.8,11,9
2021-10-20 11:55:00,2021-10-20 11:54:59,2021-10-20 11:55:00,165.5,0,0.8,14,11
2021-10-20 12:00:00,2021-10-20 12:00:24,2021-10-20 12:00:00,182.8,35.64,0.8,9,8
2021-10-20 12:15:00,2021-10-20 12:16:30,2021-10-20 12:15:00,177.6,0,0.8,11,11
2021-10-20 12:25:00,2021-10-20 12:27:14,2021-10-20 12:25:00,88.5,0,0.8,14,14
2021-10-20 12:35:00,2021-10-20 12:32:36,2021-10-20 12:35:00,212.5,207.18,0.8,24,19
2021-10-20 12:40:00,2021-10-20 12:37:59,2021-10-20 12:40:00,207.5,202.31,0.9,17,13
2021-10-20 12:45:00,2021-10-20 12:43:22,2021-10-20 12:45:00,182.7,17.81,0.9,12,11
2021-10-20 12:50:00,2021-10-20 12:47:46,2021-10-20 12:50:00,128.3,0,0.9,20,16
2021-10-20 12:55:00,2021-10-20 12:52:59,2021-10-20 12:55:00,187,91.16,0.9,24,18
2021-10-20 13:00:00,2021-10-20 12:58:21,2021-10-20 13:00:00,193.1,131.79,0.9,22,18
2021-10-20 13:10:00,2021-10-20 13:09:06,2021-10-20 13:10:00,188.3,128.51,0.9,27,27
2021-10-20 13:40:00,2021-10-20 13:41:19,2021-10-20 13:40:00,161,0,1,14,14
2021-10-20 13:45:00,2021-10-20 13:46:42,2021-10-20 13:45:00,184.3,35.93,1,20,16
2021-10-20 13:50:00,2021-10-20 13:52:04,2021-10-20 13:50:00,202.6,197.53,1,25,22
2021-10-20 13:55:00,2021-10-20 13:57:26,2021-10-20 13:55:00,182.6,0,1,24,19
2021-10-20 14:05:00,2021-10-20 14:02:48,2021-10-20 14:05:00,186.8,54.63,1,25,17
2021-10-20 14:10:00,2021-10-20 14:08:12,2021-10-20 14:10:00,181.1,0,1.1,22,16
2021-10-20 14:15:00,2021-10-20 14:13:37,2021-10-20 14:15:00,186.2,90.77,1.1,19,15
2021-10-20 14:20:00,2021-10-20 14:18:59,2021-10-20 14:20:00,184.7,0,1.1,24,19
2021-10-20 14:25:00,2021-10-20 14:24:21,2021-10-20 14:25:00,221.7,259.38,1.1,19,15
2021-10-20 14:30:00,2021-10-20 14:29:43,2021-10-20 14:30:00,188.1,128.37,1.1,20,18
2021-10-20 14:35:00,2021-10-20 14:35:06,2021-10-20 14:35:00,187.5,127.96,1.1,27,19
2021-10-20 14:40:00,2021-10-20 14:40:28,2021-10-20 14:40:00,149.5,0,1.1,27,20
2021-10-20 14:45:00,2021-10-20 14:45:50,2021-10-20 14:45:00,185.1,36.09,1.1,24,18
2021-10-20 14:50:00,2021-10-20 14:51:12,2021-10-20 14:50:00,228.5,267.34,1.1,27,16
2021-10-20 14:55:00,2021-10-20 14:56:35,2021-10-20 14:55:00,209,203.77,1.1,28,21
2021-10-20 15:00:00,2021-10-20 15:01:58,2021-10-20 15:00:00,188.8,128.85,1.2,22,18
2021-10-20 15:05:00,2021-10-20 15:07:19,2021-10-20 15:05:00,245.1,358.45,1.2,24,16
2021-10-20 15:15:00,2021-10-20 15:12:43,2021-10-20 15:15:00,165.1,0,1.2,27,22
2021-10-20 15:20:00,2021-10-20 15:18:05,2021-10-20 15:20:00,235.5,344.41,1.2,20,18
2021-10-20 15:25:00,2021-10-20 15:23:29,2021-10-20 15:25:00,222.3,260.09,1.2,19,16
2021-10-20 15:30:00,2021-10-20 15:29:13,2021-10-20 15:30:00,239.7,350.56,1.2,20,16
2021-10-20 15:35:00,2021-10-20 15:34:35,2021-10-20 15:35:00,188.3,91.79,1.2,22,13
2021-10-20 15:40:00,2021-10-20 15:39:58,2021-10-20 15:40:00,178.7,0,1.2,16,13
2021-10-20 15:45:00,2021-10-20 15:45:20,2021-10-20 15:45:00,272.2,530.79,1.2,19,16
2021-10-20 17:05:00,2021-10-20 17:06:20,2021-10-20 17:05:00,187,91.16,1.5,16,13
2021-10-20 17:10:00,2021-10-20 17:12:03,2021-10-20 17:10:00,207.7,202.5,1.5,19,13
2021-10-20 17:20:00,2021-10-20 17:18:48,2021-10-20 17:20:00,179.6,0,1.5,24,20
2021-10-20 17:25:00,2021-10-20 17:24:22,2021-10-20 17:25:00,277.1,594.37,1.5,24,20
2021-10-20 17:30:00,2021-10-20 17:29:52,2021-10-20 17:30:00,190.6,130.08,1.5,20,18
2021-10-20 17:35:00,2021-10-20 17:35:15,2021-10-20 17:35:00,176.3,0,1.5,22,18
2021-10-20 17:40:00,2021-10-20 17:40:38,2021-10-20 17:40:00,183,35.68,1.5,19,19
2021-10-20 17:45:00,2021-10-20 17:46:02,2021-10-20 17:45:00,167.5,0,1.5,14,11
2021-10-20 17:50:00,2021-10-20 17:51:25,2021-10-20 17:50:00,139.5,0,1.5,17,11
2021-10-20 17:55:00,2021-10-20 17:56:48,2021-10-20 17:55:00,168.7,0,1.5,17,17
2021-10-20 18:00:00,2021-10-20 18:02:11,2021-10-20 18:00:00,184.7,36.01,1.5,17,17
2021-10-20 18:10:00,2021-10-20 18:07:35,2021-10-20 18:10:00,180.2,0,1.5,19,15
2021-10-20 18:15:00,2021-10-20 18:12:58,2021-10-20 18:15:00,182.3,0,1.5,20,17
2021-10-20 18:20:00,2021-10-20 18:18:21,2021-10-20 18:20:00,183.2,0,1.6,16,14
2021-10-20 18:40:00,2021-10-20 18:39:54,2021-10-20 18:40:00,184.7,0,1.6,11,11
2021-10-20 18:45:00,2021-10-20 18:45:17,2021-10-20 18:45:00,146,0,1.6,12,9
2021-10-20 18:55:00,2021-10-20 18:56:03,2021-10-20 18:55:00,68.8,0,1.6,9,9
2021-10-20 19:00:00,2021-10-20 19:01:27,2021-10-20 19:00:00,41.3,0,1.6,6,6
2021-10-20 19:05:00,2021-10-20 19:06:50,2021-10-20 19:05:00,45.6,0,1.6,8,7
2021-10-20 19:20:00,2021-10-20 19:17:36,2021-10-20 19:20:00,2.5,0,1.6,6,6
2021-10-20 19:25:00,2021-10-20 19:22:59,2021-10-20 19:25:00,1,0,1.6,8,7
2021-10-20 19:40:00,2021-10-20 19:39:09,2021-10-20 19:40:00,1.1,0,1.6,8,8
2021-10-20 19:45:00,2021-10-20 19:44:32,2021-10-20 19:45:00,0.3,0,1.6,9,9
2021-10-20 19:50:00,2021-10-20 19:49:55,2021-10-20 19:50:00,0.2,0,1.6,8,6
2021-10-20 19:55:00,2021-10-20 19:55:18,2021-10-20 19:55:00,0.1,0,1.6,9,8
2021-10-20 20:00:00,2021-10-20 20:00:42,2021-10-20 20:00:00,0.1,0,1.6,11,9
2021-10-20 20:05:00,2021-10-20 20:06:05,2021-10-20 20:05:00,0,0,1.6,12,11
2021-10-20 20:20:00,2021-10-20 20:22:14,2021-10-20 20:20:00,0.1,0,1.6,11,11
2021-10-20 20:30:00,2021-10-20 20:27:37,2021-10-20 20:30:00,0.1,0,1.6,12,11
2021-10-20 20:35:00,2021-10-20 20:33:01,2021-10-20 20:35:00,0.2,0,1.6,12,11
2021-10-20 20:40:00,2021-10-20 20:38:24,2021-10-20 20:40:00,0,0,1.6,12,10
2021-10-20 20:45:00,2021-10-20 20:43:47,2021-10-20 20:45:00,0.5,0,1.6,12,10
2021-10-20 20:50:00,2021-10-20 20:49:10,2021-10-20 20:50:00,0.1,0,1.6,12,10
2021-10-20 20:55:00,2021-10-20 20:54:33,2021-10-20 20:55:00,0.6,0,1.6,12,9
2021-10-20 21:00:00,2021-10-20 20:59:57,2021-10-20 21:00:00,0.1,0,1.6,11,9
2021-10-20 21:05:00,2021-10-20 21:05:20,2021-10-20 21:05:00,0.5,0,1.6,11,9
2021-10-20 21:10:00,2021-10-20 21:10:43,2021-10-20 21:10:00,0.1,0,1.6,8,7
2021-10-20 21:15:00,2021-10-20 21:16:06,2021-10-20 21:15:00,0.1,0,1.6,9,7
2021-10-20 21:20:00,2021-10-20 21:21:29,2021-10-20 21:20:00,0.1,0,1.6,9,7
2021-10-20 21:25:00,2021-10-20 21:26:52,2021-10-20 21:25:00,0.1,0,1.6,9,8
2021-10-20 21:30:00,2021-10-20 21:32:16,2021-10-20 21:30:00,0.1,0,1.6,9,8
2021-10-20 21:40:00,2021-10-20 21:37:39,2021-10-20 21:40:00,0.1,0,1.6,9,7
2021-10-20 21:45:00,2021-10-20 21:43:02,2021-10-20 21:45:00,0.1,0,1.6,8,6
2021-10-20 21:50:00,2021-10-20 21:48:25,2021-10-20 21:50:00,0.1,0,1.6,6,6
2021-10-20 21:55:00,2021-10-20 21:53:48,2021-10-20 21:55:00,0.1,0,1.6,6,5
2021-10-20 22:00:00,2021-10-20 21:59:12,2021-10-20 22:00:00,0.2,0,1.6,8,6
2021-10-20 22:05:00,2021-10-20 22:04:35,2021-10-20 22:05:00,0.1,0,1.6,8,6
2021-10-20 22:10:00,2021-10-20 22:09:58,2021-10-20 22:10:00,0.1,0,1.6,8,6
2021-10-20 22:15:00,2021-10-20 22:15:21,2021-10-20 22:15:00,0.1,0,1.6,9,8
2021-10-20 22:20:00,2021-10-20 22:20:44,2021-10-20 22:20:00,0.1,0,1.6,9,7
2021-10-20 22:25:00,2021-10-20 22:26:08,2021-10-20 22:25:00,0.1,0,1.6,11,7
2021-10-20 22:30:00,2021-10-20 22:31:31,2021-10-20 22:30:00,0.1,0,1.6,9,8
2021-10-20 22:35:00,2021-10-20 22:36:54,2021-10-20 22:35:00,0.1,0,1.6,11,8
2021-10-20 22:40:00,2021-10-20 22:42:17,2021-10-20 22:40:00,0.1,0,1.6,9,8
2021-10-20 22:50:00,2021-10-20 22:47:40,2021-10-20 22:50:00,0.1,0,1.6,9,8
2021-10-20 22:55:00,2021-10-20 22:53:03,2021-10-20 22:55:00,0.1,0,1.6,11,9
2021-10-20 23:00:00,2021-10-20 22:58:27,2021-10-20 23:00:00,0.2,0,1.6,11,8
2021-10-20 23:05:00,2021-10-20 23:03:50,2021-10-20 23:05:00,0.6,0,1.6,11,8
2021-10-20 23:10:00,2021-10-20 23:09:13,2021-10-20 23:10:00,0.6,0,1.6,11,9
2021-10-20 23:15:00,2021-10-20 23:14:36,2021-10-20 23:15:00,0.2,0,1.6,16,9
2021-10-20 23:20:00,2021-10-20 23:19:59,2021-10-20 23:20:00,0.5,0,1.6,12,10
2021-10-20 23:25:00,2021-10-20 23:25:22,2021-10-20 23:25:00,0.5,0,1.6,16,12
2021-10-20 23:30:00,2021-10-20 23:30:46,2021-10-20 23:30:00,186.3,90.82,1.6,16,13
2021-10-20 23:35:00,2021-10-20 23:36:09,2021-10-20 23:35:00,165.3,0,1.6,16,13
2021-10-20 23:40:00,2021-10-20 23:41:34,2021-10-20 23:40:00,184.8,36.03,1.6,14,12
2021-10-20 23:45:00,2021-10-20 23:46:56,2021-10-20 23:45:00,181.3,0,1.6,16,12
2021-10-20 23:50:00,2021-10-20 23:52:19,2021-10-20 23:50:00,185.3,90.33,1.6,16,11
2021-10-21 00:00:00,2021-10-20 23:57:42,2021-10-21 00:00:00,184.1,35.89,1.6,22,15
2021-10-21 00:05:00,2021-10-21 00:03:06,2021-10-21 00:05:00,191.3,130.56,0,17,14
2021-10-21 00:10:00,2021-10-21 00:08:29,2021-10-21 00:10:00,203.3,198.21,0,24,17
2021-10-21 00:15:00,2021-10-21 00:13:52,2021-10-21 00:15:00,188.7,91.99,0,20,15
2021-10-21 00:20:00,2021-10-21 00:19:15,2021-10-21 00:20:00,190.1,129.74,0,20,16
2021-10-21 00:25:00,2021-10-21 00:24:39,2021-10-21 00:25:00,187.8,128.17,0,24,19
2021-10-21 00:30:00,2021-10-21 00:30:01,2021-10-21 00:30:00,198.1,193.14,0,22,18
2021-10-21 00:35:00,2021-10-21 00:35:25,2021-10-21 00:35:00,186.2,90.77,0.1,22,18
2021-10-21 00:40:00,2021-10-21 00:40:48,2021-10-21 00:40:00,206.8,201.63,0.1,22,18
2021-10-21 00:45:00,2021-10-21 00:46:11,2021-10-21 00:45:00,189.3,129.19,0.1,19,15
2021-10-21 00:50:00,2021-10-21 00:51:34,2021-10-21 00:50:00,188.3,91.79,0.1,25,20
2021-10-21 00:55:00,2021-10-21 00:56:57,2021-10-21 00:55:00,290.2,735.65,0.1,27,21
2021-10-21 01:00:00,2021-10-21 01:02:20,2021-10-21 01:00:00,202.1,197.04,0.2,35,24
2021-10-21 01:10:00,2021-10-21 01:07:43,2021-10-21 01:10:00,286.1,697.36,0.2,32,21
2021-10-21 01:15:00,2021-10-21 01:13:07,2021-10-21 01:15:00,259.5,430.12,0.3,25,19
2021-10-21 01:20:00,2021-10-21 01:18:30,2021-10-21 01:20:00,230.1,269.21,0.3,22,18
2021-10-21 01:25:00,2021-10-21 01:23:53,2021-10-21 01:25:00,204,198.9,0.3,19,15
2021-10-21 01:30:00,2021-10-21 01:29:16,2021-10-21 01:30:00,268.1,522.79,0.3,20,16
2021-10-21 01:35:00,2021-10-21 01:34:39,2021-10-21 01:35:00,184,0,0.4,17,14
2021-10-21 01:40:00,2021-10-21 01:40:02,2021-10-21 01:40:00,188.5,91.89,0.4,17,13
2021-10-21 01:45:00,2021-10-21 01:45:25,2021-10-21 01:45:00,185.3,36.13,0.4,16,12
2021-10-21 01:50:00,2021-10-21 01:49:28,2021-10-21 01:50:00,182.5,0,0.4,12,10
2021-10-21 01:55:00,2021-10-21 01:54:40,2021-10-21 01:55:00,182.5,0,0.4,12,10
2021-10-21 02:00:00,2021-10-21 02:00:02,2021-10-21 02:00:00,159.2,0,0.4,12,11
2021-10-21 02:05:00,2021-10-21 02:05:23,2021-10-21 02:05:00,188.8,128.85,0.4,14,12
2021-10-21 02:10:00,2021-10-21 02:10:45,2021-10-21 02:10:00,186,36.27,0.4,16,12
2021-10-21 02:15:00,2021-10-21 02:16:07,2021-10-21 02:15:00,182.1,0,0.4,20,14
2021-10-21 02:20:00,2021-10-21 02:21:29,2021-10-21 02:20:00,216.3,210.89,0.4,38,22
2021-10-21 02:25:00,2021-10-21 02:26:50,2021-10-21 02:25:00,187.2,91.25,0.4,27,21
2021-10-21 02:30:00,2021-10-21 02:32:12,2021-10-21 02:30:00,207.5,202.31,0.4,22,17
2021-10-21 02:40:00,2021-10-21 02:37:34,2021-10-21 02:40:00,227.7,266.4,0.5,35,23
2021-10-21 02:45:00,2021-10-21 02:42:56,2021-10-21 02:45:00,230.7,269.91,0.5,28,20
2021-10-21 02:50:00,2021-10-21 02:48:18,2021-10-21 02:50:00,216,210.6,0.5,25,20
2021-10-21 02:55:00,2021-10-21 02:53:39,2021-10-21 02:55:00,214.7,209.33,0.6,32,24
2021-10-21 03:00:00,2021-10-21 02:59:01,2021-10-21 03:00:00,250.3,414.87,0.6,32,26
2021-10-21 03:05:00,2021-10-21 03:04:23,2021-10-21 03:05:00,323.5,1103.94,0.7,28,25
2021-10-21 03:10:00,2021-10-21 03:09:45,2021-10-21 03:10:00,241.3,352.9,0.7,28,21
2021-10-21 03:15:00,2021-10-21 03:15:07,2021-10-21 03:15:00,221.3,258.92,0.8,24,19
2021-10-21 03:20:00,2021-10-21 03:20:28,2021-10-21 03:20:00,213.1,207.77,0.8,22,18
2021-10-21 03:25:00,2021-10-21 03:25:50,2021-10-21 03:25:00,227.5,266.17,0.8,25,18
2021-10-21 03:30:00,2021-10-21 03:31:12,2021-10-21 03:30:00,238.3,348.51,0.8,25,19
2021-10-21 03:35:00,2021-10-21 03:36:33,2021-10-21 03:35:00,305.5,893.58,0.8,22,18
2021-10-21 03:40:00,2021-10-21 03:41:56,2021-10-21 03:40:00,197.8,192.85,0.9,24,19
2021-10-21 03:45:00,2021-10-21 03:47:17,2021-10-21 03:45:00,191.3,130.56,0.9,28,20
2021-10-21 03:55:00,2021-10-21 03:52:39,2021-10-21 03:55:00,186.8,91.06,0.9,28,23
2021-10-21 04:00:00,2021-10-21 03:58:01,2021-10-21 04:00:00,222,259.73,0.9,25,19
2021-10-21 04:05:00,2021-10-21 04:03:22,2021-10-21 04:05:00,185.1,90.23,1,25,19
2021-10-21 04:10:00,2021-10-21 04:08:44,2021-10-21 04:10:00,228.8,267.69,1,25,19
2021-10-21 04:15:00,2021-10-21 04:14:06,2021-10-21 04:15:00,217.5,212.06,1,35,24
2021-10-21 04:20:00,2021-10-21 04:19:28,2021-10-21 04:20:00,306.5,896.51,1.1,30,25
2021-10-21 04:25:00,2021-10-21 04:24:49,2021-10-21 04:25:00,258.6,428.62,1.1,32,24
2021-10-21 04:30:00,2021-10-21 04:30:11,2021-10-21 04:30:00,203.1,198.02,1.2,30,24
2021-10-21 04:35:00,2021-10-21 04:35:33,2021-10-21 04:35:00,272.5,557.94,1.2,32,24
2021-10-21 04:40:00,2021-10-21 04:40:55,2021-10-21 04:40:00,309.3,904.7,1.3,33,25
2021-10-21 04:45:00,2021-10-21 04:46:16,2021-10-21 04:45:00,346.8,1453.95,1.3,30,25
2021-10-21 04:50:00,2021-10-21 04:51:37,2021-10-21 04:50:00,188.3,91.79,1.4,25,20
2021-10-21 04:55:00,2021-10-21 04:56:59,2021-10-21 04:55:00,180.7,0,1.4,25,19
2021-10-21 05:00:00,2021-10-21 05:02:21,2021-10-21 05:00:00,217.7,233.48,1.4,30,21
2021-10-21 05:10:00,2021-10-21 05:07:43,2021-10-21 05:10:00,186.8,127.49,1.4,27,22
2021-10-21 05:15:00,2021-10-21 05:13:04,2021-10-21 05:15:00,170.2,0,1.5,28,21
2021-10-21 05:20:00,2021-10-21 05:18:26,2021-10-21 05:20:00,219,234.87,1.5,20,14
2021-10-21 05:25:00,2021-10-21 05:23:48,2021-10-21 05:25:00,191.5,130.69,1.5,16,12
2021-10-21 05:30:00,2021-10-21 05:29:11,2021-10-21 05:30:00,117.2,0,1.5,25,17
2021-10-21 05:35:00,2021-10-21 05:34:31,2021-10-21 05:35:00,221.7,259.38,1.5,22,19
2021-10-21 05:40:00,2021-10-21 05:39:53,2021-10-21 05:40:00,184.7,90.04,1.5,22,17
2021-10-21 05:45:00,2021-10-21 05:45:15,2021-10-21 05:45:00,183.2,0,1.5,20,15
2021-10-21 05:50:00,2021-10-21 05:50:37,2021-10-21 05:50:00,224.1,262.19,1.6,27,19
2021-10-21 05:55:00,2021-10-21 05:55:58,2021-10-21 05:55:00,281,602.74,1.6,28,22
2021-10-21 06:00:00,2021-10-21 06:01:20,2021-10-21 06:00:00,212,206.7,1.6,24,21
2021-10-21 06:05:00,2021-10-21 06:06:41,2021-10-21 06:05:00,187.1,36.48,1.6,28,20
2021-10-21 06:10:00,2021-10-21 06:12:02,2021-10-21 06:10:00,226.1,264.53,1.7,28,21
2021-10-21 06:15:00,2021-10-21 06:17:23,2021-10-21 06:15:00,174,0,1.7,22,16
2021-10-21 06:25:00,2021-10-21 06:22:45,2021-10-21 06:25:00,240.2,351.29,1.7,25,20
2021-10-21 06:30:00,2021-10-21 06:28:07,2021-10-21 06:30:00,200.5,195.48,1.7,27,20
2021-10-21 06:35:00,2021-10-21 06:33:29,2021-10-21 06:35:00,259.3,429.78,1.7,30,24
2021-10-21 06:40:00,2021-10-21 06:38:49,2021-10-21 06:40:00,263.1,461.74,1.7,32,26
