,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH )
2021-10-13 05:10:00,2021-10-13 05:10:05,2021-10-13 05:10:00,0.5,0,0,9,8
2021-10-13 05:15:00,2021-10-13 05:15:28,2021-10-13 05:15:00,0.5,0,0,11,8
2021-10-13 05:20:00,2021-10-13 05:20:52,2021-10-13 05:20:00,0.5,0,0,11,8
2021-10-13 05:25:00,2021-10-13 05:26:14,2021-10-13 05:25:00,0.5,0,0,11,8
2021-10-13 05:30:00,2021-10-13 05:31:36,2021-10-13 05:30:00,0.5,0,0,12,9
2021-10-13 05:35:00,2021-10-13 05:37:00,2021-10-13 05:35:00,0.5,0,0,12,11
2021-10-13 05:40:00,2021-10-13 05:42:23,2021-10-13 05:40:00,0.5,0,0,12,10
2021-10-13 05:50:00,2021-10-13 05:47:47,2021-10-13 05:50:00,0.5,0,0,9,5
2021-10-13 05:55:00,2021-10-13 05:53:10,2021-10-13 05:55:00,0.5,0,0,3,1
2021-10-13 06:00:00,2021-10-13 05:58:32,2021-10-13 06:00:00,0.5,0,0,6,2
2021-10-13 06:05:00,2021-10-13 06:03:55,2021-10-13 06:05:00,0.3,0,0,8,6
2021-10-13 06:10:00,2021-10-13 06:09:18,2021-10-13 06:10:00,0.5,0,0,8,6
2021-10-13 06:15:00,2021-10-13 06:14:42,2021-10-13 06:15:00,0.5,0,0,8,5
2021-10-13 06:20:00,2021-10-13 06:20:09,2021-10-13 06:20:00,0.5,0,0,14,11
2021-10-13 06:25:00,2021-10-13 06:25:31,2021-10-13 06:25:00,0.5,0,0,14,11
2021-10-13 06:30:00,2021-10-13 06:30:54,2021-10-13 06:30:00,0.3,0,0,11,9
2021-10-13 06:35:00,2021-10-13 06:36:17,2021-10-13 06:35:00,0.5,0,0,9,8
2021-10-13 06:40:00,2021-10-13 06:41:41,2021-10-13 06:40:00,0.5,0,0,11,9
2021-10-13 06:45:00,2021-10-13 06:47:04,2021-10-13 06:45:00,0.5,0,0,11,9
2021-10-13 06:50:00,2021-10-13 06:52:27,2021-10-13 06:50:00,0.5,0,0,14,13
2021-10-13 07:00:00,2021-10-13 06:57:49,2021-10-13 07:00:00,0.5,0,0,12,11
2021-10-13 07:05:00,2021-10-13 07:03:13,2021-10-13 07:05:00,0.5,0,0,14,11
2021-10-13 07:10:00,2021-10-13 07:08:36,2021-10-13 07:10:00,0.5,0,0,11,10
2021-10-13 07:15:00,2021-10-13 07:13:59,2021-10-13 07:15:00,0.5,0,0,11,10
2021-10-13 07:20:00,2021-10-13 07:19:22,2021-10-13 07:20:00,0.5,0,0,17,13
2021-10-13 07:25:00,2021-10-13 07:24:44,2021-10-13 07:25:00,0.5,0,0,20,16
2021-10-13 07:30:00,2021-10-13 07:30:08,2021-10-13 07:30:00,182.6,35.6,0,20,16
2021-10-13 07:35:00,2021-10-13 07:35:31,2021-10-13 07:35:00,184.6,35.99,0,17,14
2021-10-13 07:40:00,2021-10-13 07:40:55,2021-10-13 07:40:00,181.7,35.43,0,17,15
2021-10-13 07:45:00,2021-10-13 07:46:18,2021-10-13 07:45:00,188.8,92.04,0,16,15
2021-10-13 07:50:00,2021-10-13 07:51:40,2021-10-13 07:50:00,185.7,54.31,0,17,14
2021-10-13 07:55:00,2021-10-13 07:57:03,2021-10-13 07:55:00,160.6,0,0,20,15
2021-10-13 08:00:00,2021-10-13 08:02:26,2021-10-13 08:00:00,187.2,91.25,0,16,13
2021-10-13 08:10:00,2021-10-13 08:07:50,2021-10-13 08:10:00,182.2,35.52,0,17,13
2021-10-13 08:15:00,2021-10-13 08:13:13,2021-10-13 08:15:00,182.6,0,0,16,13
2021-10-13 08:20:00,2021-10-13 08:18:36,2021-10-13 08:20:00,167.3,0,0,16,13
2021-10-13 08:25:00,2021-10-13 08:23:58,2021-10-13 08:25:00,154,0,0,14,11
2021-10-13 08:30:00,2021-10-13 08:29:26,2021-10-13 08:30:00,187.6,128.03,0,17,12
2021-10-13 08:35:00,2021-10-13 08:34:49,2021-10-13 08:35:00,164.3,0,0,12,10
2021-10-13 08:40:00,2021-10-13 08:40:12,2021-10-13 08:40:00,175.6,0,0,12,10
2021-10-13 08:45:00,2021-10-13 08:45:35,2021-10-13 08:45:00,189,128.99,0,16,12
2021-10-13 08:50:00,2021-10-13 08:50:57,2021-10-13 08:50:00,150.8,0,0,19,14
2021-10-13 08:55:00,2021-10-13 08:56:21,2021-10-13 08:55:00,182.6,35.6,0,16,10
2021-10-13 09:00:00,2021-10-13 09:01:45,2021-10-13 09:00:00,182.3,35.54,0,16,14
2021-10-13 09:05:00,2021-10-13 09:07:08,2021-10-13 09:05:00,148.8,0,0,14,11
2021-10-13 09:15:00,2021-10-13 09:12:31,2021-10-13 09:15:00,184.6,35.99,0,14,10
2021-10-13 09:20:00,2021-10-13 09:17:53,2021-10-13 09:20:00,164.3,0,0,16,11
2021-10-13 09:25:00,2021-10-13 09:23:16,2021-10-13 09:25:00,176.5,0,0,16,14
2021-10-13 09:30:00,2021-10-13 09:28:40,2021-10-13 09:30:00,218.8,213.33,0,20,15
2021-10-13 09:35:00,2021-10-13 09:34:04,2021-10-13 09:35:00,224.6,262.78,0,22,18
2021-10-13 09:40:00,2021-10-13 09:39:27,2021-10-13 09:40:00,246,359.77,0.1,20,17
2021-10-13 09:45:00,2021-10-13 09:44:50,2021-10-13 09:45:00,202.2,197.14,0.1,22,16
2021-10-13 09:50:00,2021-10-13 09:50:12,2021-10-13 09:50:00,258.3,428.13,0.1,24,19
2021-10-13 09:55:00,2021-10-13 09:55:36,2021-10-13 09:55:00,234.2,342.51,0.1,24,16
2021-10-13 10:00:00,2021-10-13 10:00:59,2021-10-13 10:00:00,217.7,212.25,0.2,22,17
2021-10-13 10:05:00,2021-10-13 10:06:23,2021-10-13 10:05:00,230.8,337.54,0.2,25,20
2021-10-13 10:10:00,2021-10-13 10:11:46,2021-10-13 10:10:00,189.3,129.19,0.2,20,17
2021-10-13 10:15:00,2021-10-13 10:15:50,2021-10-13 10:15:00,145.5,0,0.2,16,12
2021-10-13 10:20:00,2021-10-13 10:21:04,2021-10-13 10:20:00,185.7,90.52,0.2,16,11
2021-10-13 10:25:00,2021-10-13 10:26:32,2021-10-13 10:25:00,182,0,0.2,12,9
2021-10-13 10:30:00,2021-10-13 10:31:54,2021-10-13 10:30:00,189.5,129.33,0.2,14,11
2021-10-13 10:35:00,2021-10-13 10:37:18,2021-10-13 10:35:00,182.1,0,0.2,16,13
2021-10-13 10:45:00,2021-10-13 10:42:41,2021-10-13 10:45:00,184.2,35.91,0.2,14,10
2021-10-13 10:50:00,2021-10-13 10:48:04,2021-10-13 10:50:00,136.7,0,0.2,11,7
2021-10-13 10:55:00,2021-10-13 10:53:29,2021-10-13 10:55:00,83.2,0,0.2,9,6
2021-10-13 11:00:00,2021-10-13 10:58:51,2021-10-13 11:00:00,141,0,0.2,11,8
2021-10-13 11:05:00,2021-10-13 11:04:15,2021-10-13 11:05:00,183.6,35.8,0.2,11,8
2021-10-13 11:10:00,2021-10-13 11:09:38,2021-10-13 11:10:00,60.6,0,0.2,8,5
2021-10-13 11:15:00,2021-10-13 11:15:00,2021-10-13 11:15:00,27.8,0,0.2,6,3
2021-10-13 11:20:00,2021-10-13 11:20:22,2021-10-13 11:20:00,0,0,0.2,6,3
2021-10-13 11:25:00,2021-10-13 11:25:51,2021-10-13 11:25:00,1.2,0,0.2,4,3
2021-10-13 11:30:00,2021-10-13 11:31:15,2021-10-13 11:30:00,0.7,0,0.2,3,1
2021-10-13 11:35:00,2021-10-13 11:36:38,2021-10-13 11:35:00,0.6,0,0.2,3,1
2021-10-13 11:40:00,2021-10-13 11:42:01,2021-10-13 11:40:00,0.6,0,0.2,1,0
2021-10-13 11:45:00,2021-10-13 11:47:26,2021-10-13 11:45:00,0.5,0,0.2,1,0
2021-10-13 11:55:00,2021-10-13 11:52:50,2021-10-13 11:55:00,0.3,0,0.2,6,4
2021-10-13 12:00:00,2021-10-13 11:58:13,2021-10-13 12:00:00,0.1,0,0.2,8,6
2021-10-13 12:05:00,2021-10-13 12:03:36,2021-10-13 12:05:00,0.1,0,0.2,9,5
2021-10-13 12:10:00,2021-10-13 12:09:01,2021-10-13 12:10:00,0.1,0,0.2,12,10
2021-10-13 12:15:00,2021-10-13 12:14:25,2021-10-13 12:15:00,1.2,0,0.2,14,10
2021-10-13 12:20:00,2021-10-13 12:19:48,2021-10-13 12:20:00,182.5,0,0.2,12,10
2021-10-13 12:25:00,2021-10-13 12:25:10,2021-10-13 12:25:00,132.8,0,0.2,11,10
2021-10-13 12:30:00,2021-10-13 12:30:32,2021-10-13 12:30:00,182,0,0.2,12,10
2021-10-13 12:35:00,2021-10-13 12:35:55,2021-10-13 12:35:00,182.8,35.64,0.2,12,9
2021-10-13 12:40:00,2021-10-13 12:41:18,2021-10-13 12:40:00,180.8,0,0.2,12,10
2021-10-13 12:45:00,2021-10-13 12:46:42,2021-10-13 12:45:00,184.8,36.03,0.2,16,12
2021-10-13 12:50:00,2021-10-13 12:52:05,2021-10-13 12:50:00,179.1,0,0.2,16,12
2021-10-13 12:55:00,2021-10-13 12:57:28,2021-10-13 12:55:00,185.8,36.23,0.2,12,10
2021-10-13 13:05:00,2021-10-13 13:02:51,2021-10-13 13:05:00,109.1,0,0.2,9,7
2021-10-13 13:10:00,2021-10-13 13:08:14,2021-10-13 13:10:00,94.5,0,0.2,12,9
2021-10-13 13:15:00,2021-10-13 13:13:38,2021-10-13 13:15:00,177.3,0,0.2,20,15
2021-10-13 13:20:00,2021-10-13 13:19:01,2021-10-13 13:20:00,181.1,0,0.2,24,18
2021-10-13 13:25:00,2021-10-13 13:24:24,2021-10-13 13:25:00,273.2,532.74,0.3,24,19
2021-10-13 13:30:00,2021-10-13 13:29:49,2021-10-13 13:30:00,163.8,0,0.3,22,20
2021-10-13 13:35:00,2021-10-13 13:35:12,2021-10-13 13:35:00,235.2,343.97,0.3,27,23
2021-10-13 13:40:00,2021-10-13 13:40:39,2021-10-13 13:40:00,318,992.16,0.3,28,24
2021-10-13 13:45:00,2021-10-13 13:46:11,2021-10-13 13:45:00,323,1102.23,0.4,33,31
2021-10-13 13:50:00,2021-10-13 13:52:16,2021-10-13 13:50:00,261.5,458.93,0.5,32,28
2021-10-13 14:00:00,2021-10-13 13:57:43,2021-10-13 14:00:00,199.1,155.29,0.6,32,24
2021-10-13 14:05:00,2021-10-13 14:03:11,2021-10-13 14:05:00,213,207.67,0.6,33,27
2021-10-13 14:10:00,2021-10-13 14:08:38,2021-10-13 14:10:00,259.2,454.89,0.7,33,23
2021-10-13 14:15:00,2021-10-13 14:14:05,2021-10-13 14:15:00,239.7,350.56,0.7,24,19
2021-10-13 14:20:00,2021-10-13 14:19:28,2021-10-13 14:20:00,190.3,129.87,0.8,27,21
2021-10-13 14:25:00,2021-10-13 14:24:50,2021-10-13 14:25:00,196.5,191.58,0.8,28,23
2021-10-13 14:30:00,2021-10-13 14:30:13,2021-10-13 14:30:00,187,91.16,0.8,44,29
2021-10-13 14:35:00,2021-10-13 14:35:35,2021-10-13 14:35:00,240,351,0.8,36,28
2021-10-13 14:40:00,2021-10-13 14:41:01,2021-10-13 14:40:00,314,979.68,0.9,36,32
2021-10-13 14:45:00,2021-10-13 14:46:27,2021-10-13 14:45:00,362.8,1768.64,1,41,33
2021-10-13 14:50:00,2021-10-13 14:51:55,2021-10-13 14:50:00,342.8,1504.03,1.1,41,34
2021-10-13 14:55:00,2021-10-13 14:57:22,2021-10-13 14:55:00,298.8,932.25,1.1,40,32
2021-10-13 15:05:00,2021-10-13 15:02:46,2021-10-13 15:05:00,320.8,1000.89,1.2,41,32
2021-10-13 15:10:00,2021-10-13 15:08:15,2021-10-13 15:10:00,246.6,360.65,1.3,38,31
2021-10-13 15:15:00,2021-10-13 15:13:44,2021-10-13 15:15:00,332.6,1232.28,1.4,44,34
2021-10-13 15:20:00,2021-10-13 15:19:10,2021-10-13 15:20:00,334.5,1206.7,1.5,41,34
2021-10-13 15:25:00,2021-10-13 15:24:34,2021-10-13 15:25:00,321.5,1097.11,1.5,46,34
2021-10-13 15:30:00,2021-10-13 15:30:02,2021-10-13 15:30:00,350.2,1536.5,1.6,48,35
2021-10-13 15:35:00,2021-10-13 15:35:29,2021-10-13 15:35:00,347.2,1523.34,1.7,40,29
2021-10-13 15:40:00,2021-10-13 15:40:54,2021-10-13 15:40:00,254.8,422.33,1.8,41,33
2021-10-13 15:45:00,2021-10-13 15:46:20,2021-10-13 15:45:00,352.2,1545.27,1.8,40,33
2021-10-13 15:50:00,2021-10-13 15:51:47,2021-10-13 15:50:00,265.6,517.92,1.9,41,30
2021-10-13 15:55:00,2021-10-13 15:57:11,2021-10-13 15:55:00,227.1,265.7,1.9,33,25
2021-10-13 16:05:00,2021-10-13 16:02:34,2021-10-13 16:05:00,334,1302.6,2,44,32
2021-10-13 16:10:00,2021-10-13 16:08:00,2021-10-13 16:10:00,226.3,264.77,2.1,49,36
2021-10-13 16:15:00,2021-10-13 16:13:23,2021-10-13 16:15:00,313.7,978.74,2.1,36,29
2021-10-13 16:20:00,2021-10-13 16:18:44,2021-10-13 16:20:00,326.1,1112.81,2.2,32,27
2021-10-13 16:25:00,2021-10-13 16:24:09,2021-10-13 16:25:00,278.5,597.38,2.3,40,34
2021-10-13 16:30:00,2021-10-13 16:29:35,2021-10-13 16:30:00,325.2,1109.74,2.3,36,30
2021-10-13 16:35:00,2021-10-13 16:34:57,2021-10-13 16:35:00,224.8,263.01,2.4,41,32
2021-10-13 16:40:00,2021-10-13 16:40:19,2021-10-13 16:40:00,264,514.8,2.5,38,29
2021-10-13 16:45:00,2021-10-13 16:45:43,2021-10-13 16:45:00,244.2,357.14,2.5,49,39
2021-10-13 16:50:00,2021-10-13 16:51:12,2021-10-13 16:50:00,189.5,92.38,2.6,46,34
2021-10-13 16:55:00,2021-10-13 16:56:35,2021-10-13 16:55:00,253,419.34,2.7,41,35
2021-10-13 17:00:00,2021-10-13 17:02:06,2021-10-13 17:00:00,364.3,1775.96,2.8,46,38
2021-10-13 17:10:00,2021-10-13 17:07:33,2021-10-13 17:10:00,377,2095.17,2.9,49,36
2021-10-13 17:15:00,2021-10-13 17:13:00,2021-10-13 17:15:00,353.7,1620.83,3,54,40
2021-10-13 17:20:00,2021-10-13 17:18:22,2021-10-13 17:20:00,361.2,1760.85,3.1,51,40
2021-10-13 17:25:00,2021-10-13 17:23:44,2021-10-13 17:25:00,327.7,1278.03,3.2,53,40
2021-10-13 17:30:00,2021-10-13 17:29:06,2021-10-13 17:30:00,330.8,1290.12,3.3,46,40
2021-10-13 17:35:00,2021-10-13 17:34:32,2021-10-13 17:35:00,256.3,424.81,3.4,49,39
2021-10-13 17:40:00,2021-10-13 17:40:00,2021-10-13 17:40:00,298.1,784.74,3.5,35,30
2021-10-13 17:45:00,2021-10-13 17:45:22,2021-10-13 17:45:00,379.8,2110.73,3.6,40,32
2021-10-13 17:50:00,2021-10-13 17:50:44,2021-10-13 17:50:00,207.3,202.11,3.7,36,27
2021-10-13 17:55:00,2021-10-13 17:56:07,2021-10-13 17:55:00,266.1,518.89,3.7,35,27
2021-10-13 18:00:00,2021-10-13 18:01:29,2021-10-13 18:00:00,281.1,602.95,3.8,40,29
2021-10-13 18:05:00,2021-10-13 18:06:53,2021-10-13 18:05:00,187.6,128.03,3.8,38,28
2021-10-13 18:10:00,2021-10-13 18:12:16,2021-10-13 18:10:00,343.6,1507.54,3.8,36,26
2021-10-13 18:20:00,2021-10-13 18:17:38,2021-10-13 18:20:00,264.2,515.18,3.9,36,24
2021-10-13 18:25:00,2021-10-13 18:23:19,2021-10-13 18:25:00,176.7,0,3.9,36,29
2021-10-13 18:30:00,2021-10-13 18:28:41,2021-10-13 18:30:00,182.6,35.6,4,33,29
2021-10-13 18:35:00,2021-10-13 18:34:02,2021-10-13 18:35:00,249.5,364.89,4,32,27
2021-10-13 18:40:00,2021-10-13 18:39:26,2021-10-13 18:40:00,231.7,293.67,4,36,28
2021-10-13 18:45:00,2021-10-13 18:44:47,2021-10-13 18:45:00,287.5,700.78,4.1,32,24
2021-10-13 18:50:00,2021-10-13 18:50:09,2021-10-13 18:50:00,243.5,356.11,4.1,36,27
2021-10-13 18:55:00,2021-10-13 18:55:30,2021-10-13 18:55:00,228.2,266.99,4.2,32,19
2021-10-13 19:00:00,2021-10-13 19:00:52,2021-10-13 19:00:00,195.2,190.32,4.2,28,24
2021-10-13 19:05:00,2021-10-13 19:06:14,2021-10-13 19:05:00,282.6,633.73,4.2,35,25
2021-10-13 19:10:00,2021-10-13 19:11:36,2021-10-13 19:10:00,185.6,90.47,4.2,28,22
2021-10-13 19:15:00,2021-10-13 19:16:58,2021-10-13 19:15:00,176.3,0,4.2,33,23
2021-10-13 19:20:00,2021-10-13 19:22:20,2021-10-13 19:20:00,328.7,1185.78,4.3,32,23
2021-10-13 19:30:00,2021-10-13 19:27:42,2021-10-13 19:30:00,219.6,256.93,4.3,27,22
2021-10-13 19:35:00,2021-10-13 19:33:04,2021-10-13 19:35:00,206.2,201.04,4.3,27,23
2021-10-13 19:40:00,2021-10-13 19:38:26,2021-10-13 19:40:00,194.6,189.73,4.3,28,21
2021-10-13 19:45:00,2021-10-13 19:43:48,2021-10-13 19:45:00,182.6,35.6,4.3,25,21
2021-10-13 19:50:00,2021-10-13 19:49:10,2021-10-13 19:50:00,187.8,91.55,4.3,33,24
2021-10-13 19:55:00,2021-10-13 19:54:32,2021-10-13 19:55:00,271.6,529.62,4.4,28,22
2021-10-13 20:00:00,2021-10-13 19:59:54,2021-10-13 20:00:00,232.1,339.44,4.4,33,25
2021-10-13 20:05:00,2021-10-13 20:05:16,2021-10-13 20:05:00,178,0,4.4,28,23
2021-10-13 20:10:00,2021-10-13 20:10:38,2021-10-13 20:10:00,181.5,0,4.4,32,23
2021-10-13 20:15:00,2021-10-13 20:16:00,2021-10-13 20:15:00,242,353.92,4.5,32,24
2021-10-13 20:20:00,2021-10-13 20:21:22,2021-10-13 20:20:00,187.3,36.52,4.5,27,21
2021-10-13 20:25:00,2021-10-13 20:26:44,2021-10-13 20:25:00,181.1,0,4.5,28,21
2021-10-13 20:30:00,2021-10-13 20:32:06,2021-10-13 20:30:00,257.5,426.8,4.5,35,25
2021-10-13 20:40:00,2021-10-13 20:37:37,2021-10-13 20:40:00,190.2,129.81,4.5,30,24
2021-10-13 20:45:00,2021-10-13 20:42:59,2021-10-13 20:45:00,252.7,418.85,4.6,32,22
2021-10-13 20:50:00,2021-10-13 20:48:21,2021-10-13 20:50:00,195.6,133.49,4.6,28,22
2021-10-13 20:55:00,2021-10-13 20:53:43,2021-10-13 20:55:00,184.5,35.97,4.6,24,18
2021-10-13 21:00:00,2021-10-13 20:59:05,2021-10-13 21:00:00,222.6,260.44,4.6,25,17
2021-10-13 21:05:00,2021-10-13 21:04:26,2021-10-13 21:05:00,188.7,36.79,4.6,27,20
2021-10-13 21:10:00,2021-10-13 21:09:48,2021-10-13 21:10:00,172.8,0,4.6,27,23
2021-10-13 21:15:00,2021-10-13 21:15:10,2021-10-13 21:15:00,192.8,150.38,4.6,27,21
2021-10-13 21:20:00,2021-10-13 21:20:34,2021-10-13 21:20:00,186.5,90.91,4.7,27,20
2021-10-13 21:25:00,2021-10-13 21:25:58,2021-10-13 21:25:00,188.8,128.85,4.7,33,28
2021-10-13 21:30:00,2021-10-13 21:31:20,2021-10-13 21:30:00,220.7,258.21,4.7,33,24
2021-10-13 21:35:00,2021-10-13 21:36:42,2021-10-13 21:35:00,184.8,90.09,4.7,25,21
2021-10-13 21:40:00,2021-10-13 21:42:04,2021-10-13 21:40:00,179.1,34.92,4.7,28,21
2021-10-13 21:45:00,2021-10-13 21:47:26,2021-10-13 21:45:00,148.7,0,4.7,32,24
2021-10-13 21:55:00,2021-10-13 21:52:46,2021-10-13 21:55:00,164.2,0,4.8,32,24
2021-10-13 22:00:00,2021-10-13 21:58:07,2021-10-13 22:00:00,164.7,0,4.8,27,21
2021-10-13 22:05:00,2021-10-13 22:03:29,2021-10-13 22:05:00,219.5,256.81,4.8,25,20
2021-10-13 22:10:00,2021-10-13 22:08:51,2021-10-13 22:10:00,199,194.02,4.8,25,20
2021-10-13 22:15:00,2021-10-13 22:14:13,2021-10-13 22:15:00,184.6,89.99,4.8,22,17
2021-10-13 22:20:00,2021-10-13 22:19:41,2021-10-13 22:20:00,180.6,0,4.8,24,20
2021-10-13 22:25:00,2021-10-13 22:25:02,2021-10-13 22:25:00,189.8,129.53,4.8,28,19
2021-10-13 22:30:00,2021-10-13 22:30:25,2021-10-13 22:30:00,210.1,204.84,4.8,28,21
2021-10-13 22:35:00,2021-10-13 22:35:47,2021-10-13 22:35:00,236.1,345.29,4.9,28,22
2021-10-13 22:40:00,2021-10-13 22:41:09,2021-10-13 22:40:00,180.7,0,4.9,27,21
2021-10-13 22:45:00,2021-10-13 22:46:30,2021-10-13 22:45:00,200.2,195.19,4.9,28,22
2021-10-13 22:50:00,2021-10-13 22:51:52,2021-10-13 22:50:00,184.7,90.04,4.9,25,18
2021-10-13 22:55:00,2021-10-13 22:57:14,2021-10-13 22:55:00,218.3,212.84,5,27,21
2021-10-13 23:05:00,2021-10-13 23:02:36,2021-10-13 23:05:00,190.3,129.87,5,24,18
2021-10-13 23:10:00,2021-10-13 23:07:58,2021-10-13 23:10:00,189,128.99,5,25,16
2021-10-13 23:15:00,2021-10-13 23:13:20,2021-10-13 23:15:00,183.3,35.74,5,22,16
2021-10-13 23:20:00,2021-10-13 23:18:42,2021-10-13 23:20:00,154.2,0,5,33,19
2021-10-13 23:25:00,2021-10-13 23:24:04,2021-10-13 23:25:00,228,266.75,5,27,20
2021-10-13 23:30:00,2021-10-13 23:29:26,2021-10-13 23:30:00,182.7,35.62,5,25,20
2021-10-13 23:35:00,2021-10-13 23:34:48,2021-10-13 23:35:00,191.2,93.21,5,25,19
2021-10-13 23:40:00,2021-10-13 23:40:10,2021-10-13 23:40:00,185.8,90.57,5.1,27,19
2021-10-13 23:45:00,2021-10-13 23:45:32,2021-10-13 23:45:00,184.5,89.94,5.1,22,16
2021-10-13 23:50:00,2021-10-13 23:50:54,2021-10-13 23:50:00,266.1,518.89,5.1,25,17
2021-10-13 23:55:00,2021-10-13 23:56:16,2021-10-13 23:55:00,221.5,259.15,5.1,22,17
2021-10-14 00:00:00,2021-10-14 00:01:37,2021-10-14 00:00:00,253.8,420.67,0,25,18
2021-10-14 00:05:00,2021-10-14 00:06:58,2021-10-14 00:05:00,276.1,592.23,0,25,19
2021-10-14 00:10:00,2021-10-14 00:12:20,2021-10-14 00:10:00,283.8,691.76,0,24,17
2021-10-14 00:20:00,2021-10-14 00:17:43,2021-10-14 00:20:00,193.2,131.85,0.1,19,14
2021-10-14 00:25:00,2021-10-14 00:23:05,2021-10-14 00:25:00,249.1,388.59,0.1,19,15
2021-10-14 00:30:00,2021-10-14 00:28:27,2021-10-14 00:30:00,204.8,199.68,0.1,20,16
2021-10-14 00:35:00,2021-10-14 00:33:49,2021-10-14 00:35:00,185.5,36.17,0.1,17,14
2021-10-14 00:40:00,2021-10-14 00:39:11,2021-10-14 00:40:00,179.6,0,0.1,16,10
2021-10-14 00:45:00,2021-10-14 00:44:33,2021-10-14 00:45:00,169.1,0,0.1,17,12
2021-10-14 00:50:00,2021-10-14 00:49:55,2021-10-14 00:50:00,188.1,91.69,0.1,17,13
2021-10-14 00:55:00,2021-10-14 00:55:17,2021-10-14 00:55:00,180.6,0,0.1,16,10
2021-10-14 01:00:00,2021-10-14 01:00:39,2021-10-14 01:00:00,181.8,0,0.1,16,13
2021-10-14 01:05:00,2021-10-14 01:06:01,2021-10-14 01:05:00,183.7,35.82,0.1,16,12
2021-10-14 01:10:00,2021-10-14 01:11:23,2021-10-14 01:10:00,139.2,0,0.1,12,9
2021-10-14 01:15:00,2021-10-14 01:16:45,2021-10-14 01:15:00,151,0,0.1,12,9
2021-10-14 01:20:00,2021-10-14 01:22:07,2021-10-14 01:20:00,67.5,0,0.1,14,10
2021-10-14 01:25:00,2021-10-14 01:27:28,2021-10-14 01:25:00,182.6,0,0.1,16,10
2021-10-14 01:35:00,2021-10-14 01:32:50,2021-10-14 01:35:00,189.2,129.12,0.1,16,11
2021-10-14 01:40:00,2021-10-14 01:38:12,2021-10-14 01:40:00,183.3,35.74,0.1,16,12
2021-10-14 01:45:00,2021-10-14 01:43:34,2021-10-14 01:45:00,184,35.88,0.1,17,11
2021-10-14 01:50:00,2021-10-14 01:48:56,2021-10-14 01:50:00,181.2,0,0.1,17,12
2021-10-14 01:55:00,2021-10-14 01:54:18,2021-10-14 01:55:00,184.1,35.89,0.1,16,12
2021-10-14 02:00:00,2021-10-14 01:59:39,2021-10-14 02:00:00,181.2,0,0.1,16,13
2021-10-14 02:05:00,2021-10-14 02:05:02,2021-10-14 02:05:00,181.6,0,0.1,19,13
2021-10-14 02:10:00,2021-10-14 02:10:24,2021-10-14 02:10:00,128.2,0,0.1,22,16
2021-10-14 02:15:00,2021-10-14 02:15:46,2021-10-14 02:15:00,194.3,132.6,0.1,22,16
2021-10-14 02:20:00,2021-10-14 02:21:11,2021-10-14 02:20:00,204.5,199.38,0.2,22,18
2021-10-14 02:25:00,2021-10-14 02:26:32,2021-10-14 02:25:00,186.3,108.98,0.2,24,17
2021-10-14 02:30:00,2021-10-14 02:31:54,2021-10-14 02:30:00,190.5,130.01,0.2,27,19
2021-10-14 02:35:00,2021-10-14 02:37:16,2021-10-14 02:35:00,229.8,268.86,0.2,27,21
2021-10-14 02:45:00,2021-10-14 02:42:38,2021-10-14 02:45:00,220.6,258.1,0.2,32,22
2021-10-14 02:50:00,2021-10-14 02:47:59,2021-10-14 02:50:00,203.1,198.02,0.3,27,21
2021-10-14 02:55:00,2021-10-14 02:55:11,2021-10-14 02:55:00,261.5,509.92,0.3,24,17
2021-10-14 03:00:00,2021-10-14 03:00:31,2021-10-14 03:00:00,250.6,415.36,0.4,25,18
2021-10-14 03:05:00,2021-10-14 03:05:52,2021-10-14 03:05:00,185.3,36.13,0.4,22,16
2021-10-14 03:10:00,2021-10-14 03:11:14,2021-10-14 03:10:00,219.5,214.01,0.4,19,15
2021-10-14 03:15:00,2021-10-14 03:16:35,2021-10-14 03:15:00,184.7,36.01,0.4,20,16
2021-10-14 03:20:00,2021-10-14 03:21:57,2021-10-14 03:20:00,182.8,0,0.4,17,13
2021-10-14 03:25:00,2021-10-14 03:27:18,2021-10-14 03:25:00,181.3,0,0.4,19,14
2021-10-14 03:35:00,2021-10-14 03:32:39,2021-10-14 03:35:00,170.7,0,0.4,16,12
2021-10-14 03:40:00,2021-10-14 03:38:00,2021-10-14 03:40:00,173,0,0.4,16,12
2021-10-14 03:45:00,2021-10-14 03:43:22,2021-10-14 03:45:00,184.7,36.01,0.4,16,12
2021-10-14 03:50:00,2021-10-14 03:48:44,2021-10-14 03:50:00,183.6,0,0.4,14,11
2021-10-14 03:55:00,2021-10-14 03:54:04,2021-10-14 03:55:00,184,35.88,0.4,14,11
2021-10-14 04:00:00,2021-10-14 03:59:26,2021-10-14 04:00:00,164.5,0,0.4,14,11
2021-10-14 04:05:00,2021-10-14 04:04:47,2021-10-14 04:05:00,182.7,0,0.4,16,13
2021-10-14 04:10:00,2021-10-14 04:10:09,2021-10-14 04:10:00,183.6,35.8,0.4,17,13
2021-10-14 04:15:00,2021-10-14 04:15:30,2021-10-14 04:15:00,187.2,91.25,0.4,16,12
2021-10-14 04:20:00,2021-10-14 04:20:51,2021-10-14 04:20:00,146,0,0.4,16,12
