,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH ),Week_label,Power_round,Voltage_round,Curve_Iteration
11/24/2021 19:40,11/24/2021 19:41,11/24/2021 19:40,189,128.99,11.2,14,13,6,130,190,2
11/24/2021 19:45,11/24/2021 19:47,11/24/2021 19:45,185.8,54.34,11.2,16,13,6,50,190,2
11/24/2021 19:50,11/24/2021 19:52,11/24/2021 19:50,183.6,0,11.2,14,12,6,0,180,2
11/24/2021 20:00,11/24/2021 19:57,11/24/2021 20:00,184.7,36.01,11.2,16,14,6,40,180,2
11/24/2021 20:05,11/24/2021 20:03,11/24/2021 20:05,183.2,0,11.2,17,14,6,0,180,2
11/24/2021 20:10,11/24/2021 20:08,11/24/2021 20:10,188.7,128.78,11.2,17,15,6,130,190,2
11/24/2021 20:15,11/24/2021 20:13,11/24/2021 20:15,185.7,36.21,11.2,17,15,6,40,190,2
11/24/2021 20:20,11/24/2021 20:19,11/24/2021 20:20,183.1,35.7,11.2,17,13,6,40,180,2
11/24/2021 20:25,11/24/2021 20:24,11/24/2021 20:25,184,35.88,11.2,16,13,6,40,180,2
11/24/2021 20:30,11/24/2021 20:29,11/24/2021 20:30,192,131.03,11.3,19,16,6,130,190,2
11/24/2021 20:35,11/24/2021 20:35,11/24/2021 20:35,188.7,91.99,11.3,19,15,6,90,190,2
11/24/2021 20:40,11/24/2021 20:40,11/24/2021 20:40,239,396.14,11.3,19,16,6,400,240,2
11/24/2021 20:45,11/24/2021 20:45,11/24/2021 20:45,203.3,198.21,11.3,20,16,6,200,200,2
11/24/2021 20:50,11/24/2021 20:51,11/24/2021 20:50,196.1,152.95,11.3,20,16,6,150,200,2
11/24/2021 20:55,11/24/2021 20:56,11/24/2021 20:55,186.1,36.28,11.3,20,17,6,40,190,2
11/24/2021 21:00,11/24/2021 21:02,11/24/2021 21:00,187.2,91.25,11.3,20,17,6,90,190,2
11/24/2021 21:05,11/24/2021 21:07,11/24/2021 21:05,182.8,35.64,11.3,17,15,6,40,180,2
11/24/2021 21:15,11/24/2021 21:12,11/24/2021 21:15,183.6,0,11.3,16,15,6,0,180,2
11/24/2021 21:20,11/24/2021 21:18,11/24/2021 21:20,181,0,11.3,17,16,6,0,180,2
11/24/2021 21:25,11/24/2021 21:23,11/24/2021 21:25,189.5,129.33,11.3,16,14,6,130,190,2
11/24/2021 21:30,11/24/2021 21:28,11/24/2021 21:30,146.2,0,11.3,16,14,6,0,150,2
11/24/2021 21:35,11/24/2021 21:34,11/24/2021 21:35,184,35.88,11.3,17,15,6,40,180,2
11/24/2021 21:40,11/24/2021 21:39,11/24/2021 21:40,184.8,36.03,11.3,17,15,6,40,180,2
11/24/2021 21:45,11/24/2021 21:44,11/24/2021 21:45,181,0,11.4,14,13,6,0,180,2
11/24/2021 21:50,11/24/2021 21:50,11/24/2021 21:50,185,36.07,11.4,16,13,6,40,180,2
11/24/2021 21:55,11/24/2021 21:55,11/24/2021 21:55,173.8,0,11.4,16,14,6,0,170,2
11/24/2021 22:00,11/24/2021 22:00,11/24/2021 22:00,182.7,0,11.4,16,13,6,0,180,2
11/24/2021 22:05,11/24/2021 22:06,11/24/2021 22:05,181.6,0,11.4,16,12,6,0,180,2
11/24/2021 22:10,11/24/2021 22:11,11/24/2021 22:10,178.2,0,11.4,16,13,6,0,180,2
11/24/2021 22:15,11/24/2021 22:17,11/24/2021 22:15,160.5,0,11.4,14,11,6,0,160,2
11/24/2021 22:20,11/24/2021 22:22,11/24/2021 22:20,186.6,90.96,11.4,14,11,6,90,190,2
11/24/2021 22:30,11/24/2021 22:27,11/24/2021 22:30,181.1,0,11.4,14,11,6,0,180,2
11/24/2021 22:35,11/24/2021 22:33,11/24/2021 22:35,160.5,0,11.4,14,12,6,0,160,2
11/24/2021 22:40,11/24/2021 22:38,11/24/2021 22:40,148.3,0,11.39,12,11,6,0,150,2
11/24/2021 22:45,11/24/2021 22:43,11/24/2021 22:45,182.1,0,11.39,12,11,6,0,180,2
11/24/2021 22:50,11/24/2021 22:49,11/24/2021 22:50,174.7,0,11.39,14,11,6,0,170,2
11/24/2021 22:55,11/24/2021 22:54,11/24/2021 22:55,164.6,0,11.39,11,10,6,0,160,2
11/24/2021 23:00,11/24/2021 22:59,11/24/2021 23:00,166.5,0,11.39,12,10,6,0,170,2
11/24/2021 23:05,11/24/2021 23:05,11/24/2021 23:05,181.1,0,11.39,11,10,6,0,180,2
11/24/2021 23:10,11/24/2021 23:10,11/24/2021 23:10,182.3,0,11.39,12,11,6,0,180,2
11/24/2021 23:15,11/24/2021 23:15,11/24/2021 23:15,184.6,35.99,11.39,12,11,6,40,180,2
11/24/2021 23:20,11/24/2021 23:21,11/24/2021 23:20,181.8,0,11.39,12,11,6,0,180,2
11/24/2021 23:25,11/24/2021 23:26,11/24/2021 23:25,181.8,0,11.39,14,11,6,0,180,2
11/24/2021 23:30,11/24/2021 23:32,11/24/2021 23:30,187.8,91.55,11.39,14,12,6,90,190,2
11/24/2021 23:35,11/24/2021 23:37,11/24/2021 23:35,186.1,90.72,11.39,14,12,6,90,190,2
11/24/2021 23:45,11/24/2021 23:42,11/24/2021 23:45,185.6,90.47,11.39,14,12,6,90,190,2
11/24/2021 23:50,11/24/2021 23:48,11/24/2021 23:50,182,35.48,11.39,14,13,6,40,180,2
11/24/2021 23:55,11/24/2021 23:53,11/24/2021 23:55,187.3,109.57,11.39,16,13,6,110,190,2
11/25/2021 0:00,11/24/2021 23:58,11/25/2021 0:00,162.8,0,11.39,16,12,6,0,160,2
11/25/2021 0:05,11/25/2021 0:04,11/25/2021 0:05,184.7,36.01,0,14,12,6,40,180,2
11/25/2021 0:10,11/25/2021 0:09,11/25/2021 0:10,180.6,0,0,11,9,6,0,180,2
11/25/2021 0:15,11/25/2021 0:14,11/25/2021 0:15,184.6,35.99,0,12,10,6,40,180,2
11/25/2021 0:20,11/25/2021 0:20,11/25/2021 0:20,183.8,35.84,0,11,9,6,40,180,2
11/25/2021 0:25,11/25/2021 0:25,11/25/2021 0:25,177,0,0,11,9,6,0,180,2
11/25/2021 0:30,11/25/2021 0:30,11/25/2021 0:30,116.7,0,0,11,8,6,0,120,2
11/25/2021 0:35,11/25/2021 0:36,11/25/2021 0:35,90.2,0,0,9,8,6,0,90,2
11/25/2021 0:40,11/25/2021 0:41,11/25/2021 0:40,58.5,0,0,9,8,6,0,60,2
11/25/2021 0:45,11/25/2021 0:47,11/25/2021 0:45,90.5,0,0,9,8,6,0,90,2
11/25/2021 0:50,11/25/2021 0:52,11/25/2021 0:50,55.8,0,0,11,8,6,0,60,2
11/25/2021 1:00,11/25/2021 0:57,11/25/2021 1:00,67.1,0,0,9,8,6,0,70,2
11/25/2021 1:05,11/25/2021 1:03,11/25/2021 1:05,55.1,0,0,9,7,6,0,60,2
11/25/2021 1:10,11/25/2021 1:08,11/25/2021 1:10,42.2,0,0,9,7,6,0,40,2
11/25/2021 1:15,11/25/2021 1:13,11/25/2021 1:15,39.6,0,0,8,6,6,0,40,2
11/25/2021 1:20,11/25/2021 1:19,11/25/2021 1:20,26.6,0,0,8,6,6,0,30,2
11/25/2021 1:25,11/25/2021 1:24,11/25/2021 1:25,0,0,0,9,7,6,0,0,2
11/25/2021 1:30,11/25/2021 1:29,11/25/2021 1:30,1.2,0,0,9,8,6,0,0,2
11/25/2021 1:35,11/25/2021 1:35,11/25/2021 1:35,1.1,0,0,11,9,6,0,0,2
11/25/2021 1:40,11/25/2021 1:40,11/25/2021 1:40,1.2,0,0,11,9,6,0,0,2
11/25/2021 1:45,11/25/2021 1:46,11/25/2021 1:45,0.6,0,0,12,11,6,0,0,2
11/25/2021 1:50,11/25/2021 1:51,11/25/2021 1:50,0.6,0,0,14,10,6,0,0,2
11/25/2021 1:55,11/25/2021 1:56,11/25/2021 1:55,0.5,0,0,16,10,6,0,0,2
11/25/2021 2:00,11/25/2021 2:02,11/25/2021 2:00,3.1,0,0,16,11,6,0,0,2
11/25/2021 2:05,11/25/2021 2:06,11/25/2021 2:05,5.1,0,0,19,14,6,0,10,2
11/25/2021 2:10,11/25/2021 2:11,11/25/2021 2:10,187.1,91.21,0,17,14,6,90,190,2
11/25/2021 2:15,11/25/2021 2:17,11/25/2021 2:15,214.8,251.31,0,20,15,6,250,210,2
11/25/2021 2:20,11/25/2021 2:22,11/25/2021 2:20,171.3,0,0,17,15,6,0,170,2
11/25/2021 2:30,11/25/2021 2:27,11/25/2021 2:30,207.6,242.89,0,20,16,6,240,210,2
11/25/2021 2:35,11/25/2021 2:33,11/25/2021 2:35,177,0,0,24,17,6,0,180,2
11/25/2021 2:40,11/25/2021 2:38,11/25/2021 2:40,168.1,0,0,22,17,6,0,170,2
11/25/2021 2:45,11/25/2021 2:44,11/25/2021 2:45,184.3,35.93,0,24,17,6,40,180,2
11/25/2021 2:50,11/25/2021 2:49,11/25/2021 2:50,197.7,192.75,0,27,17,6,190,200,2
11/25/2021 2:55,11/25/2021 2:54,11/25/2021 2:55,187.8,91.55,0.1,25,18,6,90,190,2
11/25/2021 3:00,11/25/2021 3:00,11/25/2021 3:00,199.1,194.12,0.1,22,17,6,190,200,2
11/25/2021 3:05,11/25/2021 3:05,11/25/2021 3:05,216.3,253.07,0.1,27,19,6,250,220,2
11/25/2021 3:10,11/25/2021 3:10,11/25/2021 3:10,250,511.87,0.1,28,20,6,510,250,2
11/25/2021 3:15,11/25/2021 3:16,11/25/2021 3:15,180.7,0,0.1,30,24,6,0,180,2
11/25/2021 3:20,11/25/2021 3:21,11/25/2021 3:20,264.3,592.69,0.2,35,26,6,590,260,2
11/25/2021 3:25,11/25/2021 3:27,11/25/2021 3:25,298.6,1077.19,0.2,32,25,6,1080,300,2
11/25/2021 3:30,11/25/2021 3:32,11/25/2021 3:30,325.7,1492.52,0.3,30,25,6,1490,330,2
11/25/2021 3:40,11/25/2021 3:37,11/25/2021 3:40,187.1,91.21,0.3,28,24,6,90,190,2
11/25/2021 3:45,11/25/2021 3:43,11/25/2021 3:45,272.7,717.88,0.3,28,25,6,720,270,2
11/25/2021 3:50,11/25/2021 3:48,11/25/2021 3:50,271.3,714.19,0.4,30,24,6,710,270,2
11/25/2021 3:55,11/25/2021 3:53,11/25/2021 3:55,249.6,486.71,0.4,28,24,6,490,250,2
11/25/2021 4:00,11/25/2021 3:59,11/25/2021 4:00,253.5,543.75,0.5,33,27,6,540,250,2
11/25/2021 4:05,11/25/2021 4:04,11/25/2021 4:05,179.3,0,0.5,30,24,6,0,180,2
11/25/2021 4:10,11/25/2021 4:10,11/25/2021 4:10,292.2,997.13,0.6,32,25,6,1000,290,2
11/25/2021 4:15,11/25/2021 4:15,11/25/2021 4:15,252.8,542.25,0.6,30,24,6,540,250,2
11/25/2021 4:20,11/25/2021 4:20,11/25/2021 4:20,266,648.37,0.7,30,21,6,650,270,2
11/25/2021 4:25,11/25/2021 4:26,11/25/2021 4:25,231,337.83,0.7,32,22,6,340,230,2
11/25/2021 4:30,11/25/2021 4:31,11/25/2021 4:30,158.2,0,0.7,20,16,6,0,160,2
11/25/2021 4:35,11/25/2021 4:37,11/25/2021 4:35,237.6,393.82,0.8,30,23,6,390,240,2
11/25/2021 4:40,11/25/2021 4:42,11/25/2021 4:40,265.6,647.4,0.8,33,24,6,650,270,2
11/25/2021 4:50,11/25/2021 4:47,11/25/2021 4:50,205,199.87,0.8,35,26,6,200,200,2
11/25/2021 4:55,11/25/2021 4:53,11/25/2021 4:55,295.7,1009.07,0.9,28,22,6,1010,300,2
11/25/2021 5:00,11/25/2021 4:58,11/25/2021 5:00,210.8,226.08,0.9,27,23,6,230,210,2
11/25/2021 5:05,11/25/2021 5:03,11/25/2021 5:05,246.7,481.06,1,30,22,6,480,250,2
11/25/2021 5:10,11/25/2021 5:09,11/25/2021 5:10,304.5,1098.48,1,30,25,6,1100,300,2
11/25/2021 5:15,11/25/2021 5:14,11/25/2021 5:15,230.5,337.1,1,28,24,6,340,230,2
11/25/2021 5:20,11/25/2021 5:20,11/25/2021 5:20,224.5,328.33,1.1,27,24,6,330,220,2
11/25/2021 5:25,11/25/2021 5:25,11/25/2021 5:25,185.6,90.47,1.1,30,22,6,90,190,2
11/25/2021 5:30,11/25/2021 5:30,11/25/2021 5:30,298.3,1017.94,1.2,30,22,6,1020,300,2
11/25/2021 5:35,11/25/2021 5:36,11/25/2021 5:35,247.8,483.21,1.2,30,23,6,480,250,2
11/25/2021 5:40,11/25/2021 5:41,11/25/2021 5:40,185.3,0,1.2,32,22,6,0,190,2
11/25/2021 5:45,11/25/2021 5:46,11/25/2021 5:45,187.8,128.17,1.2,35,25,6,130,190,2
11/25/2021 5:50,11/25/2021 5:52,11/25/2021 5:50,204.6,199.48,1.3,36,28,6,200,200,2
11/25/2021 6:00,11/25/2021 5:57,11/25/2021 6:00,186.6,90.96,1.3,38,25,6,90,190,2
11/25/2021 6:05,11/25/2021 6:03,11/25/2021 6:05,305.6,1102.45,1.4,30,20,6,1100,310,2
11/25/2021 6:10,11/25/2021 6:08,11/25/2021 6:10,179.6,17.51,1.4,24,18,6,20,180,2
11/25/2021 6:15,11/25/2021 6:13,11/25/2021 6:15,214.5,250.96,1.4,27,18,6,250,210,2
11/25/2021 6:20,11/25/2021 6:19,11/25/2021 6:20,169.3,0,1.4,27,17,6,0,170,2
11/25/2021 6:25,11/25/2021 6:24,11/25/2021 6:25,146.6,0,1.4,27,17,6,0,150,2
11/25/2021 6:30,11/25/2021 6:30,11/25/2021 6:30,192.6,150.22,1.4,30,25,6,150,190,2
11/25/2021 6:35,11/25/2021 6:35,11/25/2021 6:35,188.7,128.78,1.4,28,23,6,130,190,2
11/25/2021 6:40,11/25/2021 6:40,11/25/2021 6:40,235.2,366.91,1.5,32,22,6,370,240,2
11/25/2021 6:45,11/25/2021 6:46,11/25/2021 6:45,206.1,221.04,1.5,32,22,6,220,210,2
11/25/2021 6:50,11/25/2021 6:51,11/25/2021 6:50,280,819,1.5,33,25,6,820,280,2
11/25/2021 6:55,11/25/2021 6:56,11/25/2021 6:55,182.8,35.64,1.6,32,23,6,40,180,2
11/25/2021 7:00,11/25/2021 7:02,11/25/2021 7:00,190.3,129.87,1.6,28,16,6,130,190,2
11/25/2021 7:10,11/25/2021 7:07,11/25/2021 7:10,190.7,130.15,1.6,36,24,6,130,190,2
11/25/2021 7:15,11/25/2021 7:13,11/25/2021 7:15,230.3,336.81,1.6,27,18,6,340,230,2
11/25/2021 7:20,11/25/2021 7:18,11/25/2021 7:20,187.2,91.25,1.7,22,17,6,90,190,2
11/25/2021 7:25,11/25/2021 7:23,11/25/2021 7:25,231.5,338.56,1.7,28,21,6,340,230,2
11/25/2021 7:30,11/25/2021 7:29,11/25/2021 7:30,187.5,127.96,1.7,30,24,6,130,190,2
11/25/2021 7:35,11/25/2021 7:34,11/25/2021 7:35,182.5,0,1.7,28,21,6,0,180,2
11/25/2021 7:40,11/25/2021 7:39,11/25/2021 7:40,253.7,544.18,1.7,32,24,6,540,250,2
11/25/2021 7:45,11/25/2021 7:45,11/25/2021 7:45,186.8,127.49,1.7,33,22,6,130,190,2
11/25/2021 7:50,11/25/2021 7:50,11/25/2021 7:50,259.1,555.76,1.8,36,26,6,560,260,2
11/25/2021 7:55,11/25/2021 7:56,11/25/2021 7:55,186.7,127.42,1.8,33,23,6,130,190,2
11/25/2021 8:00,11/25/2021 8:01,11/25/2021 8:00,255.6,548.26,1.9,30,24,6,550,260,2
11/25/2021 8:05,11/25/2021 8:06,11/25/2021 8:05,292.5,998.15,1.9,32,23,6,1000,290,2
11/25/2021 8:10,11/25/2021 8:12,11/25/2021 8:10,147.5,0,1.9,28,21,6,0,150,2
11/25/2021 8:20,11/25/2021 8:17,11/25/2021 8:20,206.7,201.53,1.9,27,19,6,200,210,2
11/25/2021 8:25,11/25/2021 8:22,11/25/2021 8:25,199.8,194.8,1.9,27,19,6,190,200,2
11/25/2021 8:30,11/25/2021 8:28,11/25/2021 8:30,184.3,89.84,2,28,22,6,90,180,2
11/25/2021 8:35,11/25/2021 8:33,11/25/2021 8:35,231.5,338.56,2,28,21,6,340,230,2
11/25/2021 8:40,11/25/2021 8:39,11/25/2021 8:40,231.2,338.12,2,25,19,6,340,230,2
11/25/2021 8:45,11/25/2021 8:44,11/25/2021 8:45,188,128.31,2,22,18,6,130,190,2
11/25/2021 8:50,11/25/2021 8:49,11/25/2021 8:50,217,253.88,2.1,19,16,6,250,220,2
11/25/2021 8:55,11/25/2021 8:55,11/25/2021 8:55,198.5,193.53,2.1,27,16,6,190,200,2
11/25/2021 9:00,11/25/2021 9:00,11/25/2021 9:00,189.1,110.62,2.1,32,21,6,110,190,2
11/25/2021 9:05,11/25/2021 9:05,11/25/2021 9:05,157.1,0,2.1,30,20,6,0,160,2
11/25/2021 9:10,11/25/2021 9:11,11/25/2021 9:10,184.8,36.03,2.1,22,17,6,40,180,2
11/25/2021 9:15,11/25/2021 9:16,11/25/2021 9:15,181.7,35.43,2.1,22,15,6,40,180,2
11/25/2021 9:20,11/25/2021 9:22,11/25/2021 9:20,205.6,200.45,2.1,25,19,6,200,210,2
11/25/2021 9:25,11/25/2021 9:27,11/25/2021 9:25,171.8,0,2.2,32,22,6,0,170,2
11/25/2021 9:35,11/25/2021 9:32,11/25/2021 9:35,211.3,247.22,2.2,28,18,6,250,210,2
11/25/2021 9:40,11/25/2021 9:38,11/25/2021 9:40,173.3,0,2.2,27,20,6,0,170,2
11/25/2021 9:45,11/25/2021 9:43,11/25/2021 9:45,68,0,2.2,24,17,6,0,70,2
11/25/2021 9:50,11/25/2021 9:49,11/25/2021 9:50,154.8,0,2.2,32,21,6,0,150,2
11/25/2021 9:55,11/25/2021 9:54,11/25/2021 9:55,183.6,0,2.2,28,17,6,0,180,2
11/25/2021 10:00,11/25/2021 9:59,11/25/2021 10:00,156.5,0,2.2,28,21,6,0,160,2
11/25/2021 10:05,11/25/2021 10:05,11/25/2021 10:05,208.7,244.17,2.2,36,23,6,240,210,2
11/25/2021 10:10,11/25/2021 10:10,11/25/2021 10:10,202.7,197.63,2.3,28,22,6,200,200,2
11/25/2021 10:15,11/25/2021 10:15,11/25/2021 10:15,186,90.67,2.3,20,15,6,90,190,2
11/25/2021 10:20,11/25/2021 10:21,11/25/2021 10:20,180.8,0,2.3,30,17,6,0,180,2
11/25/2021 10:25,11/25/2021 10:26,11/25/2021 10:25,205.2,200.07,2.3,38,25,6,200,210,2
11/25/2021 10:30,11/25/2021 10:32,11/25/2021 10:30,188.2,128.44,2.3,28,21,6,130,190,2
11/25/2021 10:35,11/25/2021 10:32,11/25/2021 10:35,130.1,0,2.3,28,23,6,0,130,2
11/25/2021 10:40,11/25/2021 10:37,11/25/2021 10:40,191.5,93.35,2.3,27,19,6,90,190,2
11/25/2021 10:45,11/25/2021 10:43,11/25/2021 10:45,145.5,0,2.3,36,28,6,0,150,2
11/25/2021 10:50,11/25/2021 10:48,11/25/2021 10:50,204.1,198.99,2.4,36,25,6,200,200,2
11/25/2021 10:55,11/25/2021 10:53,11/25/2021 10:55,182.2,35.52,2.4,30,23,6,40,180,2
11/25/2021 11:00,11/25/2021 10:59,11/25/2021 11:00,175.1,0,2.4,30,23,6,0,180,2
11/25/2021 11:05,11/25/2021 11:04,11/25/2021 11:05,177,0,2.4,27,18,6,0,180,2
11/25/2021 11:10,11/25/2021 11:09,11/25/2021 11:10,200.6,195.58,2.4,28,21,6,200,200,2
11/25/2021 11:15,11/25/2021 11:15,11/25/2021 11:15,179.8,0,2.4,30,23,6,0,180,2
11/25/2021 11:20,11/25/2021 11:20,11/25/2021 11:20,131.2,0,2.4,28,20,6,0,130,2
11/25/2021 11:25,11/25/2021 11:26,11/25/2021 11:25,275.8,726.04,2.5,30,23,6,730,280,2
11/25/2021 11:30,11/25/2021 11:31,11/25/2021 11:30,181.2,35.33,2.5,36,26,6,40,180,2
11/25/2021 11:35,11/25/2021 11:36,11/25/2021 11:35,182.6,0,2.5,32,20,6,0,180,2
11/25/2021 11:40,11/25/2021 11:42,11/25/2021 11:40,148.7,0,2.5,30,23,6,0,150,2
11/25/2021 11:45,11/25/2021 11:47,11/25/2021 11:45,203.1,198.02,2.5,40,27,6,200,200,2
11/25/2021 11:55,11/25/2021 11:52,11/25/2021 11:55,192.6,131.44,2.5,36,26,6,130,190,2
11/25/2021 12:00,11/25/2021 11:58,11/25/2021 12:00,235.8,390.83,2.6,33,24,6,390,240,2
11/25/2021 12:05,11/25/2021 12:03,11/25/2021 12:05,231.7,338.86,2.6,30,25,6,340,230,2
11/25/2021 12:10,11/25/2021 12:08,11/25/2021 12:10,183.8,0,2.6,35,28,6,0,180,2
11/25/2021 12:15,11/25/2021 12:14,11/25/2021 12:15,250.5,512.89,2.7,38,30,6,510,250,2
11/25/2021 12:20,11/25/2021 12:19,11/25/2021 12:20,206.3,201.14,2.7,44,32,6,200,210,2
11/25/2021 12:25,11/25/2021 12:24,11/25/2021 12:25,287,979.38,2.8,44,35,6,980,290,2
11/25/2021 12:30,11/25/2021 12:30,11/25/2021 12:30,357.8,2162.9,2.9,36,31,6,2160,360,2
11/25/2021 12:35,11/25/2021 12:35,11/25/2021 12:35,186.8,91.06,2.9,36,28,6,90,190,2
11/25/2021 12:40,11/25/2021 12:40,11/25/2021 12:40,183.8,35.84,2.9,35,24,6,40,180,2
11/25/2021 12:45,11/25/2021 12:46,11/25/2021 12:45,187.1,0,3,32,23,6,0,190,2
11/25/2021 12:50,11/25/2021 12:51,11/25/2021 12:50,180.7,0,3,41,27,6,0,180,2
11/25/2021 12:55,11/25/2021 12:56,11/25/2021 12:55,238.6,395.47,3,36,27,6,400,240,2
11/25/2021 13:00,11/25/2021 13:02,11/25/2021 13:00,192.2,131.17,3,36,27,6,130,190,2
11/25/2021 13:10,11/25/2021 13:07,11/25/2021 13:10,242.7,425.93,3.1,35,28,6,430,240,2
11/25/2021 13:15,11/25/2021 13:12,11/25/2021 13:15,187.1,91.21,3.1,36,27,6,90,190,2
11/25/2021 13:20,11/25/2021 13:18,11/25/2021 13:20,189.5,92.38,3.1,28,22,6,90,190,2
11/25/2021 13:25,11/25/2021 13:23,11/25/2021 13:25,185.2,90.28,3.1,33,23,6,90,190,2
11/25/2021 13:30,11/25/2021 13:28,11/25/2021 13:30,230.5,359.58,3.1,27,19,6,360,230,2
11/25/2021 13:35,11/25/2021 13:34,11/25/2021 13:35,179,0,3.1,33,24,6,0,180,2
11/25/2021 13:40,11/25/2021 13:39,11/25/2021 13:40,224.1,262.19,3.2,48,34,6,260,220,2
11/25/2021 13:45,11/25/2021 13:45,11/25/2021 13:45,208.2,223.29,3.2,40,28,6,220,210,2
11/25/2021 13:50,11/25/2021 13:50,11/25/2021 13:50,187.3,127.83,3.2,35,27,6,130,190,2
11/25/2021 13:55,11/25/2021 13:55,11/25/2021 13:55,283.6,884.83,3.3,40,27,6,880,280,2
11/25/2021 14:00,11/25/2021 14:01,11/25/2021 14:00,223.5,326.86,3.3,46,34,6,330,220,2
11/25/2021 14:05,11/25/2021 14:06,11/25/2021 14:05,197.3,153.89,3.3,43,33,6,150,200,2
11/25/2021 14:10,11/25/2021 14:11,11/25/2021 14:10,127.1,0,3.4,32,25,6,0,130,2
11/25/2021 14:15,11/25/2021 14:17,11/25/2021 14:15,202.8,197.73,3.4,41,28,6,200,200,2
11/25/2021 14:20,11/25/2021 14:22,11/25/2021 14:20,193.6,188.76,3.4,36,27,6,190,190,2
11/25/2021 14:30,11/25/2021 14:27,11/25/2021 14:30,205.1,199.97,3.4,32,26,6,200,210,2
11/25/2021 14:35,11/25/2021 14:33,11/25/2021 14:35,251,538.39,3.4,40,30,6,540,250,2
11/25/2021 14:40,11/25/2021 14:38,11/25/2021 14:40,207.2,222.22,3.5,44,33,6,220,210,2
11/25/2021 14:45,11/25/2021 14:43,11/25/2021 14:45,170.1,0,3.5,41,27,6,0,170,2
11/25/2021 14:50,11/25/2021 14:49,11/25/2021 14:50,250,487.5,3.6,33,26,6,490,250,2
11/25/2021 14:55,11/25/2021 14:54,11/25/2021 14:55,325.2,1585.35,3.6,33,22,6,1590,330,2
11/25/2021 15:00,11/25/2021 14:59,11/25/2021 15:00,228.5,334.18,3.6,35,30,6,330,230,2
11/25/2021 15:05,11/25/2021 15:05,11/25/2021 15:05,287.1,895.75,3.6,48,37,6,900,290,2
11/25/2021 15:10,11/25/2021 15:10,11/25/2021 15:10,219.6,256.93,3.7,44,32,6,260,220,2
11/25/2021 15:15,11/25/2021 15:15,11/25/2021 15:15,186.7,91.01,3.8,35,28,6,90,190,2
11/25/2021 15:20,11/25/2021 15:21,11/25/2021 15:20,220.6,236.59,3.8,32,24,6,240,220,2
11/25/2021 15:25,11/25/2021 15:26,11/25/2021 15:25,209.3,244.88,3.8,32,21,6,240,210,2
11/25/2021 15:30,11/25/2021 15:31,11/25/2021 15:30,266.7,650.08,3.8,40,31,6,650,270,2
11/25/2021 15:35,11/25/2021 15:37,11/25/2021 15:35,288.8,901.05,3.9,40,27,6,900,290,2
11/25/2021 15:45,11/25/2021 15:42,11/25/2021 15:45,222.7,325.69,3.9,25,19,6,330,220,2
11/25/2021 15:50,11/25/2021 15:47,11/25/2021 15:50,181.2,0,3.9,35,24,6,0,180,2
11/25/2021 15:55,11/25/2021 15:53,11/25/2021 15:55,250,536.25,3.9,33,26,6,540,250,2
11/25/2021 16:00,11/25/2021 15:58,11/25/2021 16:00,185.6,90.47,4,35,26,6,90,190,2
11/25/2021 16:05,11/25/2021 16:03,11/25/2021 16:05,288,982.8,4,33,26,6,980,290,2
11/25/2021 16:10,11/25/2021 16:09,11/25/2021 16:10,238.2,394.81,4,44,29,6,390,240,2
11/25/2021 16:15,11/25/2021 16:14,11/25/2021 16:15,253.1,542.89,4.1,30,24,6,540,250,2
11/25/2021 16:20,11/25/2021 16:20,11/25/2021 16:20,230.8,337.54,4.1,36,29,6,340,230,2
11/25/2021 16:25,11/25/2021 16:25,11/25/2021 16:25,229.8,336.08,4.1,33,29,6,340,230,2
11/25/2021 16:30,11/25/2021 16:30,11/25/2021 16:30,294.7,919.46,4.2,38,32,6,920,290,2
11/25/2021 16:35,11/25/2021 16:36,11/25/2021 16:35,217.5,254.47,4.3,36,29,6,250,220,2
11/25/2021 16:40,11/25/2021 16:41,11/25/2021 16:40,267.8,652.76,4.3,41,31,6,650,270,2
11/25/2021 16:45,11/25/2021 16:46,11/25/2021 16:45,302.5,1091.26,4.4,41,35,6,1090,300,2
11/25/2021 16:50,11/25/2021 16:52,11/25/2021 16:50,240,397.8,4.4,40,32,6,400,240,2
11/25/2021 16:55,11/25/2021 16:57,11/25/2021 16:55,277.6,839.04,4.5,46,36,6,840,280,2
11/25/2021 17:05,11/25/2021 17:02,11/25/2021 17:05,301.5,1028.86,4.5,40,29,6,1030,300,2
11/25/2021 17:10,11/25/2021 17:08,11/25/2021 17:10,345.5,1920.11,4.6,41,28,6,1920,350,2
11/25/2021 17:15,11/25/2021 17:13,11/25/2021 17:15,135,0,4.6,33,19,6,0,140,2
11/25/2021 17:20,11/25/2021 17:18,11/25/2021 17:20,174.5,0,4.6,33,27,6,0,170,2
11/25/2021 17:25,11/25/2021 17:24,11/25/2021 17:25,215.6,252.25,4.6,30,22,6,250,220,2
11/25/2021 17:30,11/25/2021 17:29,11/25/2021 17:30,191.8,130.9,4.6,35,27,6,130,190,2
11/25/2021 17:35,11/25/2021 17:34,11/25/2021 17:35,184.1,53.84,4.7,28,22,6,50,180,2
11/25/2021 17:40,11/25/2021 17:40,11/25/2021 17:40,244.7,477.16,4.7,41,30,6,480,240,2
