,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH ),Curve_Iteration
11/5/2021 9:15,11/5/2021 9:13,11/5/2021 9:15,149.5,0,0.8,16,13,2
11/5/2021 9:25,11/5/2021 9:23,11/5/2021 9:25,196.5,191.58,0.9,19,19,2
11/5/2021 9:35,11/5/2021 9:34,11/5/2021 9:35,234.6,343.1,0.9,24,24,2
11/5/2021 9:45,11/5/2021 9:45,11/5/2021 9:45,208.8,244.29,0.9,22,18,2
11/5/2021 9:50,11/5/2021 9:50,11/5/2021 9:50,205.2,200.07,0.9,24,19,2
11/5/2021 9:55,11/5/2021 9:56,11/5/2021 9:55,210.8,246.63,1,19,16,2
11/5/2021 10:00,11/5/2021 10:01,11/5/2021 10:00,186.8,91.06,1,22,15,2
11/5/2021 10:05,11/5/2021 10:06,11/5/2021 10:05,247.7,483.01,1,20,16,2
11/5/2021 10:10,11/5/2021 10:12,11/5/2021 10:10,187.2,91.25,1,24,19,2
11/5/2021 10:15,11/5/2021 10:17,11/5/2021 10:15,200.6,195.58,1,25,19,2
11/5/2021 10:25,11/5/2021 10:22,11/5/2021 10:25,258.2,553.83,1.1,24,20,2
11/5/2021 10:30,11/5/2021 10:28,11/5/2021 10:30,242.8,426.11,1.1,28,22,2
11/5/2021 10:35,11/5/2021 10:33,11/5/2021 10:35,217,253.88,1.1,27,22,2
11/5/2021 10:40,11/5/2021 10:38,11/5/2021 10:40,232.2,339.59,1.1,24,18,2
11/5/2021 10:45,11/5/2021 10:44,11/5/2021 10:45,166.5,0,1.2,27,21,2
11/5/2021 10:50,11/5/2021 10:49,11/5/2021 10:50,186.2,90.77,1.2,24,17,2
11/5/2021 10:55,11/5/2021 10:54,11/5/2021 10:55,185.7,90.52,1.2,22,19,2
11/5/2021 11:00,11/5/2021 11:00,11/5/2021 11:00,217,253.88,1.2,25,21,2
11/5/2021 11:05,11/5/2021 11:05,11/5/2021 11:05,200.5,195.48,1.2,25,20,2
11/5/2021 11:10,11/5/2021 11:10,11/5/2021 11:10,223.5,326.86,1.3,27,22,2
11/5/2021 11:15,11/5/2021 11:16,11/5/2021 11:15,245.5,478.72,1.3,30,26,2
11/5/2021 11:20,11/5/2021 11:21,11/5/2021 11:20,200.3,156.23,1.4,27,21,2
11/5/2021 11:25,11/5/2021 11:26,11/5/2021 11:25,181,0,1.4,35,24,2
11/5/2021 11:30,11/5/2021 11:32,11/5/2021 11:30,245.5,478.72,1.4,35,28,2
11/5/2021 11:40,11/5/2021 11:37,11/5/2021 11:40,210.2,245.93,1.5,36,27,2
11/5/2021 11:45,11/5/2021 11:43,11/5/2021 11:45,287.2,896.06,1.5,32,24,2
11/5/2021 11:50,11/5/2021 11:48,11/5/2021 11:50,236.6,369.09,1.6,43,29,2
11/5/2021 11:55,11/5/2021 11:54,11/5/2021 11:55,280.3,819.87,1.6,40,35,2
11/5/2021 12:00,11/5/2021 11:59,11/5/2021 12:00,327.6,1501.22,1.7,32,23,2
11/5/2021 12:05,11/5/2021 12:04,11/5/2021 12:05,294.8,1006,1.7,33,24,2
11/5/2021 12:10,11/5/2021 12:10,11/5/2021 12:10,239.1,419.62,1.8,36,26,2
11/5/2021 12:15,11/5/2021 12:15,11/5/2021 12:15,196.7,134.24,1.8,30,23,2
11/5/2021 12:20,11/5/2021 12:21,11/5/2021 12:20,226.2,330.81,1.8,30,26,2
11/5/2021 12:25,11/5/2021 12:26,11/5/2021 12:25,226.6,331.4,1.9,36,27,2
11/5/2021 12:30,11/5/2021 12:32,11/5/2021 12:30,251.1,489.64,2,35,28,2
11/5/2021 12:35,11/5/2021 12:37,11/5/2021 12:35,321,1408.38,2.1,41,33,2
11/5/2021 12:45,11/5/2021 12:42,11/5/2021 12:45,255.5,548.04,2.1,38,26,2
11/5/2021 12:50,11/5/2021 12:48,11/5/2021 12:50,207.2,222.22,2.2,35,27,2
11/5/2021 12:55,11/5/2021 12:53,11/5/2021 12:55,202.3,197.24,2.2,40,33,2
11/5/2021 13:00,11/5/2021 12:58,11/5/2021 13:00,331.5,1616.06,2.3,40,33,2
11/5/2021 13:05,11/5/2021 13:04,11/5/2021 13:05,328.7,1602.41,2.4,41,31,2
11/5/2021 13:10,11/5/2021 13:09,11/5/2021 13:10,223.1,326.28,2.5,33,25,2
11/5/2021 13:15,11/5/2021 13:15,11/5/2021 13:15,245.7,479.11,2.5,38,23,2
11/5/2021 13:20,11/5/2021 13:20,11/5/2021 13:20,182.8,0,2.6,32,21,2
11/5/2021 13:25,11/5/2021 13:25,11/5/2021 13:25,209.5,245.11,2.6,40,30,2
11/5/2021 13:30,11/5/2021 13:31,11/5/2021 13:30,207,201.82,2.7,43,30,2
11/5/2021 13:35,11/5/2021 13:36,11/5/2021 13:35,345.8,1921.78,2.7,40,30,2
11/5/2021 13:40,11/5/2021 13:41,11/5/2021 13:40,242.1,401.28,2.8,30,26,2
11/5/2021 13:45,11/5/2021 13:47,11/5/2021 13:45,276.8,809.64,2.8,33,24,2
11/5/2021 13:55,11/5/2021 13:52,11/5/2021 13:55,228.2,333.74,2.9,35,31,2
11/5/2021 14:00,11/5/2021 13:58,11/5/2021 14:00,342,1833.97,3,44,38,2
11/5/2021 14:05,11/5/2021 14:03,11/5/2021 14:05,304.3,1186.77,3.1,40,34,2
11/5/2021 14:10,11/5/2021 14:08,11/5/2021 14:10,220.1,257.51,3.2,43,36,2
11/5/2021 14:15,11/5/2021 14:14,11/5/2021 14:15,371.7,2536.85,3.3,41,32,2
11/5/2021 14:20,11/5/2021 14:19,11/5/2021 14:20,209.6,224.79,3.4,44,38,2
11/5/2021 14:25,11/5/2021 14:25,11/5/2021 14:25,206.3,201.14,3.5,41,40,2
11/5/2021 14:30,11/5/2021 14:30,11/5/2021 14:30,327.3,1595.58,3.5,40,30,2
11/5/2021 14:35,11/5/2021 14:35,11/5/2021 14:35,283.1,855.66,3.6,40,28,2
11/5/2021 14:40,11/5/2021 14:41,11/5/2021 14:40,211.8,247.8,3.7,38,27,2
11/5/2021 14:45,11/5/2021 14:46,11/5/2021 14:45,262,587.53,3.7,44,34,2
11/5/2021 14:50,11/5/2021 14:51,11/5/2021 14:50,248.5,484.57,3.8,40,31,2
11/5/2021 14:55,11/5/2021 14:57,11/5/2021 14:55,241.8,424.35,3.9,43,34,2
11/5/2021 15:05,11/5/2021 15:02,11/5/2021 15:05,206.1,200.94,3.9,44,29,2
11/5/2021 15:10,11/5/2021 15:08,11/5/2021 15:10,321.3,1409.7,4,35,30,2
11/5/2021 15:15,11/5/2021 15:13,11/5/2021 15:15,205.6,200.45,4.1,35,27,2
11/5/2021 15:20,11/5/2021 15:18,11/5/2021 15:20,233,340.76,4.1,41,29,2
11/5/2021 15:25,11/5/2021 15:24,11/5/2021 15:25,290.7,906.98,4.2,35,28,2
11/5/2021 15:30,11/5/2021 15:29,11/5/2021 15:30,255.6,548.26,4.2,43,31,2
11/5/2021 15:35,11/5/2021 15:34,11/5/2021 15:35,308.8,1354.86,4.3,41,25,2
11/5/2021 15:40,11/5/2021 15:40,11/5/2021 15:40,272.6,691.04,4.3,36,30,2
11/5/2021 15:45,11/5/2021 15:45,11/5/2021 15:45,255.6,548.26,4.4,35,26,2
11/5/2021 15:50,11/5/2021 15:51,11/5/2021 15:50,223.8,261.84,4.4,30,25,2
11/5/2021 15:55,11/5/2021 15:56,11/5/2021 15:55,205.2,200.07,4.5,35,23,2
11/5/2021 16:05,11/5/2021 16:07,11/5/2021 16:05,278.8,815.49,4.6,36,28,2
11/5/2021 16:15,11/5/2021 16:12,11/5/2021 16:15,188.7,91.99,4.6,35,24,2
11/5/2021 16:20,11/5/2021 16:17,11/5/2021 16:20,221.3,258.92,4.6,30,23,2
11/5/2021 16:25,11/5/2021 16:23,11/5/2021 16:25,202.6,197.53,4.7,27,20,2
11/5/2021 16:30,11/5/2021 16:28,11/5/2021 16:30,243,473.84,4.7,35,25,2
11/5/2021 16:35,11/5/2021 16:34,11/5/2021 16:35,231.6,338.71,4.7,33,25,2
11/5/2021 16:40,11/5/2021 16:39,11/5/2021 16:40,244.1,475.99,4.8,32,23,2
11/5/2021 16:45,11/5/2021 16:44,11/5/2021 16:45,244.3,476.38,4.8,32,26,2
11/5/2021 16:50,11/5/2021 16:50,11/5/2021 16:50,173.5,0,4.8,33,25,2
11/5/2021 16:55,11/5/2021 16:55,11/5/2021 16:55,208.8,244.29,4.9,25,21,2
11/5/2021 17:00,11/5/2021 17:00,11/5/2021 17:00,188.1,128.37,4.9,27,19,2
11/5/2021 17:05,11/5/2021 17:06,11/5/2021 17:05,227,331.98,4.9,28,22,2
11/5/2021 17:10,11/5/2021 17:11,11/5/2021 17:10,221.1,258.68,4.9,33,18,2
11/5/2021 17:15,11/5/2021 17:17,11/5/2021 17:15,188.7,36.79,4.9,25,17,2
11/5/2021 17:25,11/5/2021 17:22,11/5/2021 17:25,182.3,35.54,4.9,22,18,2
11/5/2021 17:30,11/5/2021 17:27,11/5/2021 17:30,200.2,195.19,4.9,25,20,2
11/5/2021 17:35,11/5/2021 17:33,11/5/2021 17:35,186,108.8,5,20,17,2
11/5/2021 17:40,11/5/2021 17:38,11/5/2021 17:40,182.2,17.76,5,22,18,2
11/5/2021 17:45,11/5/2021 17:44,11/5/2021 17:45,245.2,478.14,5,22,17,2
11/5/2021 17:50,11/5/2021 17:49,11/5/2021 17:50,186.1,127.01,5,19,17,2
11/5/2021 17:55,11/5/2021 17:54,11/5/2021 17:55,195.3,190.41,5,24,17,2
11/5/2021 18:00,11/5/2021 18:00,11/5/2021 18:00,157.1,0,5,20,17,2
11/5/2021 18:10,11/5/2021 18:10,11/5/2021 18:10,184.6,89.99,5,22,22,2
11/5/2021 18:15,11/5/2021 18:16,11/5/2021 18:15,187.8,128.17,5,20,19,2
11/5/2021 18:20,11/5/2021 18:21,11/5/2021 18:20,165.7,0,5,19,15,2
11/5/2021 18:25,11/5/2021 18:27,11/5/2021 18:25,180.8,35.25,5,19,17,2
11/5/2021 18:30,11/5/2021 18:32,11/5/2021 18:30,182,0,5.1,25,18,2
11/5/2021 18:50,11/5/2021 18:48,11/5/2021 18:50,136.8,0,5.1,19,19,2
11/5/2021 18:55,11/5/2021 18:53,11/5/2021 18:55,156.3,0,5.1,17,15,2
11/5/2021 19:00,11/5/2021 18:59,11/5/2021 19:00,188.6,128.71,5.1,20,16,2
11/5/2021 19:05,11/5/2021 19:04,11/5/2021 19:05,171.5,0,5.1,24,17,2
11/5/2021 19:10,11/5/2021 19:10,11/5/2021 19:10,178.8,0,5.1,17,13,2
11/5/2021 19:15,11/5/2021 19:15,11/5/2021 19:15,189.3,110.74,5.1,14,14,2
11/5/2021 20:05,11/5/2021 20:03,11/5/2021 20:05,186.7,91.01,5.1,16,16,2
11/5/2021 20:10,11/5/2021 20:09,11/5/2021 20:10,223.8,261.84,5.1,14,14,2
11/5/2021 20:15,11/5/2021 20:14,11/5/2021 20:15,180.7,0,5.1,19,16,2
11/5/2021 20:20,11/5/2021 20:19,11/5/2021 20:20,161.5,0,5.1,19,16,2
11/5/2021 20:25,11/5/2021 20:25,11/5/2021 20:25,172.1,0,5.1,17,17,2
11/5/2021 21:00,11/5/2021 20:57,11/5/2021 21:00,210.1,245.81,5.2,17,17,2
11/5/2021 21:05,11/5/2021 21:07,11/5/2021 21:05,206.3,201.14,5.2,28,26,2
11/5/2021 21:10,11/5/2021 21:12,11/5/2021 21:10,188.6,91.94,5.2,22,22,2
11/5/2021 21:40,11/5/2021 21:39,11/5/2021 21:40,231.8,339,5.3,17,17,2
11/5/2021 22:50,11/5/2021 22:48,11/5/2021 22:50,244.5,476.77,5.6,22,22,2
11/5/2021 22:55,11/5/2021 22:54,11/5/2021 22:55,234.5,342.95,5.6,28,28,2
11/5/2021 23:00,11/5/2021 22:59,11/5/2021 23:00,241.2,399.78,5.7,28,22,2
11/5/2021 23:05,11/5/2021 23:04,11/5/2021 23:05,232.7,340.32,5.7,28,22,2
11/5/2021 23:10,11/5/2021 23:10,11/5/2021 23:10,201.8,196.75,5.7,25,19,2
11/5/2021 23:15,11/5/2021 23:15,11/5/2021 23:15,170.6,0,5.7,24,18,2
11/5/2021 23:20,11/5/2021 23:21,11/5/2021 23:20,175.7,0,5.7,28,19,2
11/5/2021 23:25,11/5/2021 23:26,11/5/2021 23:25,220.2,257.63,5.8,27,21,2
11/5/2021 23:30,11/5/2021 23:31,11/5/2021 23:30,220.1,257.51,5.8,27,20,2
11/5/2021 23:35,11/5/2021 23:37,11/5/2021 23:35,236.5,391.99,5.8,25,20,2
11/5/2021 23:40,11/5/2021 23:42,11/5/2021 23:40,270.2,711.3,5.8,28,22,2
11/5/2021 23:50,11/5/2021 23:47,11/5/2021 23:50,191.2,130.49,5.8,30,23,2
11/5/2021 23:55,11/5/2021 23:53,11/5/2021 23:55,188.2,91.74,5.8,27,22,2
11/6/2021 0:00,11/5/2021 23:58,11/6/2021 0:00,230.3,336.81,5.8,27,22,2
11/6/2021 0:05,11/6/2021 0:03,11/6/2021 0:05,199.8,194.8,0.1,28,22,2
11/6/2021 0:10,11/6/2021 0:09,11/6/2021 0:10,189.2,129.12,0.1,30,25,2
11/6/2021 0:15,11/6/2021 0:14,11/6/2021 0:15,221.2,280.37,0.2,25,22,2
11/6/2021 0:20,11/6/2021 0:19,11/6/2021 0:20,225.2,329.35,0.2,33,24,2
11/6/2021 0:25,11/6/2021 0:25,11/6/2021 0:25,240.3,421.72,0.2,25,21,2
11/6/2021 0:30,11/6/2021 0:30,11/6/2021 0:30,186.3,36.32,0.2,24,20,2
11/6/2021 0:35,11/6/2021 0:36,11/6/2021 0:35,205.2,200.07,0.3,24,19,2
11/6/2021 0:40,11/6/2021 0:41,11/6/2021 0:40,188.8,128.85,0.3,28,20,2
11/6/2021 0:45,11/6/2021 0:46,11/6/2021 0:45,255.1,547.18,0.3,28,21,2
11/6/2021 0:50,11/6/2021 0:52,11/6/2021 0:50,223.1,326.28,0.3,25,18,2
11/6/2021 1:00,11/6/2021 0:57,11/6/2021 1:00,169.6,0,0.3,24,18,2
11/6/2021 1:05,11/6/2021 1:02,11/6/2021 1:05,187.7,91.5,0.3,22,18,2
11/6/2021 1:10,11/6/2021 1:08,11/6/2021 1:10,181,0,0.3,28,19,2
11/6/2021 1:15,11/6/2021 1:13,11/6/2021 1:15,189,36.85,0.4,30,23,2
11/6/2021 1:20,11/6/2021 1:18,11/6/2021 1:20,191.6,130.76,0.4,25,21,2
11/6/2021 1:25,11/6/2021 1:24,11/6/2021 1:25,186.7,91.01,0.4,33,25,2
11/6/2021 1:30,11/6/2021 1:29,11/6/2021 1:30,288.3,899.49,0.4,32,25,2
11/6/2021 1:35,11/6/2021 1:34,11/6/2021 1:35,219.7,257.04,0.5,33,26,2
11/6/2021 1:40,11/6/2021 1:40,11/6/2021 1:40,265.1,646.18,0.5,27,20,2
11/6/2021 1:45,11/6/2021 1:45,11/6/2021 1:45,245.8,479.31,0.5,22,17,2
11/6/2021 1:50,11/6/2021 1:51,11/6/2021 1:50,183.3,35.74,0.5,22,16,2
11/6/2021 1:55,11/6/2021 1:56,11/6/2021 1:55,209.5,245.11,0.5,20,16,2
11/6/2021 2:00,11/6/2021 2:01,11/6/2021 2:00,193.8,188.95,0.6,22,20,2
11/6/2021 2:05,11/6/2021 2:07,11/6/2021 2:05,200,195,0.6,24,18,2
11/6/2021 2:10,11/6/2021 2:12,11/6/2021 2:10,181.1,0,0.6,22,18,2
11/6/2021 2:20,11/6/2021 2:17,11/6/2021 2:20,194.1,132.47,0.6,25,21,2
11/6/2021 2:25,11/6/2021 2:23,11/6/2021 2:25,186.1,90.72,0.6,28,21,2
11/6/2021 2:30,11/6/2021 2:28,11/6/2021 2:30,193.3,188.46,0.6,25,21,2
11/6/2021 2:35,11/6/2021 2:33,11/6/2021 2:35,222.3,260.09,0.7,27,24,2
11/6/2021 2:40,11/6/2021 2:39,11/6/2021 2:40,180.8,35.25,0.7,25,22,2
11/6/2021 2:45,11/6/2021 2:44,11/6/2021 2:45,207.1,201.92,0.7,24,20,2
11/6/2021 2:50,11/6/2021 2:50,11/6/2021 2:50,229.1,335.05,0.7,24,20,2
11/6/2021 2:55,11/6/2021 2:55,11/6/2021 2:55,190.7,130.15,0.8,25,21,2
11/6/2021 3:00,11/6/2021 3:00,11/6/2021 3:00,224.3,328.03,0.8,20,19,2
11/6/2021 3:05,11/6/2021 3:06,11/6/2021 3:05,261,636.18,0.8,25,22,2
11/6/2021 3:10,11/6/2021 3:11,11/6/2021 3:10,257.2,551.69,0.8,22,22,2
11/6/2021 3:15,11/6/2021 3:16,11/6/2021 3:15,187.2,91.25,0.9,30,22,2
11/6/2021 3:20,11/6/2021 3:22,11/6/2021 3:20,183.6,35.8,0.9,24,22,2
11/6/2021 3:30,11/6/2021 3:27,11/6/2021 3:30,196.2,191.29,0.9,24,24,2
11/6/2021 3:35,11/6/2021 3:32,11/6/2021 3:35,265.7,647.64,0.9,25,23,2
11/6/2021 3:40,11/6/2021 3:38,11/6/2021 3:40,256,549.12,1,30,23,2
11/6/2021 3:45,11/6/2021 3:43,11/6/2021 3:45,259.2,581.25,1,32,26,2
11/6/2021 3:50,11/6/2021 3:48,11/6/2021 3:50,204.7,159.66,1,30,24,2
11/6/2021 3:55,11/6/2021 3:54,11/6/2021 3:55,288.7,900.74,1.1,28,24,2
11/6/2021 4:00,11/6/2021 3:59,11/6/2021 4:00,204.8,199.68,1.1,30,24,2
11/6/2021 4:05,11/6/2021 4:04,11/6/2021 4:05,199,194.02,1.1,30,24,2
11/6/2021 4:10,11/6/2021 4:10,11/6/2021 4:10,233.1,363.63,1.2,30,25,2
11/6/2021 4:15,11/6/2021 4:15,11/6/2021 4:15,245,477.75,1.2,28,25,2
11/6/2021 4:20,11/6/2021 4:21,11/6/2021 4:20,268.8,655.19,1.2,30,26,2
11/6/2021 4:25,11/6/2021 4:26,11/6/2021 4:25,254,544.83,1.3,33,27,2
11/6/2021 4:30,11/6/2021 4:31,11/6/2021 4:30,251.1,514.12,1.4,32,26,2
11/6/2021 4:35,11/6/2021 4:37,11/6/2021 4:35,283.6,829.53,1.4,33,26,2
11/6/2021 4:45,11/6/2021 4:42,11/6/2021 4:45,210.7,246.51,1.4,30,26,2
11/6/2021 4:50,11/6/2021 4:47,11/6/2021 4:50,203.7,198.6,1.5,32,25,2
11/6/2021 4:55,11/6/2021 4:53,11/6/2021 4:55,270.3,711.56,1.5,32,25,2
11/6/2021 5:00,11/6/2021 4:58,11/6/2021 5:00,236.8,392.49,1.5,28,26,2
11/6/2021 5:05,11/6/2021 5:03,11/6/2021 5:05,265.8,647.88,1.6,32,26,2
11/6/2021 5:10,11/6/2021 5:09,11/6/2021 5:10,242.8,426.11,1.6,25,24,2
11/6/2021 5:15,11/6/2021 5:14,11/6/2021 5:15,183.3,35.74,1.6,30,26,2
11/6/2021 5:20,11/6/2021 5:20,11/6/2021 5:20,245.5,478.72,1.7,32,26,2
11/6/2021 5:25,11/6/2021 5:25,11/6/2021 5:25,296.3,1068.9,1.7,32,26,2
11/6/2021 5:30,11/6/2021 5:31,11/6/2021 5:30,239.5,396.97,1.8,30,26,2
11/6/2021 5:35,11/6/2021 5:36,11/6/2021 5:35,257.6,552.55,1.8,28,24,2
11/6/2021 5:40,11/6/2021 5:42,11/6/2021 5:40,186.6,90.96,1.8,30,26,2
11/6/2021 5:45,11/6/2021 5:47,11/6/2021 5:45,248.2,483.98,1.9,33,28,2
11/6/2021 5:55,11/6/2021 5:52,11/6/2021 5:55,246.7,481.06,1.9,35,29,2
11/6/2021 6:00,11/6/2021 5:58,11/6/2021 6:00,270.1,711.03,2,35,27,2
11/6/2021 6:05,11/6/2021 6:03,11/6/2021 6:05,242.1,401.28,2,33,30,2
11/6/2021 6:10,11/6/2021 6:08,11/6/2021 6:10,264.6,644.96,2.1,33,29,2
11/6/2021 6:15,11/6/2021 6:14,11/6/2021 6:15,255.7,548.47,2.2,32,27,2
11/6/2021 6:20,11/6/2021 6:19,11/6/2021 6:20,218.8,255.99,2.2,33,27,2
11/6/2021 6:25,11/6/2021 6:24,11/6/2021 6:25,206.1,221.04,2.2,32,25,2
11/6/2021 6:30,11/6/2021 6:30,11/6/2021 6:30,185.3,90.33,2.3,28,24,2
11/6/2021 6:35,11/6/2021 6:35,11/6/2021 6:35,272.3,716.82,2.3,32,25,2
11/6/2021 6:40,11/6/2021 6:40,11/6/2021 6:40,186.3,90.82,2.3,30,26,2
11/6/2021 6:45,11/6/2021 6:46,11/6/2021 6:45,264.7,645.2,2.4,32,28,2
11/6/2021 6:50,11/6/2021 6:51,11/6/2021 6:50,297.6,1015.56,2.4,35,29,2
11/6/2021 6:55,11/6/2021 6:56,11/6/2021 6:55,254,544.83,2.5,32,27,2
11/6/2021 7:00,11/6/2021 7:02,11/6/2021 7:00,232.8,340.47,2.6,28,28,2
11/6/2021 7:15,11/6/2021 7:13,11/6/2021 7:15,274.5,722.62,2.7,25,25,2
11/6/2021 7:20,11/6/2021 7:18,11/6/2021 7:20,222.6,260.44,2.8,33,30,2
11/6/2021 7:25,11/6/2021 7:23,11/6/2021 7:25,236.3,391.66,2.8,30,28,2
11/6/2021 7:30,11/6/2021 7:29,11/6/2021 7:30,186.6,36.38,2.9,30,28,2
11/6/2021 7:35,11/6/2021 7:34,11/6/2021 7:35,245,477.75,2.9,35,30,2
11/6/2021 7:40,11/6/2021 7:39,11/6/2021 7:40,211.6,226.94,3,32,28,2
11/6/2021 7:45,11/6/2021 7:45,11/6/2021 7:45,297.7,1073.95,3,33,26,2
11/6/2021 7:50,11/6/2021 7:50,11/6/2021 7:50,307.2,1198.08,3.1,33,28,2
11/6/2021 7:55,11/6/2021 7:55,11/6/2021 7:55,248.1,483.79,3.2,28,25,2
11/6/2021 8:00,11/6/2021 8:01,11/6/2021 8:00,191.5,130.69,3.2,28,22,2
11/6/2021 8:05,11/6/2021 8:06,11/6/2021 8:05,223.5,261.49,3.2,25,23,2
11/6/2021 8:10,11/6/2021 8:11,11/6/2021 8:10,228.6,334.32,3.3,30,25,2
11/6/2021 8:15,11/6/2021 8:17,11/6/2021 8:15,233.7,387.35,3.3,35,26,2
11/6/2021 8:25,11/6/2021 8:22,11/6/2021 8:25,236.1,391.33,3.3,32,26,2
11/6/2021 8:30,11/6/2021 8:28,11/6/2021 8:30,220.1,257.51,3.4,32,27,2
11/6/2021 8:40,11/6/2021 8:38,11/6/2021 8:40,289.3,846.2,3.5,24,24,2
11/6/2021 8:45,11/6/2021 8:44,11/6/2021 8:45,201.5,137.52,3.5,28,24,2
11/6/2021 8:50,11/6/2021 8:49,11/6/2021 8:50,189.8,129.53,3.5,25,23,2
11/6/2021 9:10,11/6/2021 9:10,11/6/2021 9:10,184.8,90.09,3.7,25,25,2
11/6/2021 9:15,11/6/2021 9:16,11/6/2021 9:15,241,399.45,3.7,30,26,2
11/6/2021 9:20,11/6/2021 9:21,11/6/2021 9:20,185.2,36.11,3.7,28,23,2
11/6/2021 9:25,11/6/2021 9:27,11/6/2021 9:25,264.7,645.2,3.8,27,23,2
11/6/2021 9:30,11/6/2021 9:32,11/6/2021 9:30,181.1,35.31,3.8,27,21,2
11/6/2021 9:40,11/6/2021 9:37,11/6/2021 9:40,211,205.72,3.8,30,22,2
11/6/2021 9:45,11/6/2021 9:43,11/6/2021 9:45,207.7,202.5,3.9,32,28,2
11/6/2021 9:50,11/6/2021 9:48,11/6/2021 9:50,275.2,751.29,3.9,33,33,2
11/6/2021 9:55,11/6/2021 9:53,11/6/2021 9:55,239.6,420.49,4,28,22,2
11/6/2021 10:00,11/6/2021 9:59,11/6/2021 10:00,226.2,330.81,4,30,23,2
11/6/2021 10:05,11/6/2021 10:04,11/6/2021 10:05,240,397.8,4.1,25,22,2
11/6/2021 10:10,11/6/2021 10:09,11/6/2021 10:10,196.8,191.88,4.1,30,24,2
11/6/2021 10:15,11/6/2021 10:15,11/6/2021 10:15,221.2,258.8,4.1,28,25,2
11/6/2021 10:20,11/6/2021 10:20,11/6/2021 10:20,218.8,255.99,4.2,27,21,2
11/6/2021 10:25,11/6/2021 10:25,11/6/2021 10:25,181,0,4.2,27,20,2
11/6/2021 10:30,11/6/2021 10:31,11/6/2021 10:30,217.2,254.12,4.2,25,19,2
11/6/2021 10:35,11/6/2021 10:36,11/6/2021 10:35,231.5,338.56,4.3,30,25,2
11/6/2021 10:40,11/6/2021 10:41,11/6/2021 10:40,262.1,638.86,4.3,28,24,2
11/6/2021 10:45,11/6/2021 10:47,11/6/2021 10:45,230.3,336.81,4.3,25,20,2
11/6/2021 10:55,11/6/2021 10:52,11/6/2021 10:55,309.6,1207.44,4.4,28,22,2
11/6/2021 11:00,11/6/2021 10:58,11/6/2021 11:00,313.8,1285.01,4.4,32,25,2
11/6/2021 11:05,11/6/2021 11:03,11/6/2021 11:05,252,540.54,4.5,27,21,2
11/6/2021 11:10,11/6/2021 11:08,11/6/2021 11:10,215.1,251.66,4.5,30,22,2
11/6/2021 11:15,11/6/2021 11:14,11/6/2021 11:15,246.8,481.26,4.5,30,22,2
11/6/2021 11:20,11/6/2021 11:19,11/6/2021 11:20,192.8,150.38,4.6,25,21,2
11/6/2021 11:25,11/6/2021 11:24,11/6/2021 11:25,220.8,258.33,4.6,30,21,2
11/6/2021 11:30,11/6/2021 11:30,11/6/2021 11:30,200.8,195.78,4.6,25,19,2
11/6/2021 11:35,11/6/2021 11:35,11/6/2021 11:35,225.2,329.35,4.6,33,27,2
11/6/2021 11:40,11/6/2021 11:40,11/6/2021 11:40,300.1,1082.61,4.7,32,26,2
11/6/2021 11:45,11/6/2021 11:46,11/6/2021 11:45,226.1,330.67,4.8,30,22,2
11/6/2021 11:50,11/6/2021 11:51,11/6/2021 11:50,246,479.7,4.8,30,25,2
11/6/2021 11:55,11/6/2021 11:56,11/6/2021 11:55,227.7,333.01,4.9,27,22,2
11/6/2021 12:00,11/6/2021 12:02,11/6/2021 12:00,207.1,222.11,4.9,33,23,2
11/6/2021 12:10,11/6/2021 12:07,11/6/2021 12:10,186.5,36.36,4.9,33,27,2
11/6/2021 12:15,11/6/2021 12:13,11/6/2021 12:15,307.3,1198.47,5,30,26,2
11/6/2021 12:20,11/6/2021 12:18,11/6/2021 12:20,281.8,824.26,5.1,35,28,2
11/6/2021 12:25,11/6/2021 12:23,11/6/2021 12:25,291.1,993.37,5.1,32,24,2
11/6/2021 12:30,11/6/2021 12:29,11/6/2021 12:30,201.5,196.46,5.2,35,31,2
11/6/2021 12:35,11/6/2021 12:34,11/6/2021 12:35,223.2,261.14,5.3,30,25,2
11/6/2021 12:40,11/6/2021 12:39,11/6/2021 12:40,200.8,195.78,5.3,28,23,2
11/6/2021 12:45,11/6/2021 12:45,11/6/2021 12:45,235.3,344.12,5.4,33,28,2
11/6/2021 12:50,11/6/2021 12:50,11/6/2021 12:50,317.7,1393.9,5.5,33,30,2
11/6/2021 12:55,11/6/2021 12:55,11/6/2021 12:55,190.2,148.35,5.5,35,27,2
11/6/2021 13:00,11/6/2021 13:01,11/6/2021 13:00,301,1085.85,5.6,35,28,2
11/6/2021 13:05,11/6/2021 13:06,11/6/2021 13:05,224.6,328.47,5.7,35,25,2
11/6/2021 13:10,11/6/2021 13:11,11/6/2021 13:10,198.2,154.59,5.7,33,29,2
11/6/2021 13:15,11/6/2021 13:17,11/6/2021 13:15,253.8,544.4,5.8,32,26,2
11/6/2021 13:25,11/6/2021 13:22,11/6/2021 13:25,223.3,326.57,5.9,32,27,2
11/6/2021 13:30,11/6/2021 13:28,11/6/2021 13:30,287.6,841.23,5.9,33,30,2
