,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH ),Curve_Iteration
10/26/2021 2:50,10/26/2021 2:51,10/26/2021 2:50,67,0,0,9,8,1
10/26/2021 2:55,10/26/2021 2:57,10/26/2021 2:55,101.5,0,0,11,9,1
10/26/2021 3:05,10/26/2021 3:02,10/26/2021 3:05,52.2,0,0,8,7,1
10/26/2021 3:10,10/26/2021 3:08,10/26/2021 3:10,43.5,0,0,9,6,1
10/26/2021 3:15,10/26/2021 3:13,10/26/2021 3:15,16.2,0,0,8,7,1
10/26/2021 3:20,10/26/2021 3:18,10/26/2021 3:20,2,0,0,8,7,1
10/26/2021 3:25,10/26/2021 3:24,10/26/2021 3:25,1.8,0,0,8,5,1
10/26/2021 3:30,10/26/2021 3:29,10/26/2021 3:30,1.2,0,0,6,5,1
10/26/2021 3:35,10/26/2021 3:34,10/26/2021 3:35,1.1,0,0,9,7,1
10/26/2021 3:40,10/26/2021 3:40,10/26/2021 3:40,0.6,0,0,8,7,1
10/26/2021 3:45,10/26/2021 3:45,10/26/2021 3:45,0.6,0,0,9,7,1
10/26/2021 3:50,10/26/2021 3:51,10/26/2021 3:50,0.5,0,0,9,7,1
10/26/2021 3:55,10/26/2021 3:56,10/26/2021 3:55,0.5,0,0,8,6,1
10/26/2021 4:00,10/26/2021 4:01,10/26/2021 4:00,0.3,0,0,8,6,1
10/26/2021 4:05,10/26/2021 4:07,10/26/2021 4:05,0.5,0,0,9,6,1
10/26/2021 4:10,10/26/2021 4:12,10/26/2021 4:10,0.5,0,0,8,6,1
10/26/2021 4:20,10/26/2021 4:17,10/26/2021 4:20,0.5,0,0,9,7,1
10/26/2021 4:25,10/26/2021 4:23,10/26/2021 4:25,0.5,0,0,11,8,1
10/26/2021 4:30,10/26/2021 4:28,10/26/2021 4:30,0.6,0,0,11,8,1
10/26/2021 4:35,10/26/2021 4:33,10/26/2021 4:35,0.6,0,0,9,8,1
10/26/2021 4:40,10/26/2021 4:39,10/26/2021 4:40,0.5,0,0,9,7,1
10/26/2021 4:45,10/26/2021 4:44,10/26/2021 4:45,0.5,0,0,8,6,1
10/26/2021 4:50,10/26/2021 4:50,10/26/2021 4:50,0.5,0,0,8,7,1
10/26/2021 4:55,10/26/2021 4:55,10/26/2021 4:55,0.5,0,0,8,6,1
10/26/2021 5:00,10/26/2021 5:00,10/26/2021 5:00,0.5,0,0,9,7,1
10/26/2021 5:05,10/26/2021 5:06,10/26/2021 5:05,0.5,0,0,9,7,1
10/26/2021 5:10,10/26/2021 5:11,10/26/2021 5:10,0.5,0,0,8,7,1
10/26/2021 5:15,10/26/2021 5:16,10/26/2021 5:15,0.5,0,0,9,8,1
10/26/2021 5:20,10/26/2021 5:22,10/26/2021 5:20,0.5,0,0,9,8,1
10/26/2021 5:30,10/26/2021 5:27,10/26/2021 5:30,0.5,0,0,11,9,1
10/26/2021 5:35,10/26/2021 5:33,10/26/2021 5:35,0.5,0,0,12,10,1
10/26/2021 5:40,10/26/2021 5:38,10/26/2021 5:40,1.5,0,0,9,7,1
10/26/2021 5:45,10/26/2021 5:43,10/26/2021 5:45,0.5,0,0,8,7,1
10/26/2021 5:50,10/26/2021 5:49,10/26/2021 5:50,0.6,0,0,9,7,1
10/26/2021 5:55,10/26/2021 5:54,10/26/2021 5:55,0.5,0,0,9,7,1
10/26/2021 6:00,10/26/2021 5:59,10/26/2021 6:00,0.5,0,0,8,5,1
10/26/2021 6:05,10/26/2021 6:05,10/26/2021 6:05,0.5,0,0,8,6,1
10/26/2021 6:10,10/26/2021 6:10,10/26/2021 6:10,0.5,0,0,9,6,1
10/26/2021 6:15,10/26/2021 6:16,10/26/2021 6:15,0.5,0,0,9,7,1
10/26/2021 6:20,10/26/2021 6:21,10/26/2021 6:20,0.5,0,0,8,7,1
10/26/2021 6:25,10/26/2021 6:26,10/26/2021 6:25,0.5,0,0,8,6,1
10/26/2021 6:30,10/26/2021 6:32,10/26/2021 6:30,0.5,0,0,8,6,1
10/26/2021 6:40,10/26/2021 6:37,10/26/2021 6:40,0.5,0,0,6,5,1
10/26/2021 6:45,10/26/2021 6:42,10/26/2021 6:45,0.5,0,0,8,7,1
10/26/2021 6:50,10/26/2021 6:48,10/26/2021 6:50,0.5,0,0,8,8,1
10/26/2021 6:55,10/26/2021 6:53,10/26/2021 6:55,0.5,0,0,8,6,1
10/26/2021 7:00,10/26/2021 6:59,10/26/2021 7:00,0.5,0,0,6,5,1
10/26/2021 7:05,10/26/2021 7:04,10/26/2021 7:05,0.5,0,0,8,7,1
10/26/2021 7:10,10/26/2021 7:09,10/26/2021 7:10,0.5,0,0,9,8,1
10/26/2021 7:15,10/26/2021 7:15,10/26/2021 7:15,0.5,0,0,9,8,1
10/26/2021 7:20,10/26/2021 7:21,10/26/2021 7:20,0.5,0,0,9,8,1
10/26/2021 7:25,10/26/2021 7:26,10/26/2021 7:25,0.5,0,0,9,8,1
10/26/2021 7:30,10/26/2021 7:31,10/26/2021 7:30,0.5,0,0,9,8,1
10/26/2021 7:35,10/26/2021 7:37,10/26/2021 7:35,0.5,0,0,8,7,1
10/26/2021 7:40,10/26/2021 7:42,10/26/2021 7:40,0.5,0,0,8,7,1
10/26/2021 7:50,10/26/2021 7:47,10/26/2021 7:50,0.5,0,0,8,6,1
10/26/2021 7:55,10/26/2021 7:53,10/26/2021 7:55,0.5,0,0,8,8,1
10/26/2021 8:00,10/26/2021 7:58,10/26/2021 8:00,0.5,0,0,9,7,1
10/26/2021 8:05,10/26/2021 8:03,10/26/2021 8:05,0.5,0,0,8,8,1
10/26/2021 8:10,10/26/2021 8:09,10/26/2021 8:10,0.5,0,0,9,8,1
10/26/2021 8:15,10/26/2021 8:14,10/26/2021 8:15,0.5,0,0,9,7,1
10/26/2021 8:20,10/26/2021 8:19,10/26/2021 8:20,0.6,0,0,9,7,1
10/26/2021 8:25,10/26/2021 8:25,10/26/2021 8:25,0.6,0,0,9,7,1
10/26/2021 8:30,10/26/2021 8:30,10/26/2021 8:30,0.5,0,0,9,8,1
10/26/2021 8:35,10/26/2021 8:35,10/26/2021 8:35,0.5,0,0,11,9,1
10/26/2021 8:40,10/26/2021 8:41,10/26/2021 8:40,0.6,0,0,11,10,1
10/26/2021 8:45,10/26/2021 8:46,10/26/2021 8:45,0.6,0,0,11,9,1
10/26/2021 8:50,10/26/2021 8:51,10/26/2021 8:50,0.6,0,0,11,8,1
10/26/2021 8:55,10/26/2021 8:57,10/26/2021 8:55,0.6,0,0,11,9,1
10/26/2021 9:05,10/26/2021 9:02,10/26/2021 9:05,1.8,0,0,11,9,1
10/26/2021 9:10,10/26/2021 9:07,10/26/2021 9:10,1.6,0,0,12,10,1
10/26/2021 9:15,10/26/2021 9:14,10/26/2021 9:15,1.3,0,0,12,10,1
10/26/2021 9:20,10/26/2021 9:19,10/26/2021 9:20,0.6,0,0,12,10,1
10/26/2021 9:25,10/26/2021 9:25,10/26/2021 9:25,0.6,0,0,11,10,1
10/26/2021 9:30,10/26/2021 9:30,10/26/2021 9:30,1.8,0,0,12,10,1
10/26/2021 9:35,10/26/2021 9:35,10/26/2021 9:35,0.6,0,0,11,9,1
10/26/2021 9:40,10/26/2021 9:41,10/26/2021 9:40,0.6,0,0,11,8,1
10/26/2021 9:45,10/26/2021 9:46,10/26/2021 9:45,0.5,0,0,9,8,1
10/26/2021 9:50,10/26/2021 9:51,10/26/2021 9:50,0.5,0,0,8,7,1
10/26/2021 9:55,10/26/2021 9:57,10/26/2021 9:55,0.5,0,0,9,7,1
10/26/2021 10:05,10/26/2021 10:02,10/26/2021 10:05,0.5,0,0,11,7,1
10/26/2021 10:10,10/26/2021 10:08,10/26/2021 10:10,0.5,0,0,8,6,1
10/26/2021 10:15,10/26/2021 10:13,10/26/2021 10:15,0.5,0,0,9,6,1
10/26/2021 10:20,10/26/2021 10:18,10/26/2021 10:20,0.5,0,0,9,7,1
10/26/2021 10:25,10/26/2021 10:24,10/26/2021 10:25,0.5,0,0,9,7,1
10/26/2021 10:30,10/26/2021 10:29,10/26/2021 10:30,0.5,0,0,14,9,1
10/26/2021 10:35,10/26/2021 10:34,10/26/2021 10:35,0.5,0,0,9,6,1
10/26/2021 10:40,10/26/2021 10:40,10/26/2021 10:40,0.6,0,0,8,5,1
10/26/2021 10:45,10/26/2021 10:45,10/26/2021 10:45,0.5,0,0,11,7,1
10/26/2021 10:50,10/26/2021 10:51,10/26/2021 10:50,0.5,0,0,9,6,1
10/26/2021 11:10,10/26/2021 11:11,10/26/2021 11:10,1.1,0,0,16,11,1
10/26/2021 11:15,10/26/2021 11:17,10/26/2021 11:15,183.1,0,0,14,11,1
10/26/2021 11:25,10/26/2021 11:22,10/26/2021 11:25,77.8,0,0,11,9,1
10/26/2021 11:30,10/26/2021 11:28,10/26/2021 11:30,134.8,0,0,9,6,1
10/26/2021 11:35,10/26/2021 11:33,10/26/2021 11:35,48.1,0,0,11,7,1
10/26/2021 11:40,10/26/2021 11:38,10/26/2021 11:40,43.5,0,0,8,5,1
10/26/2021 11:45,10/26/2021 11:44,10/26/2021 11:45,14.2,0,0,6,3,1
10/26/2021 13:25,10/26/2021 13:26,10/26/2021 13:25,1.1,0,0,12,7,1
10/26/2021 13:30,10/26/2021 13:32,10/26/2021 13:30,48.1,0,0,8,3,1
10/26/2021 13:40,10/26/2021 13:37,10/26/2021 13:40,27.7,0,0,4,3,1
10/26/2021 13:45,10/26/2021 13:43,10/26/2021 13:45,34.5,0,0,6,3,1
10/26/2021 13:50,10/26/2021 13:48,10/26/2021 13:50,23.7,0,0,4,2,1
10/26/2021 13:55,10/26/2021 13:53,10/26/2021 13:55,25.2,0,0,3,2,1
10/26/2021 14:00,10/26/2021 13:59,10/26/2021 14:00,12.1,0,0,4,2,1
10/26/2021 14:05,10/26/2021 14:04,10/26/2021 14:05,1.8,0,0,8,3,1
10/26/2021 14:10,10/26/2021 14:10,10/26/2021 14:10,1.2,0,0,4,2,1
10/26/2021 14:15,10/26/2021 14:15,10/26/2021 14:15,1.1,0,0,4,2,1
10/26/2021 14:20,10/26/2021 14:20,10/26/2021 14:20,0.6,0,0,6,2,1
10/26/2021 14:25,10/26/2021 14:26,10/26/2021 14:25,0.6,0,0,3,1,1
10/26/2021 14:30,10/26/2021 14:31,10/26/2021 14:30,0.5,0,0,3,0,1
10/26/2021 14:35,10/26/2021 14:36,10/26/2021 14:35,0.3,0,0,4,2,1
10/26/2021 14:40,10/26/2021 14:42,10/26/2021 14:40,0.3,0,0,6,2,1
10/26/2021 14:50,10/26/2021 14:47,10/26/2021 14:50,0.3,0,0,4,3,1
10/26/2021 14:55,10/26/2021 14:53,10/26/2021 14:55,0.2,0,0,4,1,1
10/26/2021 15:00,10/26/2021 14:58,10/26/2021 15:00,0.3,0,0,3,1,1
10/26/2021 15:05,10/26/2021 15:03,10/26/2021 15:05,0.3,0,0,4,1,1
10/26/2021 15:10,10/26/2021 15:09,10/26/2021 15:10,0.3,0,0,4,2,1
10/26/2021 15:15,10/26/2021 15:14,10/26/2021 15:15,0.3,0,0,6,2,1
10/26/2021 15:20,10/26/2021 15:19,10/26/2021 15:20,0.5,0,0,9,5,1
10/26/2021 15:25,10/26/2021 15:25,10/26/2021 15:25,0.3,0,0,9,5,1
10/26/2021 15:30,10/26/2021 15:30,10/26/2021 15:30,0.3,0,0,9,4,1
10/26/2021 15:35,10/26/2021 15:35,10/26/2021 15:35,0.3,0,0,3,2,1
10/26/2021 15:40,10/26/2021 15:41,10/26/2021 15:40,0.3,0,0,3,2,1
10/26/2021 15:45,10/26/2021 15:46,10/26/2021 15:45,0.3,0,0,3,1,1
10/26/2021 15:50,10/26/2021 15:52,10/26/2021 15:50,0.3,0,0,3,1,1
10/26/2021 15:55,10/26/2021 15:57,10/26/2021 15:55,0.3,0,0,4,3,1
10/26/2021 16:05,10/26/2021 16:02,10/26/2021 16:05,0.3,0,0,4,2,1
10/26/2021 16:10,10/26/2021 16:08,10/26/2021 16:10,0.3,0,0,4,2,1
10/26/2021 16:15,10/26/2021 16:13,10/26/2021 16:15,0.3,0,0,4,1,1
10/26/2021 16:20,10/26/2021 16:18,10/26/2021 16:20,0.3,0,0,8,4,1
10/26/2021 16:25,10/26/2021 16:24,10/26/2021 16:25,0.3,0,0,3,1,1
10/26/2021 16:30,10/26/2021 16:29,10/26/2021 16:30,0.3,0,0,4,3,1
10/26/2021 16:35,10/26/2021 16:34,10/26/2021 16:35,0.3,0,0,4,2,1
10/26/2021 16:40,10/26/2021 16:40,10/26/2021 16:40,0.3,0,0,4,2,1
10/26/2021 16:45,10/26/2021 16:45,10/26/2021 16:45,0.3,0,0,3,1,1
10/26/2021 16:50,10/26/2021 16:51,10/26/2021 16:50,0.3,0,0,1,1,1
10/26/2021 16:55,10/26/2021 16:56,10/26/2021 16:55,0.3,0,0,4,1,1
10/26/2021 17:00,10/26/2021 17:01,10/26/2021 17:00,0.3,0,0,1,0,1
10/26/2021 17:05,10/26/2021 17:07,10/26/2021 17:05,0.3,0,0,3,1,1
10/26/2021 17:10,10/26/2021 17:12,10/26/2021 17:10,0.3,0,0,3,1,1
10/26/2021 17:20,10/26/2021 17:17,10/26/2021 17:20,0.3,0,0,4,3,1
10/26/2021 17:25,10/26/2021 17:23,10/26/2021 17:25,0.3,0,0,4,3,1
10/26/2021 17:30,10/26/2021 17:28,10/26/2021 17:30,0.3,0,0,4,3,1
10/26/2021 17:35,10/26/2021 17:33,10/26/2021 17:35,0.3,0,0,6,4,1
10/26/2021 17:40,10/26/2021 17:39,10/26/2021 17:40,0.3,0,0,8,7,1
10/26/2021 17:45,10/26/2021 17:44,10/26/2021 17:45,0.3,0,0,8,6,1
10/26/2021 17:50,10/26/2021 17:50,10/26/2021 17:50,0.3,0,0,6,5,1
10/26/2021 17:55,10/26/2021 17:55,10/26/2021 17:55,0.3,0,0,6,6,1
10/26/2021 18:00,10/26/2021 18:00,10/26/2021 18:00,0.3,0,0,8,6,1
10/26/2021 18:05,10/26/2021 18:06,10/26/2021 18:05,0.3,0,0,8,6,1
10/26/2021 18:10,10/26/2021 18:11,10/26/2021 18:10,0.3,0,0,8,6,1
10/26/2021 18:15,10/26/2021 18:16,10/26/2021 18:15,0.3,0,0,8,6,1
10/26/2021 18:20,10/26/2021 18:22,10/26/2021 18:20,1.2,0,0,8,6,1
10/26/2021 18:30,10/26/2021 18:27,10/26/2021 18:30,1.2,0,0,17,7,1
10/26/2021 18:35,10/26/2021 18:32,10/26/2021 18:35,1.2,0,0,17,13,1
10/26/2021 18:40,10/26/2021 18:38,10/26/2021 18:40,188.2,91.74,0,14,11,1
10/26/2021 18:45,10/26/2021 18:43,10/26/2021 18:45,194.7,132.88,0,16,14,1
10/26/2021 18:50,10/26/2021 18:49,10/26/2021 18:50,192.3,131.24,0,14,12,1
10/26/2021 18:55,10/26/2021 18:54,10/26/2021 18:55,184.8,36.03,0,16,12,1
10/26/2021 19:00,10/26/2021 18:59,10/26/2021 19:00,184.6,35.99,0,12,11,1
10/26/2021 19:05,10/26/2021 19:05,10/26/2021 19:05,182.8,35.64,0,11,10,1
10/26/2021 19:10,10/26/2021 19:10,10/26/2021 19:10,181.2,0,0,11,9,1
10/26/2021 19:15,10/26/2021 19:15,10/26/2021 19:15,182.5,0,0,11,9,1
10/26/2021 19:20,10/26/2021 19:21,10/26/2021 19:20,180.6,0,0,11,11,1
10/26/2021 19:25,10/26/2021 19:26,10/26/2021 19:25,184.6,35.99,0,14,11,1
10/26/2021 19:30,10/26/2021 19:31,10/26/2021 19:30,182.2,0,0,11,10,1
10/26/2021 19:35,10/26/2021 19:37,10/26/2021 19:35,182.3,0,0,12,10,1
10/26/2021 19:45,10/26/2021 19:42,10/26/2021 19:45,183.6,0,0,12,11,1
10/26/2021 19:50,10/26/2021 19:47,10/26/2021 19:50,183.7,35.82,0,14,12,1
10/26/2021 19:55,10/26/2021 19:53,10/26/2021 19:55,182.3,35.54,0,14,12,1
10/26/2021 20:00,10/26/2021 19:58,10/26/2021 20:00,184.7,36.01,0,16,13,1
10/26/2021 20:05,10/26/2021 20:04,10/26/2021 20:05,204.7,199.58,0,16,13,1
10/26/2021 20:10,10/26/2021 20:09,10/26/2021 20:10,183,17.84,0,16,13,1
10/26/2021 20:15,10/26/2021 20:14,10/26/2021 20:15,184.7,90.04,0,16,13,1
10/26/2021 20:20,10/26/2021 20:20,10/26/2021 20:20,186.7,91.01,0.1,16,14,1
10/26/2021 20:25,10/26/2021 20:25,10/26/2021 20:25,190.8,130.22,0.1,17,15,1
10/26/2021 20:30,10/26/2021 20:30,10/26/2021 20:30,186.7,91.01,0.1,17,15,1
10/26/2021 20:35,10/26/2021 20:36,10/26/2021 20:35,209.5,204.26,0.1,16,14,1
10/26/2021 20:40,10/26/2021 20:41,10/26/2021 20:40,186.3,90.82,0.1,17,15,1
10/26/2021 20:45,10/26/2021 20:46,10/26/2021 20:45,186.2,90.77,0.1,17,13,1
10/26/2021 20:50,10/26/2021 20:52,10/26/2021 20:50,186.5,90.91,0.1,14,12,1
10/26/2021 21:00,10/26/2021 20:57,10/26/2021 21:00,186.3,90.82,0.1,12,11,1
10/26/2021 21:05,10/26/2021 21:02,10/26/2021 21:05,184.1,35.89,0.1,11,9,1
10/26/2021 21:10,10/26/2021 21:08,10/26/2021 21:10,164.7,0,0.1,12,9,1
10/26/2021 21:15,10/26/2021 21:13,10/26/2021 21:15,125.1,0,0.1,11,9,1
10/26/2021 21:20,10/26/2021 21:19,10/26/2021 21:20,170.2,0,0.1,11,9,1
10/26/2021 21:50,10/26/2021 21:51,10/26/2021 21:50,158.5,0,0.1,9,9,1
10/26/2021 21:55,10/26/2021 21:56,10/26/2021 21:55,182.5,0,0.1,11,10,1
10/26/2021 22:05,10/26/2021 22:02,10/26/2021 22:05,151.1,0,0.1,12,10,1
10/26/2021 22:10,10/26/2021 22:07,10/26/2021 22:10,180.5,0,0.1,12,12,1
10/26/2021 22:15,10/26/2021 22:13,10/26/2021 22:15,157.7,0,0.1,12,11,1
10/26/2021 22:20,10/26/2021 22:18,10/26/2021 22:20,182.3,0,0.1,12,12,1
10/26/2021 22:25,10/26/2021 22:24,10/26/2021 22:25,182.8,35.64,0.1,11,11,1
10/26/2021 22:30,10/26/2021 22:29,10/26/2021 22:30,183.1,0,0.1,11,11,1
10/26/2021 22:35,10/26/2021 22:34,10/26/2021 22:35,182.1,0,0.1,11,10,1
10/26/2021 22:40,10/26/2021 22:40,10/26/2021 22:40,183.5,0,0.1,11,10,1
10/26/2021 22:45,10/26/2021 22:45,10/26/2021 22:45,182.8,0,0.1,11,9,1
10/26/2021 22:50,10/26/2021 22:50,10/26/2021 22:50,179,0,0.1,9,8,1
10/26/2021 22:55,10/26/2021 22:56,10/26/2021 22:55,134.5,0,0.1,9,8,1
10/26/2021 23:00,10/26/2021 23:01,10/26/2021 23:00,136.2,0,0.1,9,8,1
10/26/2021 23:05,10/26/2021 23:07,10/26/2021 23:05,149.3,0,0.1,9,8,1
10/26/2021 23:10,10/26/2021 23:12,10/26/2021 23:10,53.8,0,0.1,8,6,1
10/26/2021 23:20,10/26/2021 23:17,10/26/2021 23:20,57.8,0,0.1,6,5,1
10/26/2021 23:25,10/26/2021 23:23,10/26/2021 23:25,49.8,0,0.1,6,5,1
10/26/2021 23:30,10/26/2021 23:28,10/26/2021 23:30,50.1,0,0.1,6,5,1
10/26/2021 23:35,10/26/2021 23:34,10/26/2021 23:35,41.7,0,0.1,8,7,1
10/26/2021 23:40,10/26/2021 23:39,10/26/2021 23:40,57.7,0,0.1,8,8,1
10/26/2021 23:45,10/26/2021 23:44,10/26/2021 23:45,59.1,0,0.1,8,6,1
10/26/2021 23:50,10/26/2021 23:50,10/26/2021 23:50,77.8,0,0.1,8,8,1
10/26/2021 23:55,10/26/2021 23:55,10/26/2021 23:55,84.6,0,0.1,8,7,1
10/27/2021 0:00,10/27/2021 0:00,10/27/2021 0:00,73.1,0,0,8,7,1
10/27/2021 0:05,10/27/2021 0:06,10/27/2021 0:05,56.2,0,0,8,6,1
10/27/2021 0:10,10/27/2021 0:11,10/27/2021 0:10,40.7,0,0,6,4,1
10/27/2021 0:15,10/27/2021 0:17,10/27/2021 0:15,38.2,0,0,4,4,1
10/27/2021 0:20,10/27/2021 0:22,10/27/2021 0:20,42.8,0,0,6,5,1
10/27/2021 0:30,10/27/2021 0:27,10/27/2021 0:30,34,0,0,6,6,1
10/27/2021 0:35,10/27/2021 0:33,10/27/2021 0:35,44.8,0,0,6,6,1
10/27/2021 0:40,10/27/2021 0:38,10/27/2021 0:40,39.5,0,0,6,4,1
10/27/2021 0:45,10/27/2021 0:43,10/27/2021 0:45,0,0,0,3,2,1
10/27/2021 0:50,10/27/2021 0:49,10/27/2021 0:50,1.8,0,0,1,0,1
10/27/2021 0:55,10/27/2021 0:54,10/27/2021 0:55,1.2,0,0,0,0,1
10/27/2021 1:00,10/27/2021 1:00,10/27/2021 1:00,1.1,0,0,1,0,1
10/27/2021 1:05,10/27/2021 1:05,10/27/2021 1:05,0.6,0,0,4,3,1
10/27/2021 1:10,10/27/2021 1:10,10/27/2021 1:10,0.6,0,0,4,3,1
10/27/2021 1:15,10/27/2021 1:16,10/27/2021 1:15,0.5,0,0,4,3,1
10/27/2021 1:20,10/27/2021 1:21,10/27/2021 1:20,0.5,0,0,3,3,1
10/27/2021 1:25,10/27/2021 1:26,10/27/2021 1:25,0.2,0,0,3,3,1
10/27/2021 1:30,10/27/2021 1:32,10/27/2021 1:30,0.3,0,0,3,2,1
10/27/2021 1:40,10/27/2021 1:37,10/27/2021 1:40,0.3,0,0,4,3,1
10/27/2021 1:45,10/27/2021 1:43,10/27/2021 1:45,0.3,0,0,4,4,1
10/27/2021 1:50,10/27/2021 1:48,10/27/2021 1:50,0.3,0,0,4,3,1
10/27/2021 1:55,10/27/2021 1:53,10/27/2021 1:55,0.5,0,0,4,3,1
10/27/2021 2:00,10/27/2021 1:59,10/27/2021 2:00,0.3,0,0,4,4,1
10/27/2021 2:05,10/27/2021 2:04,10/27/2021 2:05,0.5,0,0,4,4,1
10/27/2021 2:10,10/27/2021 2:09,10/27/2021 2:10,0.5,0,0,4,3,1
10/27/2021 2:15,10/27/2021 2:15,10/27/2021 2:15,0.5,0,0,4,3,1
10/27/2021 2:20,10/27/2021 2:20,10/27/2021 2:20,0.3,0,0,4,3,1
10/27/2021 2:25,10/27/2021 2:26,10/27/2021 2:25,0.5,0,0,4,3,1
10/27/2021 2:30,10/27/2021 2:31,10/27/2021 2:30,0.5,0,0,4,3,1
10/27/2021 2:35,10/27/2021 2:36,10/27/2021 2:35,0.3,0,0,4,3,1
10/27/2021 2:40,10/27/2021 2:42,10/27/2021 2:40,0.5,0,0,4,3,1
10/27/2021 2:50,10/27/2021 2:47,10/27/2021 2:50,0.5,0,0,4,3,1
10/27/2021 2:55,10/27/2021 2:52,10/27/2021 2:55,0.5,0,0,4,4,1
10/27/2021 3:00,10/27/2021 2:58,10/27/2021 3:00,0.5,0,0,6,4,1
10/27/2021 3:05,10/27/2021 3:03,10/27/2021 3:05,0.5,0,0,6,4,1
10/27/2021 3:10,10/27/2021 3:09,10/27/2021 3:10,0.5,0,0,6,4,1
10/27/2021 3:15,10/27/2021 3:14,10/27/2021 3:15,0.5,0,0,6,3,1
10/27/2021 3:20,10/27/2021 3:19,10/27/2021 3:20,0.5,0,0,6,3,1
10/27/2021 3:25,10/27/2021 3:25,10/27/2021 3:25,0.5,0,0,8,6,1
10/27/2021 3:30,10/27/2021 3:30,10/27/2021 3:30,0.5,0,0,8,6,1
10/27/2021 3:35,10/27/2021 3:35,10/27/2021 3:35,0.5,0,0,4,3,1
10/27/2021 3:40,10/27/2021 3:41,10/27/2021 3:40,0.5,0,0,4,4,1
10/27/2021 3:45,10/27/2021 3:46,10/27/2021 3:45,0.5,0,0,4,4,1
10/27/2021 3:50,10/27/2021 3:52,10/27/2021 3:50,0.5,0,0,6,3,1
10/27/2021 3:55,10/27/2021 3:57,10/27/2021 3:55,0.5,0,0,4,3,1
10/27/2021 4:05,10/27/2021 4:02,10/27/2021 4:05,0.5,0,0,8,5,1
10/27/2021 4:10,10/27/2021 4:08,10/27/2021 4:10,0.5,0,0,6,6,1
10/27/2021 4:15,10/27/2021 4:13,10/27/2021 4:15,0.5,0,0,6,6,1
10/27/2021 4:20,10/27/2021 4:18,10/27/2021 4:20,0.5,0,0,8,6,1
10/27/2021 4:25,10/27/2021 4:24,10/27/2021 4:25,0.5,0,0,8,7,1
10/27/2021 4:30,10/27/2021 4:29,10/27/2021 4:30,98.2,0,0,9,8,1
10/27/2021 4:35,10/27/2021 4:35,10/27/2021 4:35,168,0,0,8,7,1
10/27/2021 4:40,10/27/2021 4:40,10/27/2021 4:40,61.6,0,0,6,4,1
10/27/2021 4:45,10/27/2021 4:45,10/27/2021 4:45,24.6,0,0,4,4,1
10/27/2021 4:50,10/27/2021 4:51,10/27/2021 4:50,22,0,0,6,4,1
10/27/2021 4:55,10/27/2021 4:56,10/27/2021 4:55,1.2,0,0,6,4,1
10/27/2021 5:00,10/27/2021 5:01,10/27/2021 5:00,1.8,0,0,6,5,1
10/27/2021 5:05,10/27/2021 5:07,10/27/2021 5:05,1.2,0,0,4,3,1
10/27/2021 5:15,10/27/2021 5:12,10/27/2021 5:15,1.1,0,0,4,3,1
10/27/2021 5:20,10/27/2021 5:18,10/27/2021 5:20,0.6,0,0,4,3,1
10/27/2021 5:25,10/27/2021 5:23,10/27/2021 5:25,0.6,0,0,3,1,1
10/27/2021 5:30,10/27/2021 5:28,10/27/2021 5:30,0.5,0,0,3,1,1
10/27/2021 5:35,10/27/2021 5:34,10/27/2021 5:35,0.3,0,0,4,3,1
10/27/2021 5:40,10/27/2021 5:39,10/27/2021 5:40,0.3,0,0,4,3,1
10/27/2021 5:45,10/27/2021 5:44,10/27/2021 5:45,0.3,0,0,8,6,1
10/27/2021 5:50,10/27/2021 5:50,10/27/2021 5:50,0.3,0,0,9,8,1
10/27/2021 5:55,10/27/2021 5:55,10/27/2021 5:55,0.3,0,0,8,8,1
10/27/2021 6:00,10/27/2021 6:01,10/27/2021 6:00,0.5,0,0,8,6,1
10/27/2021 6:05,10/27/2021 6:06,10/27/2021 6:05,0.5,0,0,6,4,1
10/27/2021 6:10,10/27/2021 6:11,10/27/2021 6:10,0.5,0,0,6,4,1
10/27/2021 6:15,10/27/2021 6:17,10/27/2021 6:15,0.5,0,0,4,4,1
10/27/2021 6:25,10/27/2021 6:22,10/27/2021 6:25,0.5,0,0,6,4,1
10/27/2021 6:30,10/27/2021 6:28,10/27/2021 6:30,0.5,0,0,6,5,1
10/27/2021 6:35,10/27/2021 6:34,10/27/2021 6:35,0.5,0,0,4,4,1
10/27/2021 6:40,10/27/2021 6:39,10/27/2021 6:40,0.5,0,0,6,5,1
10/27/2021 6:45,10/27/2021 6:44,10/27/2021 6:45,0.5,0,0,8,7,1
10/27/2021 6:50,10/27/2021 6:50,10/27/2021 6:50,0.5,0,0,9,8,1
10/27/2021 6:55,10/27/2021 6:55,10/27/2021 6:55,0.5,0,0,11,9,1
10/27/2021 7:00,10/27/2021 7:00,10/27/2021 7:00,0.6,0,0,11,9,1
10/27/2021 7:05,10/27/2021 7:06,10/27/2021 7:05,0.5,0,0,8,7,1
10/27/2021 7:10,10/27/2021 7:11,10/27/2021 7:10,0.5,0,0,6,5,1
10/27/2021 7:30,10/27/2021 7:27,10/27/2021 7:30,0.5,0,0,8,8,1
10/27/2021 7:35,10/27/2021 7:32,10/27/2021 7:35,0.5,0,0,8,7,1
