,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH ),Week_label,Power_round,Voltage_round
2021-12-03 06:25:00,2021-12-03 06:24:00,2021-12-03 06:25:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 06:30:00,2021-12-03 06:29:21,2021-12-03 06:30:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 06:35:00,2021-12-03 06:34:44,2021-12-03 06:35:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 06:40:00,2021-12-03 06:40:06,2021-12-03 06:40:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 06:45:00,2021-12-03 06:45:29,2021-12-03 06:45:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 06:50:00,2021-12-03 06:50:50,2021-12-03 06:50:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 06:55:00,2021-12-03 06:56:12,2021-12-03 06:55:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-03 07:00:00,2021-12-03 07:01:34,2021-12-03 07:00:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-03 07:05:00,2021-12-03 07:06:57,2021-12-03 07:05:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 07:10:00,2021-12-03 07:12:20,2021-12-03 07:10:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 07:20:00,2021-12-03 07:17:42,2021-12-03 07:20:00,0.5,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-03 07:25:00,2021-12-03 07:23:04,2021-12-03 07:25:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 07:30:00,2021-12-03 07:28:25,2021-12-03 07:30:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 07:35:00,2021-12-03 07:33:48,2021-12-03 07:35:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 07:40:00,2021-12-03 07:39:10,2021-12-03 07:40:00,0.5,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-03 07:45:00,2021-12-03 07:44:33,2021-12-03 07:45:00,0.5,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-03 07:50:00,2021-12-03 07:49:54,2021-12-03 07:50:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-03 07:55:00,2021-12-03 07:55:16,2021-12-03 07:55:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-03 08:00:00,2021-12-03 08:01:11,2021-12-03 08:00:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-03 08:05:00,2021-12-03 08:06:32,2021-12-03 08:05:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 08:10:00,2021-12-03 08:11:52,2021-12-03 08:10:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-03 08:15:00,2021-12-03 08:17:12,2021-12-03 08:15:00,0.5,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-03 08:25:00,2021-12-03 08:22:33,2021-12-03 08:25:00,0.5,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-03 08:30:00,2021-12-03 08:27:54,2021-12-03 08:30:00,0.5,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-03 08:35:00,2021-12-03 08:33:15,2021-12-03 08:35:00,0.5,0.0,0.0,14.0,12.0,7,0.0,0.0
2021-12-03 08:40:00,2021-12-03 08:38:36,2021-12-03 08:40:00,0.5,0.0,0.0,14.0,12.0,7,0.0,0.0
2021-12-03 08:45:00,2021-12-03 08:43:56,2021-12-03 08:45:00,0.5,0.0,0.0,16.0,12.0,7,0.0,0.0
2021-12-03 08:50:00,2021-12-03 08:49:17,2021-12-03 08:50:00,0.5,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-03 08:55:00,2021-12-03 08:54:38,2021-12-03 08:55:00,0.5,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-03 09:00:00,2021-12-03 09:00:00,2021-12-03 09:00:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 09:05:00,2021-12-03 09:05:21,2021-12-03 09:05:00,0.5,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-03 09:10:00,2021-12-03 09:10:41,2021-12-03 09:10:00,0.5,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-03 09:15:00,2021-12-03 09:16:01,2021-12-03 09:15:00,0.5,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-03 09:20:00,2021-12-03 09:21:22,2021-12-03 09:20:00,0.5,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-03 09:25:00,2021-12-03 09:26:43,2021-12-03 09:25:00,0.5,0.0,0.0,14.0,10.0,7,0.0,0.0
2021-12-03 09:30:00,2021-12-03 09:32:05,2021-12-03 09:30:00,0.5,0.0,0.0,14.0,12.0,7,0.0,0.0
2021-12-03 09:35:00,2021-12-03 09:37:25,2021-12-03 09:35:00,0.5,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-03 09:45:00,2021-12-03 09:42:45,2021-12-03 09:45:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 09:50:00,2021-12-03 09:48:06,2021-12-03 09:50:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 09:55:00,2021-12-03 09:53:28,2021-12-03 09:55:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 10:00:00,2021-12-03 09:58:49,2021-12-03 10:00:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 10:05:00,2021-12-03 10:04:10,2021-12-03 10:05:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 10:10:00,2021-12-03 10:09:30,2021-12-03 10:10:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-03 10:15:00,2021-12-03 10:14:51,2021-12-03 10:15:00,0.5,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-03 10:20:00,2021-12-03 10:20:12,2021-12-03 10:20:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-03 10:25:00,2021-12-03 10:25:33,2021-12-03 10:25:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 10:30:00,2021-12-03 10:30:54,2021-12-03 10:30:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 10:35:00,2021-12-03 10:36:14,2021-12-03 10:35:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 10:40:00,2021-12-03 10:41:35,2021-12-03 10:40:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 10:45:00,2021-12-03 10:46:56,2021-12-03 10:45:00,0.6,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 10:50:00,2021-12-03 10:52:17,2021-12-03 10:50:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 11:00:00,2021-12-03 10:57:39,2021-12-03 11:00:00,0.5,0.0,0.0,8.0,5.0,7,0.0,0.0
2021-12-03 11:05:00,2021-12-03 11:02:59,2021-12-03 11:05:00,0.5,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-03 11:10:00,2021-12-03 11:08:20,2021-12-03 11:10:00,0.5,0.0,0.0,8.0,7.0,7,0.0,0.0
2021-12-03 11:15:00,2021-12-03 11:13:40,2021-12-03 11:15:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 11:20:00,2021-12-03 11:19:01,2021-12-03 11:20:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 11:25:00,2021-12-03 11:24:22,2021-12-03 11:25:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 11:30:00,2021-12-03 11:29:44,2021-12-03 11:30:00,0.5,0.0,0.0,8.0,8.0,7,0.0,0.0
2021-12-03 11:35:00,2021-12-03 11:35:04,2021-12-03 11:35:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-03 11:40:00,2021-12-03 11:40:24,2021-12-03 11:40:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-03 11:45:00,2021-12-03 11:45:45,2021-12-03 11:45:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 11:50:00,2021-12-03 11:51:06,2021-12-03 11:50:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 11:55:00,2021-12-03 11:56:28,2021-12-03 11:55:00,0.5,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-03 12:00:00,2021-12-03 12:01:49,2021-12-03 12:00:00,0.5,0.0,0.0,14.0,9.0,7,0.0,0.0
2021-12-03 12:05:00,2021-12-03 12:07:09,2021-12-03 12:05:00,0.5,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-03 12:10:00,2021-12-03 12:12:29,2021-12-03 12:10:00,0.5,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-03 12:20:00,2021-12-03 12:17:51,2021-12-03 12:20:00,0.5,0.0,0.0,12.0,8.0,7,0.0,0.0
2021-12-03 12:25:00,2021-12-03 12:23:12,2021-12-03 12:25:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-03 12:30:00,2021-12-03 12:28:33,2021-12-03 12:30:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 12:35:00,2021-12-03 12:33:53,2021-12-03 12:35:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-03 12:40:00,2021-12-03 12:39:14,2021-12-03 12:40:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 12:45:00,2021-12-03 12:44:35,2021-12-03 12:45:00,0.5,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-03 12:50:00,2021-12-03 12:49:56,2021-12-03 12:50:00,0.5,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-03 12:55:00,2021-12-03 12:55:18,2021-12-03 12:55:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 13:00:00,2021-12-03 13:00:38,2021-12-03 13:00:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 13:05:00,2021-12-03 13:05:59,2021-12-03 13:05:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 13:10:00,2021-12-03 13:11:19,2021-12-03 13:10:00,0.5,0.0,0.0,11.0,7.0,7,0.0,0.0
2021-12-03 13:15:00,2021-12-03 13:16:40,2021-12-03 13:15:00,0.5,0.0,0.0,8.0,5.0,7,0.0,0.0
2021-12-03 13:20:00,2021-12-03 13:22:01,2021-12-03 13:20:00,0.5,0.0,0.0,8.0,5.0,7,0.0,0.0
2021-12-03 13:25:00,2021-12-03 13:27:23,2021-12-03 13:25:00,0.5,0.0,0.0,8.0,5.0,7,0.0,0.0
2021-12-03 13:35:00,2021-12-03 13:32:43,2021-12-03 13:35:00,0.5,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-03 13:40:00,2021-12-03 13:38:03,2021-12-03 13:40:00,0.5,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-03 13:45:00,2021-12-03 13:43:25,2021-12-03 13:45:00,0.5,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-03 13:50:00,2021-12-03 13:48:46,2021-12-03 13:50:00,0.5,0.0,0.0,9.0,5.0,7,0.0,0.0
2021-12-03 13:55:00,2021-12-03 13:54:07,2021-12-03 13:55:00,0.5,0.0,0.0,6.0,3.0,7,0.0,0.0
2021-12-03 14:00:00,2021-12-03 13:59:28,2021-12-03 14:00:00,0.5,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-03 14:05:00,2021-12-03 14:04:49,2021-12-03 14:05:00,0.5,0.0,0.0,4.0,2.0,7,0.0,0.0
2021-12-03 14:10:00,2021-12-03 14:10:09,2021-12-03 14:10:00,0.5,0.0,0.0,8.0,3.0,7,0.0,0.0
2021-12-03 14:15:00,2021-12-03 14:15:30,2021-12-03 14:15:00,0.5,0.0,0.0,9.0,6.0,7,0.0,0.0
2021-12-03 14:20:00,2021-12-03 14:20:51,2021-12-03 14:20:00,0.5,0.0,0.0,9.0,6.0,7,0.0,0.0
2021-12-03 14:25:00,2021-12-03 14:26:13,2021-12-03 14:25:00,0.5,0.0,0.0,9.0,6.0,7,0.0,0.0
2021-12-03 14:30:00,2021-12-03 14:31:33,2021-12-03 14:30:00,0.5,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-03 14:35:00,2021-12-03 14:36:53,2021-12-03 14:35:00,0.5,0.0,0.0,14.0,9.0,7,0.0,0.0
2021-12-03 14:40:00,2021-12-03 14:42:15,2021-12-03 14:40:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 14:50:00,2021-12-03 14:47:36,2021-12-03 14:50:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-03 14:55:00,2021-12-03 14:52:57,2021-12-03 14:55:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 15:00:00,2021-12-03 14:58:18,2021-12-03 15:00:00,0.5,0.0,0.0,12.0,8.0,7,0.0,0.0
2021-12-03 15:05:00,2021-12-03 15:03:39,2021-12-03 15:05:00,0.5,0.0,0.0,14.0,12.0,7,0.0,0.0
2021-12-03 15:10:00,2021-12-03 15:08:59,2021-12-03 15:10:00,0.5,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-03 15:15:00,2021-12-03 15:14:24,2021-12-03 15:15:00,0.5,0.0,0.0,12.0,11.0,7,0.0,0.0
2021-12-03 15:20:00,2021-12-03 15:19:45,2021-12-03 15:20:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 15:25:00,2021-12-03 15:25:05,2021-12-03 15:25:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 15:30:00,2021-12-03 15:30:25,2021-12-03 15:30:00,0.5,0.0,0.0,9.0,6.0,7,0.0,0.0
2021-12-03 15:35:00,2021-12-03 15:35:45,2021-12-03 15:35:00,0.5,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-03 15:40:00,2021-12-03 15:41:07,2021-12-03 15:40:00,0.5,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-03 15:45:00,2021-12-03 15:46:28,2021-12-03 15:45:00,1.1,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-03 15:50:00,2021-12-03 15:51:49,2021-12-03 15:50:00,1.1,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-03 15:55:00,2021-12-03 15:57:09,2021-12-03 15:55:00,1.1,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-03 16:00:00,2021-12-03 16:02:30,2021-12-03 16:00:00,1.1,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-03 16:10:00,2021-12-03 16:07:51,2021-12-03 16:10:00,1.1,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-03 16:15:00,2021-12-03 16:13:12,2021-12-03 16:15:00,1.1,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-03 16:20:00,2021-12-03 16:18:34,2021-12-03 16:20:00,1.1,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 16:25:00,2021-12-03 16:24:37,2021-12-03 16:25:00,1.1,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 16:30:00,2021-12-03 16:29:59,2021-12-03 16:30:00,1.1,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 16:35:00,2021-12-03 16:35:20,2021-12-03 16:35:00,1.1,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-03 16:40:00,2021-12-03 16:40:42,2021-12-03 16:40:00,1.0,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 16:45:00,2021-12-03 16:46:04,2021-12-03 16:45:00,0.5,0.0,0.0,8.0,7.0,7,0.0,0.0
2021-12-03 16:50:00,2021-12-03 16:51:26,2021-12-03 16:50:00,1.2,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 16:55:00,2021-12-03 16:56:49,2021-12-03 16:55:00,1.1,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 17:00:00,2021-12-03 17:02:10,2021-12-03 17:00:00,0.6,0.0,0.0,8.0,7.0,7,0.0,0.0
2021-12-03 17:10:00,2021-12-03 17:07:31,2021-12-03 17:10:00,0.5,0.0,0.0,11.0,7.0,7,0.0,0.0
2021-12-03 17:15:00,2021-12-03 17:12:54,2021-12-03 17:15:00,0.5,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-03 17:20:00,2021-12-03 17:18:16,2021-12-03 17:20:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 17:25:00,2021-12-03 17:23:38,2021-12-03 17:25:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 17:30:00,2021-12-03 17:29:00,2021-12-03 17:30:00,0.5,0.0,0.0,11.0,10.0,7,0.0,0.0
2021-12-03 17:35:00,2021-12-03 17:34:22,2021-12-03 17:35:00,0.5,0.0,0.0,12.0,11.0,7,0.0,0.0
2021-12-03 17:40:00,2021-12-03 17:39:43,2021-12-03 17:40:00,0.5,0.0,0.0,11.0,11.0,7,0.0,0.0
2021-12-03 17:45:00,2021-12-03 17:45:05,2021-12-03 17:45:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 17:50:00,2021-12-03 17:50:28,2021-12-03 17:50:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 17:55:00,2021-12-03 17:55:50,2021-12-03 17:55:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-03 18:05:00,2021-12-03 18:06:32,2021-12-03 18:05:00,0.5,0.0,0.0,6.0,6.0,7,0.0,0.0
2021-12-03 18:30:00,2021-12-03 18:28:02,2021-12-03 18:30:00,0.5,0.0,0.0,6.0,6.0,7,0.0,0.0
2021-12-03 18:35:00,2021-12-03 18:33:23,2021-12-03 18:35:00,0.5,0.0,0.0,4.0,4.0,7,0.0,0.0
2021-12-03 18:45:00,2021-12-03 18:44:07,2021-12-03 18:45:00,0.5,0.0,0.0,4.0,4.0,7,0.0,0.0
2021-12-03 18:50:00,2021-12-03 18:49:29,2021-12-03 18:50:00,0.5,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-03 18:55:00,2021-12-03 18:54:51,2021-12-03 18:55:00,0.5,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-03 19:00:00,2021-12-03 19:00:12,2021-12-03 19:00:00,0.5,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-03 19:05:00,2021-12-03 19:05:34,2021-12-03 19:05:00,0.5,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-03 19:10:00,2021-12-03 19:10:56,2021-12-03 19:10:00,0.5,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-03 19:15:00,2021-12-03 19:16:18,2021-12-03 19:15:00,0.5,0.0,0.0,6.0,6.0,7,0.0,0.0
2021-12-03 19:20:00,2021-12-03 19:21:41,2021-12-03 19:20:00,0.5,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-03 19:30:00,2021-12-03 19:32:24,2021-12-03 19:30:00,0.5,0.0,0.0,4.0,4.0,7,0.0,0.0
2021-12-03 20:00:00,2021-12-03 19:59:14,2021-12-03 20:00:00,0.5,0.0,0.0,4.0,4.0,7,0.0,0.0
2021-12-03 20:05:00,2021-12-03 20:04:35,2021-12-03 20:05:00,0.5,0.0,0.0,3.0,3.0,7,0.0,0.0
2021-12-03 20:30:00,2021-12-03 20:31:25,2021-12-03 20:30:00,0.5,0.0,0.0,1.0,1.0,7,0.0,0.0
2021-12-03 20:35:00,2021-12-03 20:36:47,2021-12-03 20:35:00,0.5,0.0,0.0,1.0,1.0,7,0.0,0.0
2021-12-03 20:40:00,2021-12-03 20:42:09,2021-12-03 20:40:00,0.5,0.0,0.0,1.0,1.0,7,0.0,0.0
2021-12-03 20:50:00,2021-12-03 20:47:31,2021-12-03 20:50:00,0.5,0.0,0.0,3.0,2.0,7,0.0,0.0
2021-12-03 20:55:00,2021-12-03 20:52:54,2021-12-03 20:55:00,0.5,0.0,0.0,3.0,3.0,7,0.0,0.0
2021-12-03 21:00:00,2021-12-03 20:58:15,2021-12-03 21:00:00,0.5,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-03 21:05:00,2021-12-03 21:03:36,2021-12-03 21:05:00,0.5,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-03 21:10:00,2021-12-03 21:08:58,2021-12-03 21:10:00,0.5,0.0,0.0,6.0,6.0,7,0.0,0.0
2021-12-03 21:15:00,2021-12-03 21:14:21,2021-12-03 21:15:00,0.5,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-03 21:20:00,2021-12-03 21:19:43,2021-12-03 21:20:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-03 21:25:00,2021-12-03 21:25:05,2021-12-03 21:25:00,0.5,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-03 21:30:00,2021-12-03 21:30:27,2021-12-03 21:30:00,0.5,0.0,0.0,9.0,9.0,7,0.0,0.0
2021-12-03 21:35:00,2021-12-03 21:35:48,2021-12-03 21:35:00,0.5,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-03 21:40:00,2021-12-03 21:41:10,2021-12-03 21:40:00,0.5,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-03 21:45:00,2021-12-03 21:46:32,2021-12-03 21:45:00,0.5,0.0,0.0,11.0,6.0,7,0.0,0.0
2021-12-03 21:50:00,2021-12-03 21:51:55,2021-12-03 21:50:00,0.5,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-03 21:55:00,2021-12-03 21:57:16,2021-12-03 21:55:00,0.5,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-03 22:05:00,2021-12-03 22:02:37,2021-12-03 22:05:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-03 22:10:00,2021-12-03 22:07:59,2021-12-03 22:10:00,0.5,0.0,0.0,16.0,7.0,7,0.0,0.0
2021-12-03 22:20:00,2021-12-03 22:18:44,2021-12-03 22:20:00,0.5,0.0,0.0,0.0,0.0,7,0.0,0.0
2021-12-03 22:25:00,2021-12-03 22:24:11,2021-12-03 22:25:00,0.5,0.0,0.0,0.0,0.0,7,0.0,0.0
2021-12-03 22:40:00,2021-12-03 22:40:18,2021-12-03 22:40:00,0.5,0.0,0.0,0.0,0.0,7,0.0,0.0
2021-12-03 22:50:00,2021-12-03 22:51:01,2021-12-03 22:50:00,0.6,0.0,0.0,0.0,0.0,7,0.0,0.0
2021-12-03 23:00:00,2021-12-03 23:01:44,2021-12-03 23:00:00,0.5,0.0,0.0,0.0,0.0,7,0.0,0.0
2021-12-03 23:05:00,2021-12-03 23:07:07,2021-12-03 23:05:00,0.5,0.0,0.0,0.0,0.0,7,0.0,0.0
2021-12-03 23:10:00,2021-12-03 23:12:29,2021-12-03 23:10:00,0.5,0.0,0.0,0.0,0.0,7,0.0,0.0
2021-12-04 04:00:00,2021-12-04 03:57:46,2021-12-04 04:00:00,0.6,0.0,0.0,0.0,0.0,7,0.0,0.0
2021-12-04 06:00:00,2021-12-04 06:01:23,2021-12-04 06:00:00,0.5,0.0,0.0,0.0,0.0,7,0.0,0.0
2021-12-04 06:10:00,2021-12-04 06:12:07,2021-12-04 06:10:00,0.5,0.0,0.0,0.0,0.0,7,0.0,0.0
2021-12-04 06:15:00,2021-12-04 06:17:29,2021-12-04 06:15:00,0.5,0.0,0.0,0.0,0.0,7,0.0,0.0
2021-12-04 06:25:00,2021-12-04 06:22:52,2021-12-04 06:25:00,0.5,0.0,0.0,0.0,0.0,7,0.0,0.0
2021-12-04 06:30:00,2021-12-04 06:28:14,2021-12-04 06:30:00,0.5,0.0,0.0,0.0,0.0,7,0.0,0.0
2021-12-04 06:35:00,2021-12-04 06:33:36,2021-12-04 06:35:00,0.5,0.0,0.0,0.0,0.0,7,0.0,0.0
2021-12-04 06:40:00,2021-12-04 06:38:59,2021-12-04 06:40:00,0.5,0.0,0.0,1.0,0.0,7,0.0,0.0
2021-12-04 06:45:00,2021-12-04 06:44:21,2021-12-04 06:45:00,0.5,0.0,0.0,3.0,2.0,7,0.0,0.0
2021-12-04 06:50:00,2021-12-04 06:49:44,2021-12-04 06:50:00,0.5,0.0,0.0,3.0,2.0,7,0.0,0.0
2021-12-04 06:55:00,2021-12-04 06:55:06,2021-12-04 06:55:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-04 07:00:00,2021-12-04 07:00:29,2021-12-04 07:00:00,0.5,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-04 07:05:00,2021-12-04 07:05:51,2021-12-04 07:05:00,0.5,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-04 07:10:00,2021-12-04 07:11:13,2021-12-04 07:10:00,0.5,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-04 07:15:00,2021-12-04 07:16:36,2021-12-04 07:15:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-04 07:20:00,2021-12-04 07:21:59,2021-12-04 07:20:00,0.5,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-04 07:25:00,2021-12-04 07:27:21,2021-12-04 07:25:00,0.5,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-04 07:35:00,2021-12-04 07:32:44,2021-12-04 07:35:00,0.5,0.0,0.0,11.0,11.0,7,0.0,0.0
2021-12-04 07:40:00,2021-12-04 07:38:06,2021-12-04 07:40:00,0.5,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-04 07:45:00,2021-12-04 07:43:28,2021-12-04 07:45:00,0.5,0.0,0.0,11.0,10.0,7,0.0,0.0
2021-12-04 07:50:00,2021-12-04 07:48:50,2021-12-04 07:50:00,0.5,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-04 07:55:00,2021-12-04 07:54:12,2021-12-04 07:55:00,0.5,0.0,0.0,14.0,10.0,7,0.0,0.0
2021-12-04 08:00:00,2021-12-04 07:59:34,2021-12-04 08:00:00,0.5,0.0,0.0,14.0,10.0,7,0.0,0.0
2021-12-04 08:05:00,2021-12-04 08:04:56,2021-12-04 08:05:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-04 08:10:00,2021-12-04 08:10:18,2021-12-04 08:10:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-04 08:15:00,2021-12-04 08:15:41,2021-12-04 08:15:00,0.5,0.0,0.0,14.0,10.0,7,0.0,0.0
2021-12-04 08:20:00,2021-12-04 08:21:03,2021-12-04 08:20:00,0.5,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-04 08:25:00,2021-12-04 08:26:26,2021-12-04 08:25:00,0.5,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-04 08:30:00,2021-12-04 08:31:49,2021-12-04 08:30:00,0.5,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-04 08:35:00,2021-12-04 08:37:11,2021-12-04 08:35:00,0.5,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-04 08:45:00,2021-12-04 08:42:33,2021-12-04 08:45:00,0.5,0.0,0.0,12.0,7.0,7,0.0,0.0
