,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH ),Curve_Iteration
10/13/2021 9:35,10/13/2021 9:34,10/13/2021 9:35,224.6,262.78,0,22,18,1
10/13/2021 9:40,10/13/2021 9:39,10/13/2021 9:40,246,359.77,0.1,20,17,1
10/13/2021 9:45,10/13/2021 9:44,10/13/2021 9:45,202.2,197.14,0.1,22,16,1
10/13/2021 9:50,10/13/2021 9:50,10/13/2021 9:50,258.3,428.13,0.1,24,19,1
10/13/2021 9:55,10/13/2021 9:55,10/13/2021 9:55,234.2,342.51,0.1,24,16,1
10/13/2021 10:00,10/13/2021 10:00,10/13/2021 10:00,217.7,212.25,0.2,22,17,1
10/13/2021 10:05,10/13/2021 10:06,10/13/2021 10:05,230.8,337.54,0.2,25,20,1
10/13/2021 10:10,10/13/2021 10:11,10/13/2021 10:10,189.3,129.19,0.2,20,17,1
10/13/2021 10:15,10/13/2021 10:15,10/13/2021 10:15,145.5,0,0.2,16,12,1
10/13/2021 10:20,10/13/2021 10:21,10/13/2021 10:20,185.7,90.52,0.2,16,11,1
10/13/2021 10:25,10/13/2021 10:26,10/13/2021 10:25,182,0,0.2,12,9,1
10/13/2021 10:30,10/13/2021 10:31,10/13/2021 10:30,189.5,129.33,0.2,14,11,1
10/13/2021 10:35,10/13/2021 10:37,10/13/2021 10:35,182.1,0,0.2,16,13,1
10/13/2021 10:45,10/13/2021 10:42,10/13/2021 10:45,184.2,35.91,0.2,14,10,1
10/13/2021 10:50,10/13/2021 10:48,10/13/2021 10:50,136.7,0,0.2,11,7,1
10/13/2021 10:55,10/13/2021 10:53,10/13/2021 10:55,83.2,0,0.2,9,6,1
10/13/2021 11:00,10/13/2021 10:58,10/13/2021 11:00,141,0,0.2,11,8,1
10/13/2021 11:05,10/13/2021 11:04,10/13/2021 11:05,183.6,35.8,0.2,11,8,1
10/13/2021 11:10,10/13/2021 11:09,10/13/2021 11:10,60.6,0,0.2,8,5,1
10/13/2021 11:15,10/13/2021 11:15,10/13/2021 11:15,27.8,0,0.2,6,3,1
10/13/2021 11:20,10/13/2021 11:20,10/13/2021 11:20,0,0,0.2,6,3,1
10/13/2021 11:25,10/13/2021 11:25,10/13/2021 11:25,1.2,0,0.2,4,3,1
10/13/2021 11:30,10/13/2021 11:31,10/13/2021 11:30,0.7,0,0.2,3,1,1
10/13/2021 11:35,10/13/2021 11:36,10/13/2021 11:35,0.6,0,0.2,3,1,1
10/13/2021 11:40,10/13/2021 11:42,10/13/2021 11:40,0.6,0,0.2,1,0,1
10/13/2021 11:45,10/13/2021 11:47,10/13/2021 11:45,0.5,0,0.2,1,0,1
10/13/2021 11:55,10/13/2021 11:52,10/13/2021 11:55,0.3,0,0.2,6,4,1
10/13/2021 12:00,10/13/2021 11:58,10/13/2021 12:00,0.1,0,0.2,8,6,1
10/13/2021 12:05,10/13/2021 12:03,10/13/2021 12:05,0.1,0,0.2,9,5,1
10/13/2021 12:10,10/13/2021 12:09,10/13/2021 12:10,0.1,0,0.2,12,10,1
10/13/2021 12:15,10/13/2021 12:14,10/13/2021 12:15,1.2,0,0.2,14,10,1
10/13/2021 12:20,10/13/2021 12:19,10/13/2021 12:20,182.5,0,0.2,12,10,1
10/13/2021 12:25,10/13/2021 12:25,10/13/2021 12:25,132.8,0,0.2,11,10,1
10/13/2021 12:30,10/13/2021 12:30,10/13/2021 12:30,182,0,0.2,12,10,1
10/13/2021 12:35,10/13/2021 12:35,10/13/2021 12:35,182.8,35.64,0.2,12,9,1
10/13/2021 12:40,10/13/2021 12:41,10/13/2021 12:40,180.8,0,0.2,12,10,1
10/13/2021 12:45,10/13/2021 12:46,10/13/2021 12:45,184.8,36.03,0.2,16,12,1
10/13/2021 12:50,10/13/2021 12:52,10/13/2021 12:50,179.1,0,0.2,16,12,1
10/13/2021 12:55,10/13/2021 12:57,10/13/2021 12:55,185.8,36.23,0.2,12,10,1
10/13/2021 13:05,10/13/2021 13:02,10/13/2021 13:05,109.1,0,0.2,9,7,1
10/13/2021 13:10,10/13/2021 13:08,10/13/2021 13:10,94.5,0,0.2,12,9,1
10/13/2021 13:15,10/13/2021 13:13,10/13/2021 13:15,177.3,0,0.2,20,15,1
10/13/2021 13:20,10/13/2021 13:19,10/13/2021 13:20,181.1,0,0.2,24,18,1
10/13/2021 13:25,10/13/2021 13:24,10/13/2021 13:25,273.2,532.74,0.3,24,19,1
10/13/2021 13:30,10/13/2021 13:29,10/13/2021 13:30,163.8,0,0.3,22,20,1
10/13/2021 13:35,10/13/2021 13:35,10/13/2021 13:35,235.2,343.97,0.3,27,23,1
10/13/2021 13:40,10/13/2021 13:40,10/13/2021 13:40,318,992.16,0.3,28,24,1
10/13/2021 13:45,10/13/2021 13:46,10/13/2021 13:45,323,1102.23,0.4,33,31,1
10/13/2021 13:50,10/13/2021 13:52,10/13/2021 13:50,261.5,458.93,0.5,32,28,1
10/13/2021 14:00,10/13/2021 13:57,10/13/2021 14:00,199.1,155.29,0.6,32,24,1
10/13/2021 14:05,10/13/2021 14:03,10/13/2021 14:05,213,207.67,0.6,33,27,1
10/13/2021 14:10,10/13/2021 14:08,10/13/2021 14:10,259.2,454.89,0.7,33,23,1
10/13/2021 14:15,10/13/2021 14:14,10/13/2021 14:15,239.7,350.56,0.7,24,19,1
10/13/2021 14:20,10/13/2021 14:19,10/13/2021 14:20,190.3,129.87,0.8,27,21,1
10/13/2021 14:25,10/13/2021 14:24,10/13/2021 14:25,196.5,191.58,0.8,28,23,1
10/13/2021 14:30,10/13/2021 14:30,10/13/2021 14:30,187,91.16,0.8,44,29,1
10/13/2021 14:35,10/13/2021 14:35,10/13/2021 14:35,240,351,0.8,36,28,1
10/13/2021 14:40,10/13/2021 14:41,10/13/2021 14:40,314,979.68,0.9,36,32,1
10/13/2021 14:45,10/13/2021 14:46,10/13/2021 14:45,362.8,1768.64,1,41,33,1
10/13/2021 14:50,10/13/2021 14:51,10/13/2021 14:50,342.8,1504.03,1.1,41,34,1
10/13/2021 14:55,10/13/2021 14:57,10/13/2021 14:55,298.8,932.25,1.1,40,32,1
10/13/2021 15:05,10/13/2021 15:02,10/13/2021 15:05,320.8,1000.89,1.2,41,32,1
10/13/2021 15:10,10/13/2021 15:08,10/13/2021 15:10,246.6,360.65,1.3,38,31,1
10/13/2021 15:15,10/13/2021 15:13,10/13/2021 15:15,332.6,1232.28,1.4,44,34,1
10/13/2021 15:20,10/13/2021 15:19,10/13/2021 15:20,334.5,1206.7,1.5,41,34,1
10/13/2021 15:25,10/13/2021 15:24,10/13/2021 15:25,321.5,1097.11,1.5,46,34,1
10/13/2021 15:30,10/13/2021 15:30,10/13/2021 15:30,350.2,1536.5,1.6,48,35,1
10/13/2021 15:35,10/13/2021 15:35,10/13/2021 15:35,347.2,1523.34,1.7,40,29,1
10/13/2021 15:40,10/13/2021 15:40,10/13/2021 15:40,254.8,422.33,1.8,41,33,1
10/13/2021 15:45,10/13/2021 15:46,10/13/2021 15:45,352.2,1545.27,1.8,40,33,1
10/13/2021 15:50,10/13/2021 15:51,10/13/2021 15:50,265.6,517.92,1.9,41,30,1
10/13/2021 15:55,10/13/2021 15:57,10/13/2021 15:55,227.1,265.7,1.9,33,25,1
10/13/2021 16:05,10/13/2021 16:02,10/13/2021 16:05,334,1302.6,2,44,32,1
10/13/2021 16:10,10/13/2021 16:08,10/13/2021 16:10,226.3,264.77,2.1,49,36,1
10/13/2021 16:15,10/13/2021 16:13,10/13/2021 16:15,313.7,978.74,2.1,36,29,1
10/13/2021 16:20,10/13/2021 16:18,10/13/2021 16:20,326.1,1112.81,2.2,32,27,1
10/13/2021 16:25,10/13/2021 16:24,10/13/2021 16:25,278.5,597.38,2.3,40,34,1
10/13/2021 16:30,10/13/2021 16:29,10/13/2021 16:30,325.2,1109.74,2.3,36,30,1
10/13/2021 16:35,10/13/2021 16:34,10/13/2021 16:35,224.8,263.01,2.4,41,32,1
10/13/2021 16:40,10/13/2021 16:40,10/13/2021 16:40,264,514.8,2.5,38,29,1
10/13/2021 16:45,10/13/2021 16:45,10/13/2021 16:45,244.2,357.14,2.5,49,39,1
10/13/2021 16:50,10/13/2021 16:51,10/13/2021 16:50,189.5,92.38,2.6,46,34,1
10/13/2021 16:55,10/13/2021 16:56,10/13/2021 16:55,253,419.34,2.7,41,35,1
10/13/2021 17:00,10/13/2021 17:02,10/13/2021 17:00,364.3,1775.96,2.8,46,38,1
10/13/2021 17:10,10/13/2021 17:07,10/13/2021 17:10,377,2095.17,2.9,49,36,1
10/13/2021 17:15,10/13/2021 17:13,10/13/2021 17:15,353.7,1620.83,3,54,40,1
10/13/2021 17:20,10/13/2021 17:18,10/13/2021 17:20,361.2,1760.85,3.1,51,40,1
10/13/2021 17:25,10/13/2021 17:23,10/13/2021 17:25,327.7,1278.03,3.2,53,40,1
10/13/2021 17:30,10/13/2021 17:29,10/13/2021 17:30,330.8,1290.12,3.3,46,40,1
10/13/2021 17:35,10/13/2021 17:34,10/13/2021 17:35,256.3,424.81,3.4,49,39,1
10/13/2021 17:40,10/13/2021 17:40,10/13/2021 17:40,298.1,784.74,3.5,35,30,1
10/13/2021 17:45,10/13/2021 17:45,10/13/2021 17:45,379.8,2110.73,3.6,40,32,1
10/13/2021 17:50,10/13/2021 17:50,10/13/2021 17:50,207.3,202.11,3.7,36,27,1
10/13/2021 17:55,10/13/2021 17:56,10/13/2021 17:55,266.1,518.89,3.7,35,27,1
10/13/2021 18:00,10/13/2021 18:01,10/13/2021 18:00,281.1,602.95,3.8,40,29,1
10/13/2021 18:05,10/13/2021 18:06,10/13/2021 18:05,187.6,128.03,3.8,38,28,1
10/13/2021 18:10,10/13/2021 18:12,10/13/2021 18:10,343.6,1507.54,3.8,36,26,1
10/13/2021 18:20,10/13/2021 18:17,10/13/2021 18:20,264.2,515.18,3.9,36,24,1
10/13/2021 18:25,10/13/2021 18:23,10/13/2021 18:25,176.7,0,3.9,36,29,1
10/13/2021 18:30,10/13/2021 18:28,10/13/2021 18:30,182.6,35.6,4,33,29,1
10/13/2021 18:35,10/13/2021 18:34,10/13/2021 18:35,249.5,364.89,4,32,27,1
10/13/2021 18:40,10/13/2021 18:39,10/13/2021 18:40,231.7,293.67,4,36,28,1
10/13/2021 18:45,10/13/2021 18:44,10/13/2021 18:45,287.5,700.78,4.1,32,24,1
10/13/2021 18:50,10/13/2021 18:50,10/13/2021 18:50,243.5,356.11,4.1,36,27,1
10/13/2021 18:55,10/13/2021 18:55,10/13/2021 18:55,228.2,266.99,4.2,32,19,1
10/13/2021 19:00,10/13/2021 19:00,10/13/2021 19:00,195.2,190.32,4.2,28,24,1
10/13/2021 19:05,10/13/2021 19:06,10/13/2021 19:05,282.6,633.73,4.2,35,25,1
10/13/2021 19:10,10/13/2021 19:11,10/13/2021 19:10,185.6,90.47,4.2,28,22,1
10/13/2021 19:15,10/13/2021 19:16,10/13/2021 19:15,176.3,0,4.2,33,23,1
10/13/2021 19:20,10/13/2021 19:22,10/13/2021 19:20,328.7,1185.78,4.3,32,23,1
10/13/2021 19:30,10/13/2021 19:27,10/13/2021 19:30,219.6,256.93,4.3,27,22,1
10/13/2021 19:35,10/13/2021 19:33,10/13/2021 19:35,206.2,201.04,4.3,27,23,1
10/13/2021 19:40,10/13/2021 19:38,10/13/2021 19:40,194.6,189.73,4.3,28,21,1
10/13/2021 19:45,10/13/2021 19:43,10/13/2021 19:45,182.6,35.6,4.3,25,21,1
10/13/2021 19:50,10/13/2021 19:49,10/13/2021 19:50,187.8,91.55,4.3,33,24,1
10/13/2021 19:55,10/13/2021 19:54,10/13/2021 19:55,271.6,529.62,4.4,28,22,1
10/13/2021 20:00,10/13/2021 19:59,10/13/2021 20:00,232.1,339.44,4.4,33,25,1
10/13/2021 20:05,10/13/2021 20:05,10/13/2021 20:05,178,0,4.4,28,23,1
10/13/2021 20:10,10/13/2021 20:10,10/13/2021 20:10,181.5,0,4.4,32,23,1
10/13/2021 20:15,10/13/2021 20:16,10/13/2021 20:15,242,353.92,4.5,32,24,1
10/13/2021 20:20,10/13/2021 20:21,10/13/2021 20:20,187.3,36.52,4.5,27,21,1
10/13/2021 20:25,10/13/2021 20:26,10/13/2021 20:25,181.1,0,4.5,28,21,1
10/13/2021 20:30,10/13/2021 20:32,10/13/2021 20:30,257.5,426.8,4.5,35,25,1
10/13/2021 20:40,10/13/2021 20:37,10/13/2021 20:40,190.2,129.81,4.5,30,24,1
10/13/2021 20:45,10/13/2021 20:42,10/13/2021 20:45,252.7,418.85,4.6,32,22,1
10/13/2021 20:50,10/13/2021 20:48,10/13/2021 20:50,195.6,133.49,4.6,28,22,1
10/13/2021 20:55,10/13/2021 20:53,10/13/2021 20:55,184.5,35.97,4.6,24,18,1
10/13/2021 21:00,10/13/2021 20:59,10/13/2021 21:00,222.6,260.44,4.6,25,17,1
10/13/2021 21:05,10/13/2021 21:04,10/13/2021 21:05,188.7,36.79,4.6,27,20,1
10/13/2021 21:10,10/13/2021 21:09,10/13/2021 21:10,172.8,0,4.6,27,23,1
10/13/2021 21:15,10/13/2021 21:15,10/13/2021 21:15,192.8,150.38,4.6,27,21,1
10/13/2021 21:20,10/13/2021 21:20,10/13/2021 21:20,186.5,90.91,4.7,27,20,1
10/13/2021 21:25,10/13/2021 21:25,10/13/2021 21:25,188.8,128.85,4.7,33,28,1
10/13/2021 21:30,10/13/2021 21:31,10/13/2021 21:30,220.7,258.21,4.7,33,24,1
10/13/2021 21:35,10/13/2021 21:36,10/13/2021 21:35,184.8,90.09,4.7,25,21,1
10/13/2021 21:40,10/13/2021 21:42,10/13/2021 21:40,179.1,34.92,4.7,28,21,1
10/13/2021 21:45,10/13/2021 21:47,10/13/2021 21:45,148.7,0,4.7,32,24,1
10/13/2021 21:55,10/13/2021 21:52,10/13/2021 21:55,164.2,0,4.8,32,24,1
10/13/2021 22:00,10/13/2021 21:58,10/13/2021 22:00,164.7,0,4.8,27,21,1
10/13/2021 22:05,10/13/2021 22:03,10/13/2021 22:05,219.5,256.81,4.8,25,20,1
10/13/2021 22:10,10/13/2021 22:08,10/13/2021 22:10,199,194.02,4.8,25,20,1
10/13/2021 22:15,10/13/2021 22:14,10/13/2021 22:15,184.6,89.99,4.8,22,17,1
10/13/2021 22:20,10/13/2021 22:19,10/13/2021 22:20,180.6,0,4.8,24,20,1
10/13/2021 22:25,10/13/2021 22:25,10/13/2021 22:25,189.8,129.53,4.8,28,19,1
10/13/2021 22:30,10/13/2021 22:30,10/13/2021 22:30,210.1,204.84,4.8,28,21,1
10/13/2021 22:35,10/13/2021 22:35,10/13/2021 22:35,236.1,345.29,4.9,28,22,1
10/13/2021 22:40,10/13/2021 22:41,10/13/2021 22:40,180.7,0,4.9,27,21,1
10/13/2021 22:45,10/13/2021 22:46,10/13/2021 22:45,200.2,195.19,4.9,28,22,1
10/13/2021 22:50,10/13/2021 22:51,10/13/2021 22:50,184.7,90.04,4.9,25,18,1
10/13/2021 22:55,10/13/2021 22:57,10/13/2021 22:55,218.3,212.84,5,27,21,1
10/13/2021 23:05,10/13/2021 23:02,10/13/2021 23:05,190.3,129.87,5,24,18,1
10/13/2021 23:10,10/13/2021 23:07,10/13/2021 23:10,189,128.99,5,25,16,1
10/13/2021 23:15,10/13/2021 23:13,10/13/2021 23:15,183.3,35.74,5,22,16,1
10/13/2021 23:20,10/13/2021 23:18,10/13/2021 23:20,154.2,0,5,33,19,1
10/13/2021 23:25,10/13/2021 23:24,10/13/2021 23:25,228,266.75,5,27,20,1
10/13/2021 23:30,10/13/2021 23:29,10/13/2021 23:30,182.7,35.62,5,25,20,1
10/13/2021 23:35,10/13/2021 23:34,10/13/2021 23:35,191.2,93.21,5,25,19,1
10/13/2021 23:40,10/13/2021 23:40,10/13/2021 23:40,185.8,90.57,5.1,27,19,1
10/13/2021 23:45,10/13/2021 23:45,10/13/2021 23:45,184.5,89.94,5.1,22,16,1
10/13/2021 23:50,10/13/2021 23:50,10/13/2021 23:50,266.1,518.89,5.1,25,17,1
10/13/2021 23:55,10/13/2021 23:56,10/13/2021 23:55,221.5,259.15,5.1,22,17,1
10/14/2021 0:00,10/14/2021 0:01,10/14/2021 0:00,253.8,420.67,0,25,18,1
10/14/2021 0:05,10/14/2021 0:06,10/14/2021 0:05,276.1,592.23,0,25,19,1
10/14/2021 0:10,10/14/2021 0:12,10/14/2021 0:10,283.8,691.76,0,24,17,1
10/14/2021 0:20,10/14/2021 0:17,10/14/2021 0:20,193.2,131.85,0.1,19,14,1
10/14/2021 0:25,10/14/2021 0:23,10/14/2021 0:25,249.1,388.59,0.1,19,15,1
10/14/2021 0:30,10/14/2021 0:28,10/14/2021 0:30,204.8,199.68,0.1,20,16,1
10/14/2021 0:35,10/14/2021 0:33,10/14/2021 0:35,185.5,36.17,0.1,17,14,1
10/14/2021 0:40,10/14/2021 0:39,10/14/2021 0:40,179.6,0,0.1,16,10,1
10/14/2021 0:45,10/14/2021 0:44,10/14/2021 0:45,169.1,0,0.1,17,12,1
10/14/2021 0:50,10/14/2021 0:49,10/14/2021 0:50,188.1,91.69,0.1,17,13,1
10/14/2021 0:55,10/14/2021 0:55,10/14/2021 0:55,180.6,0,0.1,16,10,1
10/14/2021 1:00,10/14/2021 1:00,10/14/2021 1:00,181.8,0,0.1,16,13,1
10/14/2021 1:05,10/14/2021 1:06,10/14/2021 1:05,183.7,35.82,0.1,16,12,1
10/14/2021 1:10,10/14/2021 1:11,10/14/2021 1:10,139.2,0,0.1,12,9,1
10/14/2021 1:15,10/14/2021 1:16,10/14/2021 1:15,151,0,0.1,12,9,1
10/14/2021 1:20,10/14/2021 1:22,10/14/2021 1:20,67.5,0,0.1,14,10,1
10/14/2021 1:25,10/14/2021 1:27,10/14/2021 1:25,182.6,0,0.1,16,10,1
10/14/2021 1:35,10/14/2021 1:32,10/14/2021 1:35,189.2,129.12,0.1,16,11,1
10/14/2021 1:40,10/14/2021 1:38,10/14/2021 1:40,183.3,35.74,0.1,16,12,1
10/14/2021 1:45,10/14/2021 1:43,10/14/2021 1:45,184,35.88,0.1,17,11,1
10/14/2021 1:50,10/14/2021 1:48,10/14/2021 1:50,181.2,0,0.1,17,12,1
10/14/2021 1:55,10/14/2021 1:54,10/14/2021 1:55,184.1,35.89,0.1,16,12,1
10/14/2021 2:00,10/14/2021 1:59,10/14/2021 2:00,181.2,0,0.1,16,13,1
10/14/2021 2:05,10/14/2021 2:05,10/14/2021 2:05,181.6,0,0.1,19,13,1
10/14/2021 2:10,10/14/2021 2:10,10/14/2021 2:10,128.2,0,0.1,22,16,1
10/14/2021 2:15,10/14/2021 2:15,10/14/2021 2:15,194.3,132.6,0.1,22,16,1
10/14/2021 2:20,10/14/2021 2:21,10/14/2021 2:20,204.5,199.38,0.2,22,18,1
10/14/2021 2:25,10/14/2021 2:26,10/14/2021 2:25,186.3,108.98,0.2,24,17,1
10/14/2021 2:30,10/14/2021 2:31,10/14/2021 2:30,190.5,130.01,0.2,27,19,1
10/14/2021 2:35,10/14/2021 2:37,10/14/2021 2:35,229.8,268.86,0.2,27,21,1
10/14/2021 2:45,10/14/2021 2:42,10/14/2021 2:45,220.6,258.1,0.2,32,22,1
10/14/2021 2:50,10/14/2021 2:47,10/14/2021 2:50,203.1,198.02,0.3,27,21,1
10/14/2021 2:55,10/14/2021 2:55,10/14/2021 2:55,261.5,509.92,0.3,24,17,1
10/14/2021 3:00,10/14/2021 3:00,10/14/2021 3:00,250.6,415.36,0.4,25,18,1
10/14/2021 3:05,10/14/2021 3:05,10/14/2021 3:05,185.3,36.13,0.4,22,16,1
10/14/2021 3:10,10/14/2021 3:11,10/14/2021 3:10,219.5,214.01,0.4,19,15,1
10/14/2021 3:15,10/14/2021 3:16,10/14/2021 3:15,184.7,36.01,0.4,20,16,1
10/14/2021 3:20,10/14/2021 3:21,10/14/2021 3:20,182.8,0,0.4,17,13,1
10/14/2021 3:25,10/14/2021 3:27,10/14/2021 3:25,181.3,0,0.4,19,14,1
10/14/2021 3:35,10/14/2021 3:32,10/14/2021 3:35,170.7,0,0.4,16,12,1
10/14/2021 3:40,10/14/2021 3:38,10/14/2021 3:40,173,0,0.4,16,12,1
10/14/2021 3:45,10/14/2021 3:43,10/14/2021 3:45,184.7,36.01,0.4,16,12,1
10/14/2021 3:50,10/14/2021 3:48,10/14/2021 3:50,183.6,0,0.4,14,11,1
10/14/2021 3:55,10/14/2021 3:54,10/14/2021 3:55,184,35.88,0.4,14,11,1
10/14/2021 4:00,10/14/2021 3:59,10/14/2021 4:00,164.5,0,0.4,14,11,1
10/14/2021 4:05,10/14/2021 4:04,10/14/2021 4:05,182.7,0,0.4,16,13,1
10/14/2021 4:10,10/14/2021 4:10,10/14/2021 4:10,183.6,35.8,0.4,17,13,1
10/14/2021 4:15,10/14/2021 4:15,10/14/2021 4:15,187.2,91.25,0.4,16,12,1
10/14/2021 4:20,10/14/2021 4:20,10/14/2021 4:20,146,0,0.4,16,12,1
10/14/2021 4:25,10/14/2021 4:26,10/14/2021 4:25,182.8,0,0.4,17,14,1
10/14/2021 4:30,10/14/2021 4:31,10/14/2021 4:30,184.5,35.97,0.5,17,13,1
10/14/2021 4:35,10/14/2021 4:36,10/14/2021 4:35,153.1,0,0.5,16,13,1
10/14/2021 4:40,10/14/2021 4:42,10/14/2021 4:40,183.6,35.8,0.5,20,14,1
10/14/2021 4:50,10/14/2021 4:47,10/14/2021 4:50,186.8,91.06,0.5,22,16,1
10/14/2021 4:55,10/14/2021 4:52,10/14/2021 4:55,264.3,515.38,0.5,24,18,1
10/14/2021 5:00,10/14/2021 4:58,10/14/2021 5:00,202.3,138.06,0.5,22,17,1
10/14/2021 5:05,10/14/2021 5:03,10/14/2021 5:05,194.3,151.55,0.5,19,15,1
10/14/2021 5:10,10/14/2021 5:09,10/14/2021 5:10,184.1,35.89,0.5,20,16,1
10/14/2021 5:15,10/14/2021 5:14,10/14/2021 5:15,224,262.08,0.5,22,17,1
10/14/2021 5:20,10/14/2021 5:19,10/14/2021 5:20,186.7,91.01,0.5,22,15,1
10/14/2021 5:25,10/14/2021 5:25,10/14/2021 5:25,186.1,90.72,0.5,17,12,1
10/14/2021 5:30,10/14/2021 5:30,10/14/2021 5:30,116.6,0,0.5,16,11,1
10/14/2021 5:35,10/14/2021 5:35,10/14/2021 5:35,184.2,35.91,0.5,17,14,1
10/14/2021 5:40,10/14/2021 5:41,10/14/2021 5:40,184.8,36.03,0.5,20,14,1
10/14/2021 5:45,10/14/2021 5:46,10/14/2021 5:45,182.3,0,0.6,19,13,1
10/14/2021 5:50,10/14/2021 5:51,10/14/2021 5:50,184.8,36.03,0.6,14,11,1
10/14/2021 5:55,10/14/2021 5:57,10/14/2021 5:55,189.5,129.33,0.6,16,13,1
10/14/2021 6:05,10/14/2021 6:02,10/14/2021 6:05,185.3,36.13,0.6,16,13,1
10/14/2021 6:10,10/14/2021 6:07,10/14/2021 6:10,185,36.07,0.6,12,9,1
10/14/2021 6:15,10/14/2021 6:13,10/14/2021 6:15,146.7,0,0.6,11,8,1
10/14/2021 6:20,10/14/2021 6:18,10/14/2021 6:20,83.8,0,0.6,11,8,1
10/14/2021 6:25,10/14/2021 6:24,10/14/2021 6:25,85.1,0,0.6,11,9,1
10/14/2021 6:30,10/14/2021 6:29,10/14/2021 6:30,141.6,0,0.6,12,9,1
10/14/2021 6:35,10/14/2021 6:34,10/14/2021 6:35,177.6,0,0.6,11,9,1
10/14/2021 6:40,10/14/2021 6:40,10/14/2021 6:40,176.3,0,0.6,11,10,1
10/14/2021 6:45,10/14/2021 6:45,10/14/2021 6:45,173.3,0,0.6,11,9,1
10/14/2021 6:50,10/14/2021 6:50,10/14/2021 6:50,183,35.68,0.6,14,10,1
10/14/2021 6:55,10/14/2021 6:56,10/14/2021 6:55,177.2,0,0.6,14,12,1
10/14/2021 7:00,10/14/2021 7:01,10/14/2021 7:00,186,36.27,0.6,14,11,1
10/14/2021 7:05,10/14/2021 7:06,10/14/2021 7:05,164.8,0,0.6,14,11,1
10/14/2021 7:10,10/14/2021 7:12,10/14/2021 7:10,136.2,0,0.6,12,9,1
10/14/2021 7:20,10/14/2021 7:17,10/14/2021 7:20,162,0,0.6,12,9,1
10/14/2021 7:25,10/14/2021 7:22,10/14/2021 7:25,151.6,0,0.6,11,9,1
10/14/2021 7:30,10/14/2021 7:28,10/14/2021 7:30,150.2,0,0.6,12,10,1
10/14/2021 7:35,10/14/2021 7:33,10/14/2021 7:35,136.7,0,0.6,12,9,1
10/14/2021 7:40,10/14/2021 7:39,10/14/2021 7:40,135.7,0,0.6,14,10,1
10/14/2021 7:45,10/14/2021 7:44,10/14/2021 7:45,166.2,0,0.6,14,11,1
10/14/2021 7:50,10/14/2021 7:49,10/14/2021 7:50,181.6,0,0.6,16,11,1
10/14/2021 7:55,10/14/2021 7:55,10/14/2021 7:55,181.8,0,0.6,14,11,1
10/14/2021 8:00,10/14/2021 8:00,10/14/2021 8:00,145.2,0,0.6,12,9,1
10/14/2021 8:05,10/14/2021 8:05,10/14/2021 8:05,181.6,0,0.6,19,15,1
10/14/2021 8:10,10/14/2021 8:11,10/14/2021 8:10,198.1,193.14,0.6,20,16,1
10/14/2021 8:15,10/14/2021 8:16,10/14/2021 8:15,196.1,191.19,0.6,22,14,1
10/14/2021 8:20,10/14/2021 8:21,10/14/2021 8:20,183.8,0,0.6,17,14,1
10/14/2021 8:25,10/14/2021 8:27,10/14/2021 8:25,192.8,131.58,0.6,19,14,1
10/14/2021 8:35,10/14/2021 8:32,10/14/2021 8:35,187.8,128.17,0.6,19,16,1
10/14/2021 8:40,10/14/2021 8:38,10/14/2021 8:40,204.2,199.09,0.6,22,17,1
10/14/2021 8:45,10/14/2021 8:43,10/14/2021 8:45,185,90.18,0.6,20,16,1
10/14/2021 8:50,10/14/2021 8:48,10/14/2021 8:50,202.7,197.63,0.6,20,17,1
10/14/2021 8:55,10/14/2021 8:54,10/14/2021 8:55,189,128.99,0.7,19,15,1
10/14/2021 9:00,10/14/2021 8:59,10/14/2021 9:00,201.3,196.26,0.7,20,15,1
10/14/2021 9:05,10/14/2021 9:04,10/14/2021 9:05,190.3,129.87,0.7,20,17,1
10/14/2021 9:10,10/14/2021 9:10,10/14/2021 9:10,199.3,155.45,0.7,24,18,1
10/14/2021 9:15,10/14/2021 9:15,10/14/2021 9:15,228.6,267.46,0.7,22,18,1
10/14/2021 9:20,10/14/2021 9:21,10/14/2021 9:20,185.8,90.57,0.7,20,16,1
10/14/2021 9:25,10/14/2021 9:26,10/14/2021 9:25,185.3,90.33,0.7,22,17,1
10/14/2021 9:30,10/14/2021 9:31,10/14/2021 9:30,230.1,269.21,0.8,19,15,1
10/14/2021 9:35,10/14/2021 9:37,10/14/2021 9:35,238.1,348.22,0.8,20,17,1
10/14/2021 9:40,10/14/2021 9:42,10/14/2021 9:40,190.3,129.87,0.8,19,16,1
10/14/2021 9:50,10/14/2021 9:47,10/14/2021 9:50,219.2,235.09,0.8,22,16,1
10/14/2021 9:55,10/14/2021 9:53,10/14/2021 9:55,189.3,129.19,0.8,25,19,1
10/14/2021 10:00,10/14/2021 9:58,10/14/2021 10:00,260.7,508.36,0.8,20,15,1
10/14/2021 10:05,10/14/2021 10:03,10/14/2021 10:05,183.6,0,0.8,19,15,1
10/14/2021 10:10,10/14/2021 10:09,10/14/2021 10:10,203.5,198.41,0.8,24,19,1
10/14/2021 10:15,10/14/2021 10:14,10/14/2021 10:15,187.7,128.1,0.9,25,18,1
10/14/2021 10:20,10/14/2021 10:20,10/14/2021 10:20,165.8,0,0.9,24,20,1
