,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH ),Curve_Iteration,Power_round,Voltage_round
2021-11-20 18:00:00,2021-11-20 18:01:58,2021-11-20 18:00:00,0.0,0.0,6.2,4.0,3.0,2,0.0,0.0
2021-11-20 18:05:00,2021-11-20 18:07:20,2021-11-20 18:05:00,0.0,0.0,6.2,4.0,3.0,2,0.0,0.0
2021-11-20 18:15:00,2021-11-20 18:12:42,2021-11-20 18:15:00,0.1,0.0,6.2,3.0,3.0,2,0.0,0.0
2021-11-20 18:20:00,2021-11-20 18:18:04,2021-11-20 18:20:00,0.1,0.0,6.2,4.0,3.0,2,0.0,0.0
2021-11-20 18:25:00,2021-11-20 18:23:26,2021-11-20 18:25:00,0.1,0.0,6.2,4.0,4.0,2,0.0,0.0
2021-11-20 18:30:00,2021-11-20 18:28:49,2021-11-20 18:30:00,0.1,0.0,6.2,6.0,4.0,2,0.0,0.0
2021-11-20 18:35:00,2021-11-20 18:34:12,2021-11-20 18:35:00,0.1,0.0,6.2,3.0,3.0,2,0.0,0.0
2021-11-20 18:40:00,2021-11-20 18:39:34,2021-11-20 18:40:00,0.1,0.0,6.2,4.0,3.0,2,0.0,0.0
2021-11-20 18:45:00,2021-11-20 18:44:56,2021-11-20 18:45:00,0.1,0.0,6.2,3.0,3.0,2,0.0,0.0
2021-11-20 18:50:00,2021-11-20 18:50:19,2021-11-20 18:50:00,0.1,0.0,6.2,3.0,1.0,2,0.0,0.0
2021-11-20 18:55:00,2021-11-20 18:55:42,2021-11-20 18:55:00,0.1,0.0,6.2,4.0,3.0,2,0.0,0.0
2021-11-20 19:00:00,2021-11-20 19:01:05,2021-11-20 19:00:00,0.1,0.0,6.2,4.0,3.0,2,0.0,0.0
2021-11-20 19:05:00,2021-11-20 19:06:27,2021-11-20 19:05:00,0.1,0.0,6.2,3.0,3.0,2,0.0,0.0
2021-11-20 19:10:00,2021-11-20 19:11:49,2021-11-20 19:10:00,0.2,0.0,6.2,3.0,3.0,2,0.0,0.0
2021-11-20 19:15:00,2021-11-20 19:17:11,2021-11-20 19:15:00,0.1,0.0,6.2,4.0,3.0,2,0.0,0.0
2021-11-20 19:25:00,2021-11-20 19:22:34,2021-11-20 19:25:00,0.1,0.0,6.2,4.0,3.0,2,0.0,0.0
2021-11-20 19:30:00,2021-11-20 19:27:57,2021-11-20 19:30:00,0.1,0.0,6.2,4.0,3.0,2,0.0,0.0
2021-11-20 19:35:00,2021-11-20 19:33:20,2021-11-20 19:35:00,0.1,0.0,6.2,4.0,3.0,2,0.0,0.0
2021-11-20 19:40:00,2021-11-20 19:38:41,2021-11-20 19:40:00,0.1,0.0,6.2,4.0,3.0,2,0.0,0.0
2021-11-20 19:45:00,2021-11-20 19:44:03,2021-11-20 19:45:00,0.1,0.0,6.2,4.0,3.0,2,0.0,0.0
2021-11-20 19:50:00,2021-11-20 19:49:26,2021-11-20 19:50:00,0.1,0.0,6.2,4.0,3.0,2,0.0,0.0
2021-11-20 19:55:00,2021-11-20 19:54:49,2021-11-20 19:55:00,0.1,0.0,6.2,3.0,3.0,2,0.0,0.0
2021-11-20 20:00:00,2021-11-20 20:00:12,2021-11-20 20:00:00,0.2,0.0,6.2,1.0,1.0,2,0.0,0.0
2021-11-20 20:05:00,2021-11-20 20:05:35,2021-11-20 20:05:00,0.1,0.0,6.2,4.0,1.0,2,0.0,0.0
2021-11-20 20:10:00,2021-11-20 20:10:56,2021-11-20 20:10:00,0.1,0.0,6.2,8.0,5.0,2,0.0,0.0
2021-11-20 20:15:00,2021-11-20 20:16:18,2021-11-20 20:15:00,0.1,0.0,6.2,3.0,1.0,2,0.0,0.0
2021-11-20 20:20:00,2021-11-20 20:21:41,2021-11-20 20:20:00,0.1,0.0,6.2,1.0,0.0,2,0.0,0.0
2021-11-20 20:25:00,2021-11-20 20:27:04,2021-11-20 20:25:00,0.1,0.0,6.2,3.0,1.0,2,0.0,0.0
2021-11-20 20:30:00,2021-11-20 20:32:27,2021-11-20 20:30:00,0.2,0.0,6.2,3.0,2.0,2,0.0,0.0
2021-11-20 20:40:00,2021-11-20 20:37:51,2021-11-20 20:40:00,0.2,0.0,6.2,3.0,1.0,2,0.0,0.0
2021-11-20 20:45:00,2021-11-20 20:43:12,2021-11-20 20:45:00,0.2,0.0,6.2,1.0,1.0,2,0.0,0.0
2021-11-20 20:50:00,2021-11-20 20:48:35,2021-11-20 20:50:00,0.1,0.0,6.2,3.0,1.0,2,0.0,0.0
2021-11-20 20:55:00,2021-11-20 20:53:58,2021-11-20 20:55:00,0.2,0.0,6.2,1.0,1.0,2,0.0,0.0
2021-11-20 21:00:00,2021-11-20 20:59:21,2021-11-20 21:00:00,0.2,0.0,6.2,3.0,1.0,2,0.0,0.0
2021-11-20 21:05:00,2021-11-20 21:04:43,2021-11-20 21:05:00,0.2,0.0,6.2,1.0,1.0,2,0.0,0.0
2021-11-20 21:10:00,2021-11-20 21:10:05,2021-11-20 21:10:00,0.1,0.0,6.2,1.0,0.0,2,0.0,0.0
2021-11-20 21:15:00,2021-11-20 21:15:28,2021-11-20 21:15:00,0.1,0.0,6.2,0.0,0.0,2,0.0,0.0
2021-11-20 21:20:00,2021-11-20 21:20:50,2021-11-20 21:20:00,0.1,0.0,6.2,1.0,0.0,2,0.0,0.0
2021-11-20 21:25:00,2021-11-20 21:26:13,2021-11-20 21:25:00,0.2,0.0,6.2,3.0,1.0,2,0.0,0.0
2021-11-20 21:30:00,2021-11-20 21:31:36,2021-11-20 21:30:00,0.2,0.0,6.2,3.0,2.0,2,0.0,0.0
2021-11-20 21:35:00,2021-11-20 21:36:58,2021-11-20 21:35:00,0.2,0.0,6.2,3.0,1.0,2,0.0,0.0
2021-11-20 21:40:00,2021-11-20 21:42:20,2021-11-20 21:40:00,0.2,0.0,6.2,3.0,1.0,2,0.0,0.0
2021-11-20 21:50:00,2021-11-20 21:47:42,2021-11-20 21:50:00,0.2,0.0,6.2,3.0,2.0,2,0.0,0.0
2021-11-20 21:55:00,2021-11-20 21:53:05,2021-11-20 21:55:00,0.2,0.0,6.2,3.0,2.0,2,0.0,0.0
2021-11-20 22:00:00,2021-11-20 21:58:28,2021-11-20 22:00:00,0.2,0.0,6.2,1.0,1.0,2,0.0,0.0
2021-11-20 22:05:00,2021-11-20 22:03:50,2021-11-20 22:05:00,0.2,0.0,6.2,3.0,1.0,2,0.0,0.0
2021-11-20 22:10:00,2021-11-20 22:09:12,2021-11-20 22:10:00,0.1,0.0,6.2,3.0,2.0,2,0.0,0.0
2021-11-20 22:15:00,2021-11-20 22:14:35,2021-11-20 22:15:00,0.2,0.0,6.2,1.0,1.0,2,0.0,0.0
2021-11-20 22:20:00,2021-11-20 22:20:00,2021-11-20 22:20:00,0.2,0.0,6.2,3.0,1.0,2,0.0,0.0
2021-11-20 22:25:00,2021-11-20 22:25:22,2021-11-20 22:25:00,0.2,0.0,6.2,3.0,2.0,2,0.0,0.0
2021-11-20 22:30:00,2021-11-20 22:30:44,2021-11-20 22:30:00,0.2,0.0,6.2,1.0,1.0,2,0.0,0.0
2021-11-20 22:35:00,2021-11-20 22:36:06,2021-11-20 22:35:00,0.2,0.0,6.2,3.0,2.0,2,0.0,0.0
2021-11-20 22:40:00,2021-11-20 22:41:29,2021-11-20 22:40:00,0.2,0.0,6.19,3.0,2.0,2,0.0,0.0
2021-11-20 22:45:00,2021-11-20 22:46:51,2021-11-20 22:45:00,0.2,0.0,6.19,3.0,1.0,2,0.0,0.0
2021-11-20 22:50:00,2021-11-20 22:52:15,2021-11-20 22:50:00,0.2,0.0,6.19,3.0,2.0,2,0.0,0.0
2021-11-20 23:00:00,2021-11-20 22:57:37,2021-11-20 23:00:00,0.2,0.0,6.19,1.0,1.0,2,0.0,0.0
2021-11-20 23:05:00,2021-11-20 23:02:59,2021-11-20 23:05:00,0.2,0.0,6.19,4.0,2.0,2,0.0,0.0
2021-11-20 23:10:00,2021-11-20 23:08:21,2021-11-20 23:10:00,0.2,0.0,6.19,6.0,4.0,2,0.0,0.0
2021-11-20 23:15:00,2021-11-20 23:13:44,2021-11-20 23:15:00,0.2,0.0,6.19,8.0,6.0,2,0.0,0.0
2021-11-20 23:20:00,2021-11-20 23:19:07,2021-11-20 23:20:00,0.2,0.0,6.19,8.0,6.0,2,0.0,0.0
2021-11-20 23:25:00,2021-11-20 23:24:29,2021-11-20 23:25:00,0.2,0.0,6.19,6.0,4.0,2,0.0,0.0
2021-11-20 23:30:00,2021-11-20 23:29:51,2021-11-20 23:30:00,0.2,0.0,6.19,4.0,3.0,2,0.0,0.0
2021-11-20 23:35:00,2021-11-20 23:35:13,2021-11-20 23:35:00,0.2,0.0,6.19,4.0,3.0,2,0.0,0.0
2021-11-20 23:40:00,2021-11-20 23:40:36,2021-11-20 23:40:00,0.3,0.0,6.19,4.0,3.0,2,0.0,0.0
2021-11-20 23:45:00,2021-11-20 23:45:59,2021-11-20 23:45:00,0.2,0.0,6.19,6.0,5.0,2,0.0,0.0
2021-11-20 23:50:00,2021-11-20 23:51:22,2021-11-20 23:50:00,0.3,0.0,6.19,8.0,7.0,2,0.0,0.0
2021-11-20 23:55:00,2021-11-20 23:56:44,2021-11-20 23:55:00,0.2,0.0,6.19,9.0,8.0,2,0.0,0.0
2021-11-21 00:00:00,2021-11-21 00:02:06,2021-11-21 00:00:00,0.2,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-21 00:05:00,2021-11-21 00:07:28,2021-11-21 00:05:00,0.3,0.0,0.0,9.0,7.0,2,0.0,0.0
2021-11-21 00:15:00,2021-11-21 00:12:51,2021-11-21 00:15:00,0.3,0.0,0.0,6.0,5.0,2,0.0,0.0
2021-11-21 00:20:00,2021-11-21 00:18:14,2021-11-21 00:20:00,0.2,0.0,0.0,4.0,3.0,2,0.0,0.0
2021-11-21 00:25:00,2021-11-21 00:23:36,2021-11-21 00:25:00,0.3,0.0,0.0,3.0,2.0,2,0.0,0.0
2021-11-21 00:30:00,2021-11-21 00:28:58,2021-11-21 00:30:00,0.3,0.0,0.0,1.0,0.0,2,0.0,0.0
2021-11-21 00:35:00,2021-11-21 00:34:20,2021-11-21 00:35:00,0.3,0.0,0.0,0.0,0.0,2,0.0,0.0
2021-11-21 00:40:00,2021-11-21 00:39:43,2021-11-21 00:40:00,0.3,0.0,0.0,1.0,0.0,2,0.0,0.0
2021-11-21 00:45:00,2021-11-21 00:45:06,2021-11-21 00:45:00,0.3,0.0,0.0,3.0,3.0,2,0.0,0.0
2021-11-21 00:50:00,2021-11-21 00:50:29,2021-11-21 00:50:00,0.3,0.0,0.0,3.0,3.0,2,0.0,0.0
2021-11-21 00:55:00,2021-11-21 00:55:51,2021-11-21 00:55:00,0.3,0.0,0.0,3.0,3.0,2,0.0,0.0
2021-11-21 01:00:00,2021-11-21 01:01:16,2021-11-21 01:00:00,0.3,0.0,0.0,3.0,3.0,2,0.0,0.0
2021-11-21 01:05:00,2021-11-21 01:06:38,2021-11-21 01:05:00,0.3,0.0,0.0,3.0,3.0,2,0.0,0.0
2021-11-21 01:10:00,2021-11-21 01:12:01,2021-11-21 01:10:00,0.3,0.0,0.0,3.0,1.0,2,0.0,0.0
2021-11-21 01:15:00,2021-11-21 01:17:23,2021-11-21 01:15:00,0.3,0.0,0.0,3.0,1.0,2,0.0,0.0
2021-11-21 01:25:00,2021-11-21 01:22:45,2021-11-21 01:25:00,0.2,0.0,0.0,4.0,3.0,2,0.0,0.0
2021-11-21 01:30:00,2021-11-21 01:28:07,2021-11-21 01:30:00,0.3,0.0,0.0,3.0,2.0,2,0.0,0.0
2021-11-21 01:35:00,2021-11-21 01:34:03,2021-11-21 01:35:00,0.2,0.0,0.0,3.0,2.0,2,0.0,0.0
2021-11-21 01:40:00,2021-11-21 01:39:24,2021-11-21 01:40:00,0.3,0.0,0.0,3.0,3.0,2,0.0,0.0
2021-11-21 01:45:00,2021-11-21 01:44:44,2021-11-21 01:45:00,0.3,0.0,0.0,3.0,3.0,2,0.0,0.0
2021-11-21 01:50:00,2021-11-21 01:50:04,2021-11-21 01:50:00,0.3,0.0,0.0,4.0,3.0,2,0.0,0.0
2021-11-21 01:55:00,2021-11-21 01:55:25,2021-11-21 01:55:00,0.3,0.0,0.0,4.0,4.0,2,0.0,0.0
2021-11-21 02:00:00,2021-11-21 02:00:46,2021-11-21 02:00:00,0.3,0.0,0.0,6.0,4.0,2,0.0,0.0
2021-11-21 02:05:00,2021-11-21 02:06:07,2021-11-21 02:05:00,0.3,0.0,0.0,4.0,4.0,2,0.0,0.0
2021-11-21 02:10:00,2021-11-21 02:11:28,2021-11-21 02:10:00,0.3,0.0,0.0,4.0,3.0,2,0.0,0.0
2021-11-21 02:15:00,2021-11-21 02:16:48,2021-11-21 02:15:00,0.3,0.0,0.0,3.0,3.0,2,0.0,0.0
2021-11-21 02:20:00,2021-11-21 02:22:09,2021-11-21 02:20:00,0.3,0.0,0.0,3.0,1.0,2,0.0,0.0
2021-11-21 02:30:00,2021-11-21 02:27:30,2021-11-21 02:30:00,0.5,0.0,0.0,3.0,1.0,2,0.0,0.0
2021-11-21 02:35:00,2021-11-21 02:32:52,2021-11-21 02:35:00,0.3,0.0,0.0,3.0,3.0,2,0.0,0.0
2021-11-21 02:40:00,2021-11-21 02:38:12,2021-11-21 02:40:00,0.3,0.0,0.0,3.0,3.0,2,0.0,0.0
2021-11-21 02:45:00,2021-11-21 02:43:33,2021-11-21 02:45:00,0.3,0.0,0.0,3.0,3.0,2,0.0,0.0
2021-11-21 02:50:00,2021-11-21 02:48:52,2021-11-21 02:50:00,0.5,0.0,0.0,4.0,3.0,2,0.0,0.0
2021-11-21 02:55:00,2021-11-21 02:54:14,2021-11-21 02:55:00,0.3,0.0,0.0,4.0,3.0,2,0.0,0.0
2021-11-21 03:00:00,2021-11-21 02:59:35,2021-11-21 03:00:00,0.3,0.0,0.0,4.0,3.0,2,0.0,0.0
2021-11-21 03:05:00,2021-11-21 03:04:56,2021-11-21 03:05:00,0.5,0.0,0.0,8.0,5.0,2,0.0,0.0
2021-11-21 03:10:00,2021-11-21 03:10:16,2021-11-21 03:10:00,0.5,0.0,0.0,8.0,7.0,2,0.0,0.0
2021-11-21 03:15:00,2021-11-21 03:15:36,2021-11-21 03:15:00,0.5,0.0,0.0,6.0,4.0,2,0.0,0.0
2021-11-21 03:20:00,2021-11-21 03:20:57,2021-11-21 03:20:00,0.5,0.0,0.0,4.0,3.0,2,0.0,0.0
2021-11-21 03:25:00,2021-11-21 03:26:18,2021-11-21 03:25:00,0.5,0.0,0.0,4.0,3.0,2,0.0,0.0
2021-11-21 03:30:00,2021-11-21 03:31:41,2021-11-21 03:30:00,0.5,0.0,0.0,3.0,2.0,2,0.0,0.0
2021-11-21 03:35:00,2021-11-21 03:37:01,2021-11-21 03:35:00,0.5,0.0,0.0,3.0,3.0,2,0.0,0.0
2021-11-21 03:40:00,2021-11-21 03:42:21,2021-11-21 03:40:00,0.5,0.0,0.0,3.0,2.0,2,0.0,0.0
2021-11-21 03:50:00,2021-11-21 03:47:41,2021-11-21 03:50:00,0.3,0.0,0.0,1.0,0.0,2,0.0,0.0
2021-11-21 03:55:00,2021-11-21 03:53:02,2021-11-21 03:55:00,0.5,0.0,0.0,1.0,1.0,2,0.0,0.0
2021-11-21 04:00:00,2021-11-21 03:58:23,2021-11-21 04:00:00,0.5,0.0,0.0,3.0,2.0,2,0.0,0.0
2021-11-21 04:05:00,2021-11-21 04:03:44,2021-11-21 04:05:00,0.5,0.0,0.0,4.0,3.0,2,0.0,0.0
2021-11-21 04:10:00,2021-11-21 04:09:04,2021-11-21 04:10:00,0.5,0.0,0.0,1.0,0.0,2,0.0,0.0
2021-11-21 04:15:00,2021-11-21 04:14:24,2021-11-21 04:15:00,0.3,0.0,0.0,3.0,1.0,2,0.0,0.0
2021-11-21 04:20:00,2021-11-21 04:19:46,2021-11-21 04:20:00,0.5,0.0,0.0,1.0,1.0,2,0.0,0.0
2021-11-21 04:25:00,2021-11-21 04:25:07,2021-11-21 04:25:00,0.5,0.0,0.0,3.0,1.0,2,0.0,0.0
2021-11-21 04:30:00,2021-11-21 04:30:28,2021-11-21 04:30:00,0.3,0.0,0.0,3.0,2.0,2,0.0,0.0
2021-11-21 04:35:00,2021-11-21 04:35:49,2021-11-21 04:35:00,0.5,0.0,0.0,1.0,1.0,2,0.0,0.0
2021-11-21 04:40:00,2021-11-21 04:41:09,2021-11-21 04:40:00,0.5,0.0,0.0,1.0,0.0,2,0.0,0.0
2021-11-21 04:45:00,2021-11-21 04:46:29,2021-11-21 04:45:00,0.5,0.0,0.0,1.0,1.0,2,0.0,0.0
2021-11-21 04:50:00,2021-11-21 04:51:51,2021-11-21 04:50:00,0.5,0.0,0.0,4.0,3.0,2,0.0,0.0
2021-11-21 04:55:00,2021-11-21 04:57:12,2021-11-21 04:55:00,0.5,0.0,0.0,6.0,4.0,2,0.0,0.0
2021-11-21 05:05:00,2021-11-21 05:02:33,2021-11-21 05:05:00,0.5,0.0,0.0,3.0,3.0,2,0.0,0.0
2021-11-21 05:10:00,2021-11-21 05:07:53,2021-11-21 05:10:00,0.3,0.0,0.0,6.0,4.0,2,0.0,0.0
2021-11-21 05:15:00,2021-11-21 05:13:13,2021-11-21 05:15:00,0.5,0.0,0.0,8.0,6.0,2,0.0,0.0
2021-11-21 05:20:00,2021-11-21 05:18:34,2021-11-21 05:20:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-21 05:25:00,2021-11-21 05:23:56,2021-11-21 05:25:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-21 05:30:00,2021-11-21 05:29:17,2021-11-21 05:30:00,0.5,0.0,0.0,9.0,4.0,2,0.0,0.0
2021-11-21 05:35:00,2021-11-21 05:34:38,2021-11-21 05:35:00,0.5,0.0,0.0,4.0,2.0,2,0.0,0.0
2021-11-21 05:40:00,2021-11-21 05:39:58,2021-11-21 05:40:00,0.5,0.0,0.0,4.0,2.0,2,0.0,0.0
2021-11-21 05:45:00,2021-11-21 05:45:18,2021-11-21 05:45:00,0.5,0.0,0.0,3.0,2.0,2,0.0,0.0
2021-11-21 05:50:00,2021-11-21 05:50:43,2021-11-21 05:50:00,0.5,0.0,0.0,4.0,3.0,2,0.0,0.0
2021-11-21 05:55:00,2021-11-21 05:56:03,2021-11-21 05:55:00,0.5,0.0,0.0,9.0,7.0,2,0.0,0.0
2021-11-21 06:00:00,2021-11-21 06:01:24,2021-11-21 06:00:00,0.5,0.0,0.0,11.0,9.0,2,0.0,0.0
2021-11-21 06:05:00,2021-11-21 06:06:44,2021-11-21 06:05:00,0.5,0.0,0.0,9.0,8.0,2,0.0,0.0
2021-11-21 06:10:00,2021-11-21 06:12:04,2021-11-21 06:10:00,0.5,0.0,0.0,8.0,5.0,2,0.0,0.0
2021-11-21 06:15:00,2021-11-21 06:17:25,2021-11-21 06:15:00,0.5,0.0,0.0,1.0,0.0,2,0.0,0.0
2021-11-21 06:25:00,2021-11-21 06:22:50,2021-11-21 06:25:00,0.5,0.0,0.0,9.0,6.0,2,0.0,0.0
2021-11-21 06:30:00,2021-11-21 06:28:09,2021-11-21 06:30:00,0.5,0.0,0.0,12.0,10.0,2,0.0,0.0
2021-11-21 06:35:00,2021-11-21 06:33:29,2021-11-21 06:35:00,0.5,0.0,0.0,12.0,11.0,2,0.0,0.0
2021-11-21 06:40:00,2021-11-21 06:38:50,2021-11-21 06:40:00,0.5,0.0,0.0,12.0,11.0,2,0.0,0.0
2021-11-21 06:45:00,2021-11-21 06:44:11,2021-11-21 06:45:00,0.5,0.0,0.0,16.0,13.0,2,0.0,0.0
2021-11-21 06:50:00,2021-11-21 06:49:32,2021-11-21 06:50:00,0.5,0.0,0.0,19.0,16.0,2,0.0,0.0
2021-11-21 06:55:00,2021-11-21 06:54:57,2021-11-21 06:55:00,188.5,128.65,0.0,20.0,19.0,2,130.0,190.0
2021-11-21 07:00:00,2021-11-21 07:00:16,2021-11-21 07:00:00,194.1,132.47,0.0,22.0,18.0,2,130.0,190.0
2021-11-21 07:05:00,2021-11-21 07:05:37,2021-11-21 07:05:00,186.6,36.38,0.0,22.0,17.0,2,40.0,190.0
2021-11-21 07:10:00,2021-11-21 07:10:59,2021-11-21 07:10:00,185.0,36.07,0.0,19.0,16.0,2,40.0,180.0
2021-11-21 07:15:00,2021-11-21 07:16:20,2021-11-21 07:15:00,137.3,0.0,0.0,17.0,15.0,2,0.0,140.0
2021-11-21 07:20:00,2021-11-21 07:21:41,2021-11-21 07:20:00,133.6,0.0,0.0,16.0,13.0,2,0.0,130.0
2021-11-21 07:25:00,2021-11-21 07:27:01,2021-11-21 07:25:00,150.8,0.0,0.0,17.0,15.0,2,0.0,150.0
2021-11-21 07:30:00,2021-11-21 07:32:21,2021-11-21 07:30:00,182.7,35.62,0.0,16.0,13.0,2,40.0,180.0
2021-11-21 07:45:00,2021-11-21 07:43:04,2021-11-21 07:45:00,129.1,0.0,0.0,16.0,11.0,2,0.0,130.0
2021-11-21 07:50:00,2021-11-21 07:48:25,2021-11-21 07:50:00,123.7,0.0,0.0,14.0,12.0,2,0.0,120.0
2021-11-21 07:55:00,2021-11-21 07:53:45,2021-11-21 07:55:00,180.5,0.0,0.0,14.0,11.0,2,0.0,180.0
2021-11-21 08:00:00,2021-11-21 07:59:05,2021-11-21 08:00:00,182.0,0.0,0.0,12.0,10.0,2,0.0,180.0
2021-11-21 08:05:00,2021-11-21 08:04:26,2021-11-21 08:05:00,184.7,0.0,0.0,16.0,13.0,2,0.0,180.0
2021-11-21 08:10:00,2021-11-21 08:09:47,2021-11-21 08:10:00,186.7,91.01,0.0,16.0,12.0,2,90.0,190.0
2021-11-21 08:20:00,2021-11-21 08:20:30,2021-11-21 08:20:00,182.0,0.0,0.0,17.0,12.0,2,0.0,180.0
2021-11-21 08:25:00,2021-11-21 08:25:50,2021-11-21 08:25:00,170.2,0.0,0.0,16.0,14.0,2,0.0,170.0
2021-11-21 08:30:00,2021-11-21 08:31:10,2021-11-21 08:30:00,194.7,151.86,0.0,19.0,14.0,2,150.0,190.0
2021-11-21 08:35:00,2021-11-21 08:36:31,2021-11-21 08:35:00,184.3,89.84,0.0,14.0,11.0,2,90.0,180.0
2021-11-21 08:40:00,2021-11-21 08:41:52,2021-11-21 08:40:00,184.7,36.01,0.0,14.0,12.0,2,40.0,180.0
2021-11-21 09:05:00,2021-11-21 09:03:15,2021-11-21 09:05:00,233.2,341.05,0.1,17.0,14.0,2,340.0,230.0
2021-11-21 09:15:00,2021-11-21 09:13:58,2021-11-21 09:15:00,189.0,128.99,0.1,19.0,16.0,2,130.0,190.0
2021-11-21 09:20:00,2021-11-21 09:19:18,2021-11-21 09:20:00,236.7,392.33,0.1,22.0,17.0,2,390.0,240.0
2021-11-21 09:25:00,2021-11-21 09:24:39,2021-11-21 09:25:00,181.7,0.0,0.1,20.0,16.0,2,0.0,180.0
2021-11-21 09:35:00,2021-11-21 09:35:20,2021-11-21 09:35:00,193.0,94.08,0.2,19.0,16.0,2,90.0,190.0
2021-11-21 09:40:00,2021-11-21 09:40:41,2021-11-21 09:40:00,214.3,250.73,0.2,19.0,14.0,2,250.0,210.0
2021-11-21 09:45:00,2021-11-21 09:46:02,2021-11-21 09:45:00,234.0,365.04,0.2,20.0,16.0,2,370.0,230.0
2021-11-21 09:50:00,2021-11-21 09:51:22,2021-11-21 09:50:00,242.8,426.11,0.2,25.0,18.0,2,430.0,240.0
2021-11-21 09:55:00,2021-11-21 09:57:22,2021-11-21 09:55:00,187.2,127.76,0.2,20.0,17.0,2,130.0,190.0
2021-11-21 10:05:00,2021-11-21 10:02:45,2021-11-21 10:05:00,192.3,131.24,0.2,22.0,17.0,2,130.0,190.0
2021-11-21 10:10:00,2021-11-21 10:08:07,2021-11-21 10:10:00,186.1,90.72,0.3,24.0,17.0,2,90.0,190.0
2021-11-21 10:15:00,2021-11-21 10:13:29,2021-11-21 10:15:00,207.8,243.12,0.3,25.0,18.0,2,240.0,210.0
2021-11-21 10:25:00,2021-11-21 10:24:15,2021-11-21 10:25:00,203.1,198.02,0.3,27.0,19.0,2,200.0,200.0
2021-11-21 10:35:00,2021-11-21 10:35:01,2021-11-21 10:35:00,200.0,195.0,0.4,28.0,22.0,2,200.0,200.0
2021-11-21 10:40:00,2021-11-21 10:40:23,2021-11-21 10:40:00,231.8,339.0,0.5,30.0,21.0,2,340.0,230.0
2021-11-21 10:55:00,2021-11-21 10:56:39,2021-11-21 10:55:00,195.3,133.29,0.6,33.0,26.0,2,130.0,200.0
2021-11-21 11:00:00,2021-11-21 11:02:01,2021-11-21 11:00:00,288.3,899.49,0.7,36.0,30.0,2,900.0,290.0
2021-11-21 11:05:00,2021-11-21 11:07:24,2021-11-21 11:05:00,297.2,1014.19,0.7,35.0,28.0,2,1010.0,300.0
2021-11-21 11:20:00,2021-11-21 11:18:11,2021-11-21 11:20:00,277.3,729.99,0.9,38.0,30.0,2,730.0,280.0
2021-11-21 11:30:00,2021-11-21 11:28:55,2021-11-21 11:30:00,253.7,544.18,1.0,33.0,26.0,2,540.0,250.0
2021-11-21 11:35:00,2021-11-21 11:34:17,2021-11-21 11:35:00,245.3,478.33,1.1,38.0,34.0,2,480.0,250.0
2021-11-21 11:40:00,2021-11-21 11:39:40,2021-11-21 11:40:00,356.2,2153.22,1.2,36.0,31.0,2,2150.0,360.0
2021-11-21 11:45:00,2021-11-21 11:45:15,2021-11-21 11:45:00,326.8,1497.56,1.3,36.0,31.0,2,1500.0,330.0
2021-11-21 11:50:00,2021-11-21 11:50:46,2021-11-21 11:50:00,303.2,1093.79,1.3,36.0,31.0,2,1090.0,300.0
2021-11-21 11:55:00,2021-11-21 11:56:08,2021-11-21 11:55:00,363.5,2374.56,1.5,43.0,38.0,2,2370.0,360.0
2021-11-21 12:05:00,2021-11-21 12:06:53,2021-11-21 12:05:00,282.8,827.19,1.7,36.0,29.0,2,830.0,280.0
2021-11-21 12:10:00,2021-11-21 12:12:16,2021-11-21 12:10:00,345.6,1886.97,1.8,41.0,32.0,2,1890.0,350.0
2021-11-21 12:25:00,2021-11-21 12:23:02,2021-11-21 12:25:00,331.6,1616.55,2.0,43.0,32.0,2,1620.0,330.0
2021-11-21 12:30:00,2021-11-21 12:28:24,2021-11-21 12:30:00,245.0,477.75,2.1,41.0,32.0,2,480.0,240.0
2021-11-21 12:35:00,2021-11-21 12:33:47,2021-11-21 12:35:00,279.0,816.07,2.1,38.0,29.0,2,820.0,280.0
2021-11-21 12:50:00,2021-11-21 12:49:56,2021-11-21 12:50:00,283.3,856.27,2.4,46.0,39.0,2,860.0,280.0
2021-11-21 12:55:00,2021-11-21 12:55:19,2021-11-21 12:55:00,346.3,1924.56,2.5,43.0,38.0,2,1920.0,350.0
2021-11-21 13:10:00,2021-11-21 13:11:27,2021-11-21 13:10:00,270.6,685.97,2.8,40.0,32.0,2,690.0,270.0
2021-11-21 13:15:00,2021-11-21 13:16:50,2021-11-21 13:15:00,360.0,2281.5,2.9,59.0,41.0,2,2280.0,360.0
2021-11-21 13:20:00,2021-11-21 13:22:14,2021-11-21 13:20:00,268.6,654.71,3.0,46.0,39.0,2,650.0,270.0
2021-11-21 13:35:00,2021-11-21 13:32:58,2021-11-21 13:35:00,266.0,596.5,3.2,51.0,41.0,2,600.0,270.0
2021-11-21 13:40:00,2021-11-21 13:38:21,2021-11-21 13:40:00,298.7,1019.31,3.3,51.0,42.0,2,1020.0,300.0
2021-11-21 13:45:00,2021-11-21 13:43:45,2021-11-21 13:45:00,331.8,1617.52,3.4,62.0,45.0,2,1620.0,330.0
